Area/12754 Pop/34.86270523071289
Area/14998 Pop/39.922576904296875
Area/7305 Pop/9179.9423828125
Area/16388 Pop/1697.0789794921875
Area/4240 Pop/2325.192138671875
Area/4882 Pop/89.78482055664062
Area/3267 Pop/10542.1064453125
Area/4933 Pop/1621.519775390625
Area/7517 Pop/1332.26953125
Area/11195 Pop/183.60147094726562
Area/11800 Pop/357.8009033203125
Area/9948 Pop/102.60519409179688
Area/15127 Pop/31.556751251220703
Area/2607 Pop/7006.62109375
Area/11501 Pop/76.66015625
Area/4978 Pop/448.7168273925781
Area/11089 Pop/662.0410766601562
Area/9888 Pop/1597.0809326171875
Area/16279 Pop/82.02190399169922
Area/2638 Pop/7537.06396484375
Area/16309 Pop/0.15741412341594696
Area/10238 Pop/126.46456909179688
Area/12402 Pop/114.63158416748047
Area/7491 Pop/15778.8447265625
Area/15263 Pop/42.145992279052734
Area/10060 Pop/25.58633041381836
Area/13346 Pop/35.770904541015625
Area/915 Pop/0.0
Area/9789 Pop/1600.5989990234375
Area/3495 Pop/8088.32568359375
Area/10188 Pop/21.88390350341797
Area/13649 Pop/316.5015869140625
Area/8560 Pop/483.0635070800781
Area/14660 Pop/357.98345947265625
Area/6008 Pop/86.056884765625
Area/16861 Pop/27.844125747680664
Area/8751 Pop/6759.455078125
Area/8611 Pop/1412.4815673828125
Area/564 Pop/0.0
Area/12564 Pop/280.07025146484375
Area/12102 Pop/58.860958099365234
Area/9987 Pop/527.371337890625
Area/12256 Pop/1184.0950927734375
Area/11804 Pop/219.23162841796875
Area/8269 Pop/147.7679901123047
Area/14535 Pop/126.83759307861328
Area/4811 Pop/4090.125732421875
Area/13454 Pop/26.640396118164062
Area/3591 Pop/7082.42529296875
Area/10015 Pop/118.49971008300781
Area/4168 Pop/15203.03125
Area/15807 Pop/131.9824676513672
Area/16369 Pop/50.847835540771484
Area/10798 Pop/399.8759460449219
Area/7994 Pop/316.314208984375
Area/3257 Pop/4113.6845703125
Area/10386 Pop/78.63304901123047
Area/2409 Pop/224.1735076904297
Area/14915 Pop/27.22736358642578
Area/2907 Pop/0.0
Area/4395 Pop/522.1317749023438
Area/11857 Pop/135.1266326904297
Area/8068 Pop/22.068492889404297
Area/15634 Pop/58.42781066894531
Area/10952 Pop/52.24344253540039
Area/6527 Pop/113.51229858398438
Area/4987 Pop/106.31877136230469
Area/13183 Pop/180.2157745361328
Area/7176 Pop/6557.29736328125
Area/190 Pop/0.0
Area/14975 Pop/390.8316345214844
Area/5700 Pop/33.318695068359375
Area/192 Pop/0.0
Area/2219 Pop/10411.1044921875
Area/5565 Pop/81.47728729248047
Area/7559 Pop/1612.1712646484375
Area/1679 Pop/22867.53125
Area/790 Pop/0.0
Area/10399 Pop/11.448521614074707
Area/13172 Pop/67.740966796875
Area/3836 Pop/794.3179321289062
Area/4466 Pop/52.96072769165039
Area/4953 Pop/444.24267578125
Area/13198 Pop/492.36785888671875
Area/8486 Pop/299.1982116699219
Area/5221 Pop/1043.18994140625
Area/8243 Pop/1570.9971923828125
Area/923 Pop/87.79491424560547
Area/230 Pop/0.0
Area/4206 Pop/3654.761474609375
Area/15920 Pop/37.74702072143555
Area/8719 Pop/1435.8406982421875
Area/8853 Pop/530.68994140625
Area/16835 Pop/20.07419776916504
Area/8099 Pop/273.1231384277344
Area/4795 Pop/589.0089721679688
Area/178 Pop/0.0
Area/1721 Pop/564.7039184570312
Area/5110 Pop/1136.915771484375
Area/217 Pop/0.0
Area/13911 Pop/229.9696502685547
Area/2824 Pop/3399.712158203125
Area/3382 Pop/7615.93798828125
Area/2024 Pop/35476.66796875
Area/179 Pop/0.0
Area/11352 Pop/126.34794616699219
Area/11385 Pop/140.9591522216797
Area/13246 Pop/40.603668212890625
Area/15834 Pop/73.51834869384766
Area/584 Pop/0.0
Area/5858 Pop/1057.1446533203125
Area/7062 Pop/425.5360412597656
Area/3171 Pop/3483.173828125
Area/1642 Pop/347.4371643066406
Area/11442 Pop/44.49363327026367
Area/4503 Pop/641.6417236328125
Area/16720 Pop/12.23857593536377
Area/10092 Pop/924.020263671875
Area/386 Pop/0.0
Area/16198 Pop/22.598121643066406
Area/8564 Pop/689.0449829101562
Area/5070 Pop/160.41287231445312
Area/12845 Pop/27.49970245361328
Area/3575 Pop/1906.137451171875
Area/11196 Pop/145.23953247070312
Area/3738 Pop/579.0479125976562
Area/11359 Pop/203.86538696289062
Area/12349 Pop/100.76456451416016
Area/6702 Pop/691.619140625
Area/1149 Pop/0.0
Area/13563 Pop/41.95182418823242
Area/3283 Pop/15224.4912109375
Area/8668 Pop/497.9271240234375
Area/3674 Pop/3015.33251953125
Area/12824 Pop/251.45745849609375
Area/3749 Pop/14665.3212890625
Area/2879 Pop/6275.30615234375
Area/13035 Pop/209.18240356445312
Area/359 Pop/0.0
Area/5081 Pop/302.2543640136719
Area/12961 Pop/36.17577362060547
Area/7481 Pop/1499.151123046875
Area/8695 Pop/1162.7713623046875
Area/3816 Pop/1553.662841796875
Area/13073 Pop/78.92833709716797
Area/504 Pop/69.9302978515625
Area/7193 Pop/1457.078369140625
Area/11973 Pop/131.284423828125
Area/9267 Pop/925.8716430664062
Area/637 Pop/0.0
Area/16186 Pop/128.1669921875
Area/16589 Pop/158.46067810058594
Area/13339 Pop/171.2487335205078
Area/11206 Pop/35.4194221496582
Area/16799 Pop/84.36050415039062
Area/5289 Pop/112.12103271484375
Area/16445 Pop/40.57099533081055
Area/12953 Pop/30.720640182495117
Area/11183 Pop/25.177383422851562
Area/8863 Pop/591.3756103515625
Area/6713 Pop/812.3140869140625
Area/5087 Pop/669.8179321289062
Area/3185 Pop/1625.8126220703125
Area/6801 Pop/1325.1824951171875
Area/15192 Pop/12.607168197631836
Area/2439 Pop/9551.5986328125
Area/2545 Pop/3302.7978515625
Area/3644 Pop/5063.26318359375
Area/1460 Pop/0.0
Area/12814 Pop/178.0155029296875
Area/16437 Pop/3.929962158203125
Area/7161 Pop/496.4749755859375
Area/1073 Pop/22008.302734375
Area/10898 Pop/28.2086124420166
Area/1535 Pop/0.0
Area/16610 Pop/30.592721939086914
Area/9773 Pop/199.3190155029297
Area/4861 Pop/325.99609375
Area/13969 Pop/63.028018951416016
Area/13643 Pop/64.8531494140625
Area/9713 Pop/229.85235595703125
Area/17047 Pop/9.924487113952637
Area/3939 Pop/964.189697265625
Area/268 Pop/0.0
Area/10817 Pop/71.26437377929688
Area/6966 Pop/239.07008361816406
Area/4876 Pop/427.6154479980469
Area/5608 Pop/138.6431121826172
Area/5247 Pop/545.232177734375
Area/6165 Pop/2790.220947265625
Area/14884 Pop/53.37360763549805
Area/9534 Pop/311.4260559082031
Area/14014 Pop/792.862548828125
Area/7057 Pop/425.2240905761719
Area/15763 Pop/330.66552734375
Area/1138 Pop/38.52671813964844
Area/13420 Pop/162.23934936523438
Area/7896 Pop/103.49258422851562
Area/14086 Pop/98.67794799804688
Area/4334 Pop/1394.9974365234375
Area/8383 Pop/91.90259552001953
Area/15694 Pop/14.442289352416992
Area/12815 Pop/94.44432830810547
Area/1269 Pop/26195.08984375
Area/4790 Pop/1441.769775390625
Area/13280 Pop/227.176513671875
Area/14033 Pop/178.22857666015625
Area/11150 Pop/51.25886154174805
Area/17139 Pop/7.778581619262695
Area/2266 Pop/1053.0638427734375
Area/14512 Pop/427.2768859863281
Area/11449 Pop/800.6932983398438
Area/5855 Pop/3290.46337890625
Area/1641 Pop/0.0
Area/14034 Pop/387.47332763671875
Area/1432 Pop/0.0
Area/8273 Pop/127.72193145751953
Area/4383 Pop/8191.11328125
Area/2973 Pop/4589.62255859375
Area/13251 Pop/20.833711624145508
Area/11662 Pop/325.6107482910156
Area/1345 Pop/103.03240203857422
Area/254 Pop/0.0
Area/8898 Pop/854.1265258789062
Area/9506 Pop/1328.284423828125
Area/9257 Pop/350.895263671875
Area/6719 Pop/1123.9676513671875
Area/8293 Pop/7952.5205078125
Area/6970 Pop/4368.75390625
Area/640 Pop/5767.09765625
Area/4266 Pop/11050.34375
Area/5693 Pop/38.86131286621094
Area/16542 Pop/13.093987464904785
Area/6268 Pop/4741.2509765625
Area/7438 Pop/775.4194946289062
Area/901 Pop/0.0
Area/438 Pop/2883.6689453125
Area/5522 Pop/6967.2822265625
Area/2203 Pop/273.5068664550781
Area/14129 Pop/85.53150939941406
Area/15871 Pop/4724.43603515625
Area/6382 Pop/499.26873779296875
Area/10534 Pop/24.04741668701172
Area/281 Pop/0.0
Area/15271 Pop/15.861833572387695
Area/3086 Pop/9563.697265625
Area/12784 Pop/134.22314453125
Area/13772 Pop/61.3902473449707
Area/10496 Pop/47.45854949951172
Area/14589 Pop/100.98905181884766
Area/5557 Pop/108.44480895996094
Area/10850 Pop/33.932125091552734
Area/15657 Pop/174.70806884765625
Area/4205 Pop/1997.890380859375
Area/13167 Pop/15.481130599975586
Area/14530 Pop/201.5069122314453
Area/13141 Pop/52.520877838134766
Area/8500 Pop/7028.86279296875
Area/1595 Pop/4431.994140625
Area/15924 Pop/56.107662200927734
Area/15517 Pop/41.41450119018555
Area/9151 Pop/158.9879608154297
Area/5191 Pop/1816.47216796875
Area/2812 Pop/15699.939453125
Area/6760 Pop/6566.28369140625
Area/13975 Pop/70.09835815429688
Area/6179 Pop/4062.11279296875
Area/1886 Pop/4868.26708984375
Area/12479 Pop/63.79768753051758
Area/13842 Pop/32.88386917114258
Area/4259 Pop/75.5718765258789
Area/8987 Pop/833.8895263671875
Area/13327 Pop/42.86316680908203
Area/5549 Pop/938.8634033203125
Area/1347 Pop/0.0
Area/12525 Pop/44.2732048034668
Area/15886 Pop/21.1094970703125
Area/12670 Pop/138.6053466796875
Area/12190 Pop/72.0259780883789
Area/11454 Pop/175.909912109375
Area/3436 Pop/6488.02490234375
Area/758 Pop/0.0
Area/2989 Pop/3045.419677734375
Area/574 Pop/0.0
Area/11365 Pop/29.164825439453125
Area/6009 Pop/59.39860916137695
Area/8794 Pop/448.97161865234375
Area/10454 Pop/170.62718200683594
Area/10821 Pop/458.0299377441406
Area/11313 Pop/27.527433395385742
Area/4100 Pop/2662.9541015625
Area/7974 Pop/1133.9278564453125
Area/362 Pop/0.0
Area/11097 Pop/29.73232078552246
Area/4844 Pop/1068.468017578125
Area/12104 Pop/105.59539031982422
Area/14273 Pop/269.2380676269531
Area/10471 Pop/35.54228973388672
Area/2170 Pop/77.81883239746094
Area/17111 Pop/23.7367000579834
Area/8959 Pop/954.7275390625
Area/12725 Pop/38.53862380981445
Area/6072 Pop/211.08084106445312
Area/10048 Pop/47.338218688964844
Area/1046 Pop/0.0
Area/12774 Pop/109.4654312133789
Area/5206 Pop/666.694580078125
Area/6564 Pop/4855.53955078125
Area/6149 Pop/2600.6259765625
Area/13933 Pop/2351.026611328125
Area/1224 Pop/0.0
Area/8382 Pop/152.73362731933594
Area/5074 Pop/208.40325927734375
Area/16044 Pop/59.75263595581055
Area/6804 Pop/204.95932006835938
Area/13182 Pop/227.07952880859375
Area/183 Pop/0.0
Area/16314 Pop/3.998159885406494
Area/8028 Pop/2717.274169921875
Area/12217 Pop/154.2045135498047
Area/6920 Pop/304.2431335449219
Area/5203 Pop/207.9422149658203
Area/150 Pop/0.0
Area/3600 Pop/4430.06640625
Area/2832 Pop/3961.59326171875
Area/2753 Pop/1873.430419921875
Area/1169 Pop/8401.8056640625
Area/10753 Pop/87.42354583740234
Area/6708 Pop/476.6622009277344
Area/70 Pop/0.0
Area/11473 Pop/33.47874069213867
Area/2416 Pop/1221.8291015625
Area/16741 Pop/3.0748178958892822
Area/9957 Pop/25.943559646606445
Area/12486 Pop/115.96742248535156
Area/3222 Pop/0.0
Area/7862 Pop/94.69635772705078
Area/4741 Pop/382.1673889160156
Area/14459 Pop/35.021881103515625
Area/10697 Pop/88.92869567871094
Area/16288 Pop/177.9153289794922
Area/15064 Pop/15.272923469543457
Area/10416 Pop/232.1396484375
Area/1890 Pop/416.011474609375
Area/14461 Pop/28.52638816833496
Area/13290 Pop/65.83080291748047
Area/1077 Pop/44715.54296875
Area/5816 Pop/91.67720794677734
Area/4781 Pop/67.61302947998047
Area/8966 Pop/677.2681274414062
Area/5024 Pop/281.3076477050781
Area/13488 Pop/275.2079772949219
Area/13337 Pop/239.19625854492188
Area/14431 Pop/163.00555419921875
Area/16825 Pop/9.55544376373291
Area/8838 Pop/274.33831787109375
Area/5543 Pop/2054.284912109375
Area/14976 Pop/35.76148223876953
Area/3255 Pop/1269.2301025390625
Area/2699 Pop/12.389209747314453
Area/13378 Pop/47.68956756591797
Area/8025 Pop/1992.889892578125
Area/3353 Pop/555.0855102539062
Area/970 Pop/44822.63671875
Area/1516 Pop/12225.650390625
Area/13885 Pop/72.59285736083984
Area/16750 Pop/5.839244842529297
Area/10789 Pop/8.304505348205566
Area/16352 Pop/84.42475891113281
Area/16668 Pop/55.83863067626953
Area/986 Pop/0.0
Area/15790 Pop/16.366872787475586
Area/7247 Pop/9923.2958984375
Area/14240 Pop/177.6538848876953
Area/7229 Pop/270.9911193847656
Area/7271 Pop/577.1541748046875
Area/6424 Pop/44.677040100097656
Area/2467 Pop/106.60701751708984
Area/7152 Pop/603.3202514648438
Area/306 Pop/0.0
Area/7943 Pop/1070.389404296875
Area/686 Pop/0.0
Area/11740 Pop/68.3023910522461
Area/680 Pop/0.0
Area/4683 Pop/3655.220458984375
Area/14284 Pop/68.10346221923828
Area/16941 Pop/23.006614685058594
Area/12353 Pop/303.42840576171875
Area/14304 Pop/247.96200561523438
Area/13504 Pop/48.42052459716797
Area/12664 Pop/114.90035247802734
Area/7910 Pop/10585.3759765625
Area/16229 Pop/25.168977737426758
Area/7900 Pop/196.33096313476562
Area/7447 Pop/1013.9401245117188
Area/3205 Pop/482.679443359375
Area/14531 Pop/246.12815856933594
Area/13523 Pop/91.92381286621094
Area/9168 Pop/543.2392578125
Area/7401 Pop/1270.5958251953125
Area/12413 Pop/51.853965759277344
Area/9993 Pop/1738.29248046875
Area/302 Pop/0.0
Area/12509 Pop/375.6926574707031
Area/16786 Pop/31.165170669555664
Area/16802 Pop/14.954996109008789
Area/6372 Pop/9442.8564453125
Area/15930 Pop/18.870908737182617
Area/9117 Pop/2819.319091796875
Area/14528 Pop/120.97340393066406
Area/7266 Pop/735.3146362304688
Area/12749 Pop/14.489022254943848
Area/6482 Pop/5724.978515625
Area/15485 Pop/13.437641143798828
Area/10227 Pop/96.83070373535156
Area/7858 Pop/341.0452880859375
Area/8947 Pop/969.618408203125
Area/2100 Pop/1117.24267578125
Area/11452 Pop/386.010986328125
Area/896 Pop/0.0
Area/8109 Pop/148.95880126953125
Area/2786 Pop/59.24734115600586
Area/4791 Pop/992.0289306640625
Area/2168 Pop/65.57025909423828
Area/567 Pop/0.0
Area/6886 Pop/8201.8212890625
Area/6233 Pop/87.96613311767578
Area/3435 Pop/5043.61279296875
Area/8378 Pop/77.65727233886719
Area/1456 Pop/0.0
Area/2315 Pop/1053.9371337890625
Area/11296 Pop/219.19314575195312
Area/2022 Pop/27756.62109375
Area/16114 Pop/33.920223236083984
Area/12883 Pop/1012.43408203125
Area/9849 Pop/152.51068115234375
Area/2449 Pop/5948.55078125
Area/8033 Pop/2426.32275390625
Area/12789 Pop/23.865537643432617
Area/4593 Pop/1144.04296875
Area/10722 Pop/2526.985595703125
Area/13266 Pop/23.572790145874023
Area/8371 Pop/169.5369415283203
Area/13797 Pop/47.557456970214844
Area/7892 Pop/214.80825805664062
Area/14776 Pop/21.76529312133789
Area/7039 Pop/8824.1474609375
Area/10488 Pop/176.6392364501953
Area/2501 Pop/603.8050537109375
Area/9273 Pop/516.23388671875
Area/3387 Pop/18395.556640625
Area/10334 Pop/874.4091186523438
Area/7748 Pop/542.380126953125
Area/8430 Pop/2330.4306640625
Area/436 Pop/5136.265625
Area/11508 Pop/243.733642578125
Area/9706 Pop/489.62164306640625
Area/16298 Pop/33.84456253051758
Area/2906 Pop/0.0
Area/16108 Pop/21.79659080505371
Area/12998 Pop/220.1383514404297
Area/8937 Pop/1037.1317138671875
Area/10068 Pop/59.934078216552734
Area/884 Pop/0.0
Area/1116 Pop/0.0
Area/4859 Pop/834.0704956054688
Area/13576 Pop/21.118406295776367
Area/13854 Pop/229.3492889404297
Area/5649 Pop/1189.8477783203125
Area/13610 Pop/38.451839447021484
Area/11396 Pop/57.817073822021484
Area/11699 Pop/206.8166046142578
Area/6167 Pop/5479.87353515625
Area/1688 Pop/10201.2822265625
Area/3330 Pop/1218.0203857421875
Area/9962 Pop/289.282958984375
Area/12060 Pop/391.358642578125
Area/11503 Pop/126.67655181884766
Area/12199 Pop/99.34699249267578
Area/3538 Pop/6437.7294921875
Area/7383 Pop/609.9522705078125
Area/15708 Pop/16.539823532104492
Area/9290 Pop/710.83984375
Area/15951 Pop/71.42408752441406
Area/214 Pop/0.0
Area/3080 Pop/3595.7275390625
Area/11176 Pop/126.41193389892578
Area/1154 Pop/502.684814453125
Area/10117 Pop/41.36568832397461
Area/2748 Pop/9197.6513671875
Area/5548 Pop/391.17767333984375
Area/2499 Pop/0.0
Area/6014 Pop/29.386743545532227
Area/17263 Pop/0.0
Area/13510 Pop/440.81658935546875
Area/8774 Pop/344.04217529296875
Area/13220 Pop/54.49163055419922
Area/16602 Pop/2.620490789413452
Area/5280 Pop/136.83334350585938
Area/14744 Pop/91.1317367553711
Area/14203 Pop/60.668399810791016
Area/8895 Pop/752.1454467773438
Area/14798 Pop/124.73944854736328
Area/12215 Pop/276.07916259765625
Area/7277 Pop/256.93994140625
Area/16826 Pop/9.48974895477295
Area/992 Pop/0.0
Area/9191 Pop/454.4832458496094
Area/1451 Pop/0.0
Area/14669 Pop/12.772236824035645
Area/11275 Pop/427.483642578125
Area/8982 Pop/688.8167724609375
Area/16964 Pop/80.41886901855469
Area/11392 Pop/23.734066009521484
Area/6843 Pop/713.337890625
Area/15683 Pop/23.752161026000977
Area/11 Pop/0.0
Area/6634 Pop/375.2957763671875
Area/2414 Pop/1266.8892822265625
Area/16646 Pop/9.593913078308105
Area/1477 Pop/11139.6015625
Area/707 Pop/0.0
Area/2451 Pop/2552.37939453125
Area/4551 Pop/1773.2886962890625
Area/1233 Pop/425.4165954589844
Area/14931 Pop/63.435386657714844
Area/14831 Pop/119.64083862304688
Area/5228 Pop/2222.85986328125
Area/1421 Pop/0.0
Area/4485 Pop/3496.730712890625
Area/11115 Pop/96.81892395019531
Area/13682 Pop/23.481096267700195
Area/6929 Pop/2066.792724609375
Area/15321 Pop/31.751218795776367
Area/5270 Pop/5061.9775390625
Area/2903 Pop/0.0
Area/378 Pop/0.0
Area/4514 Pop/9416.6796875
Area/2285 Pop/0.0
Area/7071 Pop/187.44395446777344
Area/15355 Pop/387.9454345703125
Area/11447 Pop/256.30499267578125
Area/8648 Pop/2075.54736328125
Area/9098 Pop/88.0193099975586
Area/11320 Pop/135.3961944580078
Area/13120 Pop/35.67522048950195
Area/5709 Pop/162.19671630859375
Area/15867 Pop/1740.7454833984375
Area/16423 Pop/0.6917393803596497
Area/2324 Pop/13578.8916015625
Area/16529 Pop/0.0
Area/10859 Pop/607.3965454101562
Area/6467 Pop/8169.6962890625
Area/5984 Pop/152.91270446777344
Area/723 Pop/45.75867462158203
Area/12048 Pop/162.96322631835938
Area/4561 Pop/1142.148193359375
Area/14663 Pop/1150.2078857421875
Area/12046 Pop/211.4503631591797
Area/11874 Pop/231.14688110351562
Area/16146 Pop/26.19202423095703
Area/6011 Pop/41.03834533691406
Area/15041 Pop/128.85794067382812
Area/8684 Pop/325.095458984375
Area/6259 Pop/6243.6376953125
Area/8347 Pop/2788.441650390625
Area/10752 Pop/66.21429443359375
Area/13199 Pop/195.9931182861328
Area/15238 Pop/45.679203033447266
Area/2610 Pop/2074.546630859375
Area/15301 Pop/59.07392120361328
Area/661 Pop/0.0
Area/1602 Pop/18429.982421875
Area/6118 Pop/64.35981750488281
Area/14944 Pop/496.142578125
Area/4242 Pop/5993.763671875
Area/16804 Pop/29.63248634338379
Area/9515 Pop/127.13603973388672
Area/1290 Pop/45330.16796875
Area/14657 Pop/127.3147201538086
Area/11695 Pop/884.1930541992188
Area/1286 Pop/7006.1884765625
Area/13123 Pop/73.8738021850586
Area/715 Pop/39.50538635253906
Area/3817 Pop/4440.39794921875
Area/14516 Pop/69.14168548583984
Area/4416 Pop/3162.127685546875
Area/3784 Pop/809.5176391601562
Area/8208 Pop/628.2769775390625
Area/4803 Pop/178.08021545410156
Area/6352 Pop/380.78472900390625
Area/13377 Pop/52.387474060058594
Area/5698 Pop/25.049175262451172
Area/11085 Pop/85.90331268310547
Area/6306 Pop/441.47021484375
Area/1862 Pop/1955.727294921875
Area/11627 Pop/107.88471984863281
Area/13019 Pop/128.36402893066406
Area/14806 Pop/34.50128936767578
Area/4154 Pop/138.58631896972656
Area/13245 Pop/43.324317932128906
Area/5701 Pop/41.693443298339844
Area/5462 Pop/67.3564682006836
Area/9042 Pop/647.7635498046875
Area/15252 Pop/2665.9560546875
Area/11290 Pop/40.66614532470703
Area/6962 Pop/806.9279174804688
Area/1974 Pop/0.0
Area/6264 Pop/1750.157470703125
Area/1510 Pop/1094.28125
Area/957 Pop/26371.087890625
Area/9791 Pop/711.2362060546875
Area/2718 Pop/5466.33056640625
Area/12803 Pop/61.44789505004883
Area/8518 Pop/510.7737731933594
Area/15726 Pop/53.5737419128418
Area/10977 Pop/36.455352783203125
Area/12221 Pop/105.12193298339844
Area/11961 Pop/137.67318725585938
Area/2857 Pop/5986.3857421875
Area/529 Pop/0.0
Area/16917 Pop/2.2567992210388184
Area/7404 Pop/73.58049774169922
Area/13468 Pop/21.738149642944336
Area/1647 Pop/1026.1165771484375
Area/2108 Pop/783.2142944335938
Area/15291 Pop/100.00347137451172
Area/11788 Pop/22.814821243286133
Area/6215 Pop/76.96867370605469
Area/14747 Pop/36.89151382446289
Area/6241 Pop/2525.398193359375
Area/3865 Pop/7826.27587890625
Area/16316 Pop/10.148597717285156
Area/17113 Pop/28.419658660888672
Area/876 Pop/0.0
Area/1020 Pop/0.0
Area/799 Pop/0.0
Area/8325 Pop/4719.01806640625
Area/13207 Pop/173.21595764160156
Area/703 Pop/0.0
Area/14071 Pop/173.73822021484375
Area/8322 Pop/2339.682861328125
Area/2838 Pop/19314.876953125
Area/14485 Pop/99.70682525634766
Area/6184 Pop/277.50469970703125
Area/6549 Pop/224.14686584472656
Area/15215 Pop/29.672664642333984
Area/3360 Pop/3913.0458984375
Area/1702 Pop/3396.59033203125
Area/5851 Pop/4630.82470703125
Area/11182 Pop/37.10036849975586
Area/13451 Pop/31.219083786010742
Area/14315 Pop/266.4361877441406
Area/6473 Pop/6467.189453125
Area/1784 Pop/1825.7728271484375
Area/3473 Pop/7373.88818359375
Area/10764 Pop/59.218692779541016
Area/15356 Pop/490.004638671875
Area/15327 Pop/36.99821472167969
Area/6816 Pop/360.76739501953125
Area/278 Pop/0.0
Area/9367 Pop/877.6090698242188
Area/12853 Pop/17.84847640991211
Area/14012 Pop/210.79502868652344
Area/1653 Pop/0.0
Area/2475 Pop/183.66738891601562
Area/1619 Pop/5974.13232421875
Area/9101 Pop/132.30882263183594
Area/2850 Pop/2739.2080078125
Area/15719 Pop/33.53512954711914
Area/2578 Pop/159.05238342285156
Area/10440 Pop/196.43772888183594
Area/1050 Pop/0.0
Area/5590 Pop/35.5543098449707
Area/7821 Pop/3766.1943359375
Area/15425 Pop/38.32243728637695
Area/12373 Pop/63.18537902832031
Area/12545 Pop/30.223590850830078
Area/15624 Pop/86.66915893554688
Area/16053 Pop/32.36210250854492
Area/7915 Pop/2091.548095703125
Area/16286 Pop/270.25103759765625
Area/10185 Pop/51.3367919921875
Area/8110 Pop/105.86772918701172
Area/7633 Pop/1719.9207763671875
Area/7552 Pop/487.1224365234375
Area/14729 Pop/169.34945678710938
Area/15590 Pop/12.223011016845703
Area/1032 Pop/36.07729721069336
Area/2299 Pop/20938.365234375
Area/9804 Pop/165.6542205810547
Area/14168 Pop/304.43621826171875
Area/6365 Pop/11686.97265625
Area/14366 Pop/51.6490478515625
Area/2579 Pop/120.68537139892578
Area/4681 Pop/1283.3675537109375
Area/15394 Pop/71.44121551513672
Area/3281 Pop/12800.86328125
Area/10852 Pop/66.50892639160156
Area/8896 Pop/970.1573486328125
Area/587 Pop/0.0
Area/17050 Pop/0.0
Area/14748 Pop/29.791812896728516
Area/702 Pop/0.0
Area/287 Pop/0.0
Area/6589 Pop/5010.11181640625
Area/13962 Pop/3639.0986328125
Area/14753 Pop/19.188732147216797
Area/6908 Pop/217.00340270996094
Area/14474 Pop/42.251014709472656
Area/11739 Pop/80.02326965332031
Area/7126 Pop/106.03880310058594
Area/6095 Pop/78.83644104003906
Area/5178 Pop/166.26885986328125
Area/15955 Pop/115.20733642578125
Area/15145 Pop/206.2078094482422
Area/10718 Pop/1116.9114990234375
Area/199 Pop/0.0
Area/12877 Pop/112.71756744384766
Area/16110 Pop/26.022796630859375
Area/8803 Pop/2112.539794921875
Area/14702 Pop/48.056007385253906
Area/9023 Pop/2865.263427734375
Area/2134 Pop/569.4815673828125
Area/8268 Pop/189.19580078125
Area/1025 Pop/644.4924926757812
Area/15539 Pop/81.6875228881836
Area/10129 Pop/180.21331787109375
Area/14066 Pop/1005.4329223632812
Area/11106 Pop/52.31169509887695
Area/8551 Pop/596.8983764648438
Area/16254 Pop/47.810630798339844
Area/10930 Pop/518.0999755859375
Area/3275 Pop/2330.349609375
Area/4966 Pop/196.56771850585938
Area/12264 Pop/76.4044189453125
Area/6613 Pop/646.4301147460938
Area/12443 Pop/31.869098663330078
Area/14070 Pop/406.78460693359375
Area/4566 Pop/83.5962905883789
Area/2340 Pop/7563.85498046875
Area/16660 Pop/77.59162139892578
Area/11125 Pop/7.332215309143066
Area/1873 Pop/0.0
Area/7442 Pop/382.3635559082031
Area/2213 Pop/1276.8961181640625
Area/7710 Pop/5190.33056640625
Area/13916 Pop/69.4909439086914
Area/15167 Pop/18.42029571533203
Area/2193 Pop/19019.544921875
Area/10109 Pop/69.99658203125
Area/7202 Pop/4438.8623046875
Area/7144 Pop/7655.3408203125
Area/3087 Pop/6881.07373046875
Area/14041 Pop/302.8689880371094
Area/4050 Pop/210.43878173828125
Area/9112 Pop/5053.91748046875
Area/8484 Pop/137.39657592773438
Area/10842 Pop/8.49083423614502
Area/14318 Pop/41.39312744140625
Area/1931 Pop/1481.5391845703125
Area/13484 Pop/58.49080276489258
Area/9316 Pop/1899.861328125
Area/16862 Pop/32.289215087890625
Area/6002 Pop/50.5263671875
Area/5916 Pop/29.48671531677246
Area/9956 Pop/58.31949996948242
Area/3052 Pop/6301.4736328125
Area/3379 Pop/4596.859375
Area/12225 Pop/144.41033935546875
Area/2486 Pop/128.25669860839844
Area/15186 Pop/72.48197937011719
Area/6800 Pop/1700.2979736328125
Area/14006 Pop/48.092506408691406
Area/8758 Pop/981.5580444335938
Area/4905 Pop/86.53846740722656
Area/7691 Pop/294.7373962402344
Area/14786 Pop/61.99245071411133
Area/4773 Pop/89.8433609008789
Area/1818 Pop/3716.3349609375
Area/7597 Pop/11771.11328125
Area/14233 Pop/82.3199691772461
Area/17109 Pop/35.055904388427734
Area/2454 Pop/346.80108642578125
Area/8993 Pop/138.00523376464844
Area/8452 Pop/1222.4993896484375
Area/7453 Pop/566.5726928710938
Area/675 Pop/0.0
Area/9922 Pop/379.3459777832031
Area/836 Pop/0.0
Area/12767 Pop/78.87448120117188
Area/7256 Pop/2071.681640625
Area/1967 Pop/1189.6298828125
Area/16652 Pop/9.035472869873047
Area/8413 Pop/814.9188842773438
Area/9059 Pop/558.3394775390625
Area/4497 Pop/2401.5849609375
Area/2494 Pop/0.0
Area/9193 Pop/2621.99951171875
Area/5840 Pop/279.3256530761719
Area/877 Pop/0.0
