Area/1172 GDP/9350.5390625
Area/2745 GDP/10311.455078125
Area/191 GDP/4542.00390625
Area/1628 GDP/10000.0
Area/3362 GDP/172.79400634765625
Area/249 GDP/8251.310546875
Area/1370 GDP/30465.75390625
Area/1154 GDP/100.64434051513672
Area/431 GDP/10000.0
Area/1463 GDP/10000.0
Area/2343 GDP/3629.708740234375
Area/902 GDP/100.64434051513672
Area/1655 GDP/673.6466674804688
Area/1407 GDP/95.28718566894531
Area/2292 GDP/10024.4853515625
Area/4712 GDP/0.452347993850708
Area/1530 GDP/19968.171875
Area/690 GDP/27776.037109375
Area/335 GDP/2829.991943359375
Area/2600 GDP/1057.2371826171875
Area/1569 GDP/33288.00390625
Area/515 GDP/10000.0
Area/1439 GDP/22234.126953125
Area/5075 GDP/24039.796875
Area/4956 GDP/49929.94921875
Area/580 GDP/39965.234375
Area/1389 GDP/983.6837158203125
Area/4189 GDP/258.887939453125
Area/2476 GDP/10000.0
Area/3243 GDP/10000.0
Area/1144 GDP/3107.4345703125
Area/1837 GDP/10858.2392578125
Area/3542 GDP/151.40625
Area/3885 GDP/21458.919921875
Area/3136 GDP/24072.181640625
Area/3767 GDP/5.409524440765381
Area/2956 GDP/24492.294921875
Area/4876 GDP/24419.70703125
Area/920 GDP/46572.3046875
Area/2764 GDP/64843.71875
Area/69 GDP/1740.6727294921875
Area/2946 GDP/28146.56640625
Area/3592 GDP/10597.431640625
Area/766 GDP/46773.125
Area/1708 GDP/10000.0
Area/2575 GDP/10000.0
Area/1733 GDP/10570.4091796875
Area/57 GDP/18946.82421875
Area/4467 GDP/1813.76025390625
Area/4222 GDP/248.3778076171875
Area/2023 GDP/9469.4501953125
Area/2486 GDP/10000.0
Area/4470 GDP/16846.3359375
Area/2662 GDP/10311.455078125
Area/463 GDP/9372.765625
Area/1729 GDP/10953.5126953125
Area/3160 GDP/10000.0
Area/5118 GDP/215.87738037109375
Area/2645 GDP/10000.0
Area/3375 GDP/42701.8125
Area/3091 GDP/10475.4443359375
Area/3078 GDP/12346.4658203125
Area/2008 GDP/10085.5458984375
Area/4777 GDP/5.409524440765381
Area/958 GDP/10000.0
Area/143 GDP/9565.5703125
Area/1762 GDP/10016.0595703125
Area/3575 GDP/10000.0
Area/5179 GDP/5.409524440765381
Area/3244 GDP/10000.0
Area/1300 GDP/10000.0
Area/306 GDP/4764.728515625
Area/1962 GDP/10000.0
Area/1284 GDP/48684.1015625
Area/2482 GDP/10013.1484375
Area/3952 GDP/248.44573974609375
Area/169 GDP/15321.365234375
Area/698 GDP/25111.935546875
Area/5023 GDP/5.409524440765381
Area/4369 GDP/3012.36083984375
Area/1138 GDP/25354.68359375
Area/5039 GDP/14.844989776611328
Area/1862 GDP/108.2203369140625
Area/2949 GDP/24970.8984375
Area/3133 GDP/18252.265625
Area/3633 GDP/46559.5234375
Area/2625 GDP/253.07684326171875
Area/1043 GDP/10000.0
Area/3910 GDP/10007.140625
Area/3873 GDP/28720.49609375
Area/3186 GDP/1057.2371826171875
Area/3019 GDP/1057.2371826171875
Area/2682 GDP/1311.1851806640625
Area/250 GDP/100.64434051513672
Area/4000 GDP/40849.10546875
Area/891 GDP/30705.21875
Area/1051 GDP/22562.265625
Area/451 GDP/7547.00634765625
Area/4438 GDP/7.917684555053711
Area/998 GDP/480.6968994140625
Area/3842 GDP/8616.912109375
Area/2677 GDP/10058.369140625
Area/3333 GDP/10659.04296875
Area/2446 GDP/108.2203369140625
Area/4185 GDP/10244.298828125
Area/4450 GDP/5.409524440765381
Area/1107 GDP/10291.6240234375
Area/2726 GDP/10000.0
Area/2498 GDP/10955.5205078125
Area/863 GDP/21479.537109375
Area/4375 GDP/7496.12939453125
Area/2934 GDP/1057.2371826171875
Area/3604 GDP/5.409524440765381
Area/4299 GDP/8663.16796875
Area/2013 GDP/10032.58203125
Area/2881 GDP/34588.109375
Area/2988 GDP/10000.0
Area/2453 GDP/224.68975830078125
Area/1234 GDP/6351.32421875
Area/539 GDP/44693.4375
Area/4968 GDP/6654.59033203125
Area/5032 GDP/5.409524440765381
Area/575 GDP/38240.37890625
Area/601 GDP/10000.0
Area/4310 GDP/4481.701171875
Area/1896 GDP/10000.0
Area/2173 GDP/1544.1505126953125
Area/367 GDP/40561.1796875
Area/3191 GDP/1057.2371826171875
Area/1197 GDP/12347.283203125
Area/5201 GDP/14.844989776611328
Area/4999 GDP/5.409524440765381
Area/2664 GDP/10631.8662109375
Area/2624 GDP/26940.63671875
Area/4626 GDP/314.7571105957031
Area/1097 GDP/187.22401428222656
Area/4784 GDP/5.409524440765381
Area/653 GDP/26704.32421875
Area/3060 GDP/10000.0
Area/3502 GDP/10847.275390625
Area/911 GDP/32054.294921875
Area/1231 GDP/32963.81640625
Area/1903 GDP/47805.625
Area/195 GDP/5604.3505859375
Area/2440 GDP/5190.375
Area/4843 GDP/5.409524440765381
Area/2746 GDP/10000.0
Area/839 GDP/11391.12890625
Area/1405 GDP/6210.72021484375
Area/1014 GDP/5821.95751953125
Area/2567 GDP/10476.1796875
Area/2429 GDP/19625.390625
Area/3138 GDP/46889.73828125
Area/3664 GDP/10640.3681640625
Area/1007 GDP/1533.1502685546875
Area/4014 GDP/5.409524440765381
Area/1967 GDP/10000.0
Area/4210 GDP/29836.59375
Area/5017 GDP/5.409524440765381
Area/3099 GDP/1057.2371826171875
Area/4476 GDP/9107.7548828125
Area/3306 GDP/24421.630859375
Area/999 GDP/100.64434051513672
Area/2771 GDP/1057.2371826171875
Area/1453 GDP/10000.0
Area/3508 GDP/10924.9462890625
Area/326 GDP/12464.9921875
Area/2394 GDP/10000.0
Area/202 GDP/10000.0
Area/1869 GDP/37392.99609375
Area/2411 GDP/10000.0
Area/3786 GDP/4522.95849609375
Area/4261 GDP/5.409524440765381
Area/1279 GDP/48322.078125
Area/3693 GDP/1077.9189453125
Area/1383 GDP/10000.0
Area/666 GDP/38912.78125
Area/22 GDP/187.22401428222656
Area/3870 GDP/419.7967224121094
Area/506 GDP/10705.298828125
Area/4161 GDP/10000.0
Area/5199 GDP/1081.4903564453125
Area/3772 GDP/6.445538520812988
Area/3170 GDP/48990.6015625
Area/4418 GDP/5.409524440765381
Area/1402 GDP/5474.0029296875
Area/679 GDP/412.3127136230469
Area/2942 GDP/2820.9873046875
Area/760 GDP/2478.092529296875
Area/1601 GDP/142.5155487060547
Area/3343 GDP/42844.5234375
Area/4842 GDP/5.409524440765381
Area/452 GDP/7547.00634765625
Area/3971 GDP/11691.9130859375
Area/4899 GDP/46292.73828125
Area/2234 GDP/10000.0
Area/784 GDP/8384.548828125
Area/2177 GDP/10826.73828125
Area/3172 GDP/13125.318359375
Area/5212 GDP/39066.83984375
Area/4894 GDP/3105.83935546875
Area/4193 GDP/8.99311351776123
Area/3251 GDP/11037.3603515625
Area/1245 GDP/486.54388427734375
Area/4699 GDP/5.409524440765381
Area/2233 GDP/10000.0
Area/3145 GDP/10000.0
Area/1548 GDP/10000.0
Area/3179 GDP/42298.359375
Area/508 GDP/11181.7626953125
Area/268 GDP/10004.9990234375
Area/4213 GDP/248.44573974609375
Area/3857 GDP/14.508143424987793
Area/487 GDP/100.64434051513672
Area/4788 GDP/10000.0
Area/675 GDP/14085.6708984375
Area/4943 GDP/5.409524440765381
Area/3561 GDP/41734.7421875
Area/5215 GDP/347.9599914550781
Area/2164 GDP/11002.462890625
Area/339 GDP/17622.3359375
Area/1121 GDP/43227.8203125
Area/4758 GDP/5.409524440765381
Area/1066 GDP/14226.90625
Area/5014 GDP/5.409524440765381
Area/2800 GDP/45429.53515625
Area/2873 GDP/18911.810546875
Area/5276 GDP/5.409524440765381
Area/374 GDP/10000.0
Area/1376 GDP/10000.0
Area/5284 GDP/14.844989776611328
Area/667 GDP/38912.78125
Area/4170 GDP/1057.2371826171875
Area/3812 GDP/10000.3291015625
Area/1774 GDP/26187.935546875
Area/605 GDP/25680.6171875
Area/699 GDP/12156.6982421875
Area/3319 GDP/10000.0
Area/3672 GDP/10143.142578125
Area/3745 GDP/10918.962890625
Area/4627 GDP/314.7571105957031
Area/1723 GDP/10876.9228515625
Area/1473 GDP/24106.099609375
Area/3694 GDP/6.238674163818359
Area/4379 GDP/28266.6484375
Area/700 GDP/9451.248046875
Area/4519 GDP/14.844989776611328
Area/640 GDP/906.8555297851562
Area/2226 GDP/10000.0
Area/3749 GDP/10000.0
Area/4441 GDP/5.409524440765381
Area/4753 GDP/5.409524440765381
Area/716 GDP/42793.3984375
Area/1937 GDP/10872.515625
Area/3094 GDP/19460.9921875
Area/4296 GDP/5768.7265625
Area/540 GDP/44693.4375
Area/2141 GDP/10000.0
Area/2160 GDP/19223.99609375
Area/837 GDP/39146.66015625
Area/4691 GDP/5.409524440765381
Area/3663 GDP/12779.875
Area/3509 GDP/10924.9462890625
Area/1693 GDP/17525.251953125
Area/594 GDP/4482.02001953125
Area/3167 GDP/10327.205078125
Area/4607 GDP/5.409524440765381
Area/4197 GDP/5.409524440765381
Area/2879 GDP/25117.49609375
Area/3810 GDP/31772.5625
Area/4499 GDP/5.409524440765381
Area/1990 GDP/1717.9471435546875
Area/375 GDP/48626.37890625
Area/1772 GDP/12969.228515625
Area/3029 GDP/200.1867218017578
Area/1217 GDP/10000.0
Area/546 GDP/22428.134765625
Area/558 GDP/95.09479522705078
Area/2296 GDP/16444.130859375
Area/3444 GDP/258.0704345703125
Area/110 GDP/5402.71337890625
Area/4532 GDP/5.409524440765381
Area/4043 GDP/248.44573974609375
Area/825 GDP/100.64434051513672
Area/1630 GDP/10000.0
Area/3524 GDP/14.49493408203125
Area/3981 GDP/993.1221923828125
Area/1692 GDP/17525.251953125
Area/1682 GDP/44473.36328125
Area/3723 GDP/27796.0
Area/1596 GDP/41338.3984375
Area/4958 GDP/10000.0
Area/3968 GDP/25589.8671875
Area/3239 GDP/10000.0
Area/1381 GDP/10000.0
Area/4645 GDP/4027.429931640625
Area/905 GDP/5544.16650390625
Area/883 GDP/10001.990234375
Area/1074 GDP/100.64434051513672
Area/4851 GDP/5.409524440765381
Area/2810 GDP/10000.0
Area/77 GDP/18352.638671875
Area/4331 GDP/5909.2431640625
Area/3351 GDP/1057.2371826171875
Area/803 GDP/19477.328125
Area/3131 GDP/46559.5234375
Area/1275 GDP/14331.767578125
Area/5128 GDP/10047.775390625
Area/1532 GDP/30757.78125
Area/2069 GDP/10099.443359375
Area/315 GDP/5728.8427734375
Area/4137 GDP/11738.224609375
Area/2112 GDP/4500.087890625
Area/4176 GDP/5.409524440765381
Area/767 GDP/10000.0
Area/224 GDP/6865.580078125
Area/4402 GDP/30547.408203125
Area/2165 GDP/10891.4384765625
Area/3394 GDP/10000.0
Area/2114 GDP/22790.640625
Area/649 GDP/3076.628662109375
Area/2156 GDP/10507.408203125
Area/5236 GDP/1801.227783203125
Area/3978 GDP/9185.0537109375
Area/1242 GDP/100.64434051513672
Area/3084 GDP/10000.0
Area/42 GDP/1249.191650390625
Area/4169 GDP/1057.2371826171875
Area/3866 GDP/6125.32177734375
Area/3612 GDP/257.92999267578125
Area/2020 GDP/26242.974609375
Area/2915 GDP/10000.0
Area/3432 GDP/1057.2371826171875
Area/2080 GDP/47868.82421875
Area/3107 GDP/1057.2371826171875
Area/2865 GDP/3396.676513671875
Area/3571 GDP/10000.0
Area/3086 GDP/23821.705078125
Area/1812 GDP/10000.0
Area/864 GDP/21479.537109375
Area/743 GDP/4211.05908203125
Area/3255 GDP/46873.44140625
Area/3326 GDP/10000.0
Area/5278 GDP/5.409524440765381
Area/4754 GDP/5.409524440765381
Area/3364 GDP/8998.0087890625
Area/149 GDP/1684.626708984375
Area/81 GDP/100.64434051513672
Area/1444 GDP/115.82261657714844
Area/4317 GDP/12735.9287109375
Area/396 GDP/115.81781005859375
Area/2192 GDP/26580.75
Area/3368 GDP/42799.0625
Area/878 GDP/40242.88671875
Area/4230 GDP/15949.3662109375
Area/1347 GDP/17083.638671875
Area/1342 GDP/515.7786865234375
Area/3504 GDP/10628.6240234375
Area/5063 GDP/248.44573974609375
Area/5150 GDP/821.8080444335938
Area/623 GDP/28526.58984375
Area/3670 GDP/10000.0
Area/2984 GDP/10000.0
Area/1776 GDP/17525.251953125
Area/2904 GDP/10000.0
Area/3049 GDP/25034.13671875
Area/2144 GDP/10246.865234375
Area/1978 GDP/10000.0
Area/2324 GDP/10101.451171875
Area/3233 GDP/36138.93359375
Area/2594 GDP/5746.8662109375
Area/1427 GDP/6158.09765625
Area/486 GDP/11671.783203125
Area/1267 GDP/24296.61328125
Area/1570 GDP/14858.37890625
Area/1920 GDP/10028.580078125
Area/4055 GDP/17902.228515625
Area/4070 GDP/33631.0625
Area/3961 GDP/3610.630126953125
Area/2366 GDP/3141.2783203125
Area/2196 GDP/13419.7041015625
Area/5066 GDP/7066.9873046875
Area/1064 GDP/10695.33984375
Area/4907 GDP/44453.65234375
Area/4734 GDP/821.8080444335938
Area/4847 GDP/5.409524440765381
Area/4413 GDP/10000.2431640625
Area/2792 GDP/11196.384765625
Area/2989 GDP/10000.0
Area/2603 GDP/1057.2371826171875
Area/3040 GDP/34560.32421875
Area/959 GDP/10000.0
Area/298 GDP/9012.470703125
Area/882 GDP/10000.0
Area/4523 GDP/5.409524440765381
Area/1168 GDP/4485.86669921875
Area/1757 GDP/10318.8671875
Area/547 GDP/30386.9296875
Area/673 GDP/6853.05859375
Area/4479 GDP/33620.20703125
Area/4684 GDP/5.409524440765381
Area/556 GDP/1186.729736328125
Area/4560 GDP/9107.7548828125
Area/4202 GDP/347.9599914550781
Area/1763 GDP/10000.0
Area/5165 GDP/5.409524440765381
Area/90 GDP/187.22401428222656
Area/1460 GDP/10000.0
Area/3052 GDP/10303.443359375
Area/609 GDP/30511.86328125
Area/4974 GDP/11339.94921875
Area/2327 GDP/10809.59765625
Area/2762 GDP/10761.111328125
Area/4595 GDP/7.097529411315918
Area/4987 GDP/15129.134765625
Area/3003 GDP/10958.1455078125
Area/1265 GDP/313.4850158691406
Area/2632 GDP/46559.5234375
Area/2588 GDP/10775.626953125
Area/3677 GDP/1659.4754638671875
Area/499 GDP/25720.48046875
Area/4492 GDP/10000.0
Area/1545 GDP/10000.0
Area/1936 GDP/15482.1845703125
Area/1600 GDP/142.5155487060547
Area/4703 GDP/5.409524440765381
Area/3793 GDP/42113.66015625
Area/193 GDP/5773.76953125
Area/1450 GDP/49729.25390625
Area/3905 GDP/10000.0
Area/1063 GDP/100.58876037597656
Area/807 GDP/25568.705078125
Area/867 GDP/1391.192626953125
Area/443 GDP/10000.0
Area/1555 GDP/10895.5205078125
Area/4510 GDP/5.409524440765381
Area/3056 GDP/10000.0
Area/4164 GDP/24191.3203125
Area/859 GDP/187.22401428222656
Area/3423 GDP/10846.658203125
Area/1507 GDP/38959.55859375
Area/1565 GDP/10005.796875
Area/527 GDP/32474.076171875
Area/421 GDP/3923.144775390625
Area/918 GDP/6187.33251953125
Area/21 GDP/187.22401428222656
Area/874 GDP/10000.0
Area/2250 GDP/10863.1796875
Area/4724 GDP/1733.32275390625
Area/1925 GDP/10725.9052734375
Area/2953 GDP/31758.501953125
Area/3720 GDP/43405.73828125
Area/5184 GDP/5.409524440765381
Area/1416 GDP/14829.1435546875
Area/2376 GDP/10024.4853515625
Area/2877 GDP/23612.384765625
Area/2012 GDP/10000.0
Area/226 GDP/4797.3408203125
Area/1801 GDP/10000.0
Area/1110 GDP/34718.12109375
Area/1953 GDP/37392.99609375
Area/3862 GDP/5.409524440765381
Area/2870 GDP/6547.458984375
Area/1224 GDP/26841.857421875
Area/651 GDP/8707.2734375
Area/4397 GDP/31211.8984375
Area/2689 GDP/108.2203369140625
Area/974 GDP/10081.3447265625
Area/2731 GDP/36138.93359375
Area/4434 GDP/14.844989776611328
Area/1433 GDP/2749.012939453125
Area/3140 GDP/10000.0
Area/4389 GDP/236.412841796875
Area/2529 GDP/108.2203369140625
Area/3248 GDP/10324.8896484375
Area/4182 GDP/5.409524440765381
Area/4033 GDP/307.6662292480469
Area/1808 GDP/10604.0107421875
Area/4854 GDP/5.409524440765381
Area/4306 GDP/248.3778076171875
Area/4465 GDP/27201.4921875
Area/3001 GDP/10000.0
Area/1114 GDP/765.8968505859375
Area/277 GDP/5773.76953125
Area/4546 GDP/1573.0462646484375
Area/2969 GDP/10303.443359375
Area/3341 GDP/10959.689453125
Area/2714 GDP/40001.875
Area/5111 GDP/5.409524440765381
Area/3025 GDP/19878.158203125
Area/66 GDP/2051.08203125
Area/1749 GDP/316.9819641113281
Area/3147 GDP/36138.93359375
Area/4972 GDP/8343.6220703125
Area/432 GDP/10000.0
Area/1819 GDP/10228.8427734375
Area/1320 GDP/15478.15625
Area/3149 GDP/36138.93359375
Area/4898 GDP/29352.1875
Area/3562 GDP/41734.7421875
Area/2655 GDP/10000.0
Area/550 GDP/7476.474609375
Area/2692 GDP/17559.22265625
Area/47 GDP/14191.5283203125
Area/2318 GDP/10000.0
Area/1423 GDP/38959.55859375
Area/2395 GDP/10000.0
Area/4896 GDP/248.44573974609375
Area/4921 GDP/5.409524440765381
Area/2237 GDP/10000.0
Area/3387 GDP/46411.33203125
Area/139 GDP/382.6327819824219
Area/1398 GDP/24739.744140625
Area/3667 GDP/10019.7705078125
Area/813 GDP/44636.9609375
Area/4867 GDP/5.409524440765381
Area/2572 GDP/10000.0
Area/4249 GDP/485.75189208984375
Area/5156 GDP/485.75189208984375
Area/3818 GDP/10000.0
Area/3271 GDP/1057.2371826171875
Area/816 GDP/100.64434051513672
Area/3044 GDP/26536.544921875
Area/4860 GDP/5.409524440765381
Area/2460 GDP/10000.0
Area/3408 GDP/10000.0
Area/3126 GDP/3170.6748046875
Area/4793 GDP/8518.3232421875
Area/4831 GDP/5.409524440765381
Area/4653 GDP/12798.2236328125
Area/5227 GDP/10061.1455078125
Area/1934 GDP/43201.90625
Area/1002 GDP/8713.2197265625
Area/913 GDP/10002.09375
Area/684 GDP/10000.0
Area/3213 GDP/46559.5234375
Area/4707 GDP/10000.0
Area/3853 GDP/5.409524440765381
Area/1158 GDP/100.64434051513672
Area/5192 GDP/5.409524440765381
Area/5101 GDP/5.409524440765381
Area/4902 GDP/821.8080444335938
Area/4825 GDP/10000.0
Area/1149 GDP/3731.608154296875
Area/2372 GDP/40566.66796875
Area/31 GDP/10368.630859375
Area/24 GDP/187.22401428222656
Area/4430 GDP/10.097063064575195
Area/1212 GDP/10000.0
Area/2549 GDP/10000.0
Area/4586 GDP/5.409524440765381
Area/2794 GDP/11900.3125
Area/1949 GDP/28461.181640625
Area/2495 GDP/10220.5048828125
Area/3843 GDP/1057.2371826171875
Area/3328 GDP/10000.0
Area/3313 GDP/10000.0
Area/2279 GDP/108.2203369140625
Area/4107 GDP/14.659887313842773
Area/937 GDP/335.4417419433594
Area/173 GDP/15377.7216796875
Area/3747 GDP/10662.6591796875
Area/4578 GDP/17916.162109375
Area/4487 GDP/10052.0068359375
Area/196 GDP/2728.78125
Area/3897 GDP/7248.6845703125
Area/124 GDP/28974.763671875
Area/4832 GDP/5.409524440765381
Area/12 GDP/12677.7578125
Area/1965 GDP/10000.0
Area/2751 GDP/10416.45703125
Area/3815 GDP/45077.9609375
Area/1558 GDP/22889.5234375
Area/3660 GDP/10000.0
Area/1527 GDP/108.2203369140625
Area/4286 GDP/347.9599914550781
Area/5187 GDP/5.409524440765381
Area/4641 GDP/9427.3017578125
Area/3980 GDP/821.8080444335938
Area/1332 GDP/100.64434051513672
Area/1272 GDP/6423.7314453125
Area/383 GDP/3722.06005859375
Area/4950 GDP/5.409524440765381
Area/3435 GDP/1057.2371826171875
Area/1237 GDP/97.88239288330078
Area/677 GDP/2425.361083984375
Area/4698 GDP/5.409524440765381
Area/1294 GDP/10000.0
Area/3141 GDP/10000.0
Area/4913 GDP/485.75189208984375
Area/3089 GDP/11042.7646484375
Area/5224 GDP/347.9599914550781
Area/1992 GDP/1544.1505126953125
Area/5168 GDP/5.409524440765381
Area/2700 GDP/25969.28515625
Area/3594 GDP/10639.9453125
Area/729 GDP/16974.978515625
Area/927 GDP/17642.20703125
Area/2639 GDP/10000.0
Area/4356 GDP/9.641217231750488
Area/4937 GDP/5.409524440765381
Area/3376 GDP/23527.533203125
Area/4813 GDP/18281.98046875
Area/3246 GDP/12520.8388671875
Area/3736 GDP/10000.0
Area/206 GDP/33441.75390625
Area/2674 GDP/10606.5419921875
Area/1452 GDP/10000.0
Area/4787 GDP/5.409524440765381
Area/3030 GDP/42051.96484375
Area/4751 GDP/5.409524440765381
Area/1001 GDP/100.64434051513672
Area/2094 GDP/10954.748046875
Area/4436 GDP/14.844989776611328
Area/1318 GDP/12669.3408203125
Area/4581 GDP/485.75189208984375
Area/3157 GDP/10000.0
Area/2493 GDP/10454.443359375
Area/1124 GDP/10000.0
Area/1215 GDP/10000.0
Area/2947 GDP/26253.548828125
Area/3530 GDP/76.50203704833984
Area/2135 GDP/10000.0
Area/4256 GDP/5.409524440765381
Area/2188 GDP/874.9773559570312
Area/1476 GDP/34091.1484375
Area/647 GDP/24980.833984375
Area/2463 GDP/10035.73046875
Area/1974 GDP/10002.8017578125
Area/567 GDP/11439.1962890625
Area/455 GDP/10001.087890625
Area/2236 GDP/10000.0
Area/1816 GDP/30789.365234375
Area/2417 GDP/10483.6279296875
Area/1429 GDP/131.14231872558594
Area/748 GDP/48051.5859375
Area/2809 GDP/10000.0
Area/1469 GDP/10000.0
Area/4661 GDP/1023.9210815429688
Area/2621 GDP/2597.07568359375
Area/4963 GDP/44360.21484375
Area/701 GDP/1628.02783203125
Area/3367 GDP/23255.7890625
Area/4821 GDP/9075.45703125
Area/1989 GDP/31421.353515625
Area/353 GDP/10001.34765625
Area/352 GDP/10000.0
Area/2816 GDP/36138.93359375
Area/2960 GDP/23612.384765625
Area/1401 GDP/46502.140625
Area/3804 GDP/9418.0400390625
Area/5104 GDP/5.409524440765381
Area/2355 GDP/7271.08984375
Area/28 GDP/14525.81640625
Area/1836 GDP/49511.9921875
Area/1549 GDP/10000.0
Area/2124 GDP/39770.9453125
Area/321 GDP/4274.10400390625
Area/497 GDP/3795.9248046875
Area/3607 GDP/133.5170135498047
Area/4706 GDP/10000.0
Area/2977 GDP/10000.0
Area/4682 GDP/13.00318717956543
Area/5267 GDP/5.409524440765381
Area/1016 GDP/173.04437255859375
Area/4997 GDP/5.409524440765381
Area/2799 GDP/31073.099609375
Area/1706 GDP/33841.9921875
Area/4738 GDP/4507.65771484375
Area/308 GDP/6865.580078125
Area/3548 GDP/24802.580078125
Area/3349 GDP/1057.2371826171875
Area/4207 GDP/5527.90869140625
Area/1705 GDP/33841.9921875
Area/363 GDP/26951.61328125
Area/4718 GDP/271.6012878417969
Area/801 GDP/1278.3902587890625
Area/1354 GDP/49334.76171875
Area/260 GDP/11116.814453125
Area/1185 GDP/35552.23828125
Area/2325 GDP/10101.451171875
Area/4218 GDP/40631.70703125
Area/3949 GDP/2914.25927734375
Area/2905 GDP/10000.0
Area/2565 GDP/10546.9892578125
Area/1541 GDP/10000.0
Area/3646 GDP/48265.4453125
Area/3556 GDP/14568.470703125
Area/223 GDP/382.6327819824219
Area/3621 GDP/14072.3037109375
Area/4615 GDP/5.409524440765381
Area/4120 GDP/2362.5498046875
Area/2872 GDP/18911.810546875
Area/245 GDP/25283.51171875
Area/2835 GDP/10708.4560546875
Area/1680 GDP/45977.76171875
Area/2051 GDP/10000.0
Area/4346 GDP/5.409524440765381
Area/1150 GDP/3731.608154296875
Area/3137 GDP/10219.99609375
Area/1794 GDP/10000.0
Area/3324 GDP/10000.0
Area/2445 GDP/108.2203369140625
Area/2615 GDP/21606.53515625
Area/1255 GDP/1240.802001953125
Area/4809 GDP/17832.763671875
Area/1430 GDP/131.14231872558594
Area/2856 GDP/496.4517517089844
Area/2967 GDP/6750.52099609375
Area/3020 GDP/1057.2371826171875
Area/2599 GDP/1057.2371826171875
Area/4448 GDP/5.409524440765381
Area/2828 GDP/10000.0
Area/1026 GDP/38878.1640625
Area/3469 GDP/11664.126953125
Area/2749 GDP/10072.5751953125
Area/3645 GDP/31858.107421875
Area/4042 GDP/3166.043701171875
Area/1562 GDP/10690.0810546875
Area/341 GDP/11571.1318359375
Area/2519 GDP/0.0
Area/2374 GDP/41987.98828125
Area/5098 GDP/5.409524440765381
Area/100 GDP/688.2337646484375
Area/3510 GDP/10058.986328125
Area/3583 GDP/10479.24609375
Area/957 GDP/10000.0
Area/3625 GDP/346.32037353515625
Area/2172 GDP/10349.595703125
Area/3649 GDP/40810.68359375
Area/1371 GDP/11115.16015625
Area/3915 GDP/11021.7646484375
Area/4125 GDP/248.44573974609375
Area/5042 GDP/10092.3837890625
Area/4785 GDP/5.409524440765381
Area/4498 GDP/1870.36181640625
Area/1775 GDP/30118.5078125
Area/644 GDP/16875.580078125
Area/2990 GDP/10000.0
Area/4900 GDP/3028.12646484375
Area/3481 GDP/10000.0
Area/3584 GDP/10489.341796875
Area/4329 GDP/10000.0
Area/1480 GDP/29569.3359375
Area/2552 GDP/10000.0
Area/5282 GDP/2709.132080078125
Area/1311 GDP/24355.916015625
Area/3591 GDP/10844.958984375
Area/596 GDP/35040.8359375
Area/3224 GDP/10003.369140625
Area/4664 GDP/485.75189208984375
Area/255 GDP/23463.974609375
Area/1607 GDP/6710.3203125
Area/4561 GDP/8941.03515625
Area/2154 GDP/10000.0
Area/2190 GDP/2524.9609375
Area/4836 GDP/5.409524440765381
Area/3581 GDP/10832.056640625
Area/3035 GDP/4898.078125
Area/2120 GDP/41105.45703125
Area/4569 GDP/7835.30517578125
Area/3726 GDP/13270.6357421875
Area/4954 GDP/814.778564453125
Area/709 GDP/18116.369140625
Area/1986 GDP/10572.4169921875
Area/5121 GDP/14.844989776611328
Area/925 GDP/2573.821044921875
Area/3902 GDP/10025.72265625
Area/2055 GDP/10000.0
Area/3984 GDP/44584.78515625
Area/1457 GDP/10000.0
Area/1611 GDP/6706.48486328125
Area/1169 GDP/11806.263671875
Area/1764 GDP/48637.1484375
Area/4174 GDP/5.409524440765381
Area/4934 GDP/5.409524440765381
Area/2919 GDP/10361.94921875
Area/1714 GDP/10000.0
Area/204 GDP/10165.54296875
Area/2116 GDP/360.57073974609375
Area/2442 GDP/4616.5576171875
Area/5191 GDP/5.409524440765381
Area/4690 GDP/5.409524440765381
Area/2569 GDP/10000.0
Area/1818 GDP/11057.4345703125
Area/2907 GDP/10390.236328125
Area/1274 GDP/11385.2626953125
Area/3365 GDP/9041.341796875
Area/2738 GDP/11822.7861328125
Area/3688 GDP/5.484064102172852
Area/4115 GDP/5.83883810043335
Area/4440 GDP/7.1652984619140625
Area/3982 GDP/45415.3984375
Area/722 GDP/3579.37890625
Area/4678 GDP/12.92446517944336
Area/1814 GDP/10992.1171875
Area/3002 GDP/10489.8046875
Area/4175 GDP/5.409524440765381
Area/3242 GDP/10000.0
Area/4341 GDP/5.409524440765381
Area/1424 GDP/6304.271484375
Area/4021 GDP/12.517260551452637
Area/2185 GDP/13337.2060546875
Area/4556 GDP/8987.3466796875
Area/4774 GDP/5.409524440765381
Area/3859 GDP/14.844989776611328
Area/4804 GDP/9983.03515625
Area/2019 GDP/43177.64453125
Area/1111 GDP/10000.5302734375
Area/399 GDP/7981.47607421875
Area/3163 GDP/10660.7734375
Area/4251 GDP/485.75189208984375
Area/1127 GDP/10000.0
Area/1012 GDP/11731.736328125
Area/142 GDP/11785.857421875
Area/3321 GDP/10000.0
Area/780 GDP/23357.896484375
Area/5186 GDP/5.409524440765381
Area/1390 GDP/1450.140625
Area/619 GDP/9915.9541015625
Area/243 GDP/100.64434051513672
Area/3281 GDP/17868.53125
Area/579 GDP/39965.234375
Area/386 GDP/34570.6015625
Area/1702 GDP/26498.25
Area/3130 GDP/44623.72265625
Area/4366 GDP/5.409524440765381
