Area/1172 Light/15.872499465942383
Area/3542 Light/19.354999542236328
Area/3885 Light/21.092498779296875
Area/3136 Light/41.6349983215332
Area/3767 Light/4.65749979019165
Area/2956 Light/19.354999542236328
Area/4876 Light/32.69999694824219
Area/920 Light/17.32750129699707
Area/2764 Light/23.135000228881836
Area/69 Light/8.65250015258789
Area/2946 Light/22.40999984741211
Area/3592 Light/67.0
Area/766 Light/14.335000038146973
Area/1708 Light/41.86499786376953
Area/2575 Light/40.22999954223633
Area/1733 Light/37.15250015258789
Area/57 Light/6.659999847412109
Area/4467 Light/6.837499618530273
Area/4222 Light/15.934999465942383
Area/2023 Light/24.38249969482422
Area/2486 Light/49.86750030517578
Area/4470 Light/9.802499771118164
Area/2662 Light/45.45500183105469
Area/463 Light/36.06749725341797
Area/1729 Light/38.19249725341797
Area/3160 Light/26.047500610351562
Area/5118 Light/1.5674999952316284
Area/2645 Light/53.69249725341797
Area/3375 Light/21.122501373291016
Area/3091 Light/41.59749984741211
Area/3078 Light/29.872499465942383
Area/2008 Light/31.614999771118164
Area/4777 Light/1.037500023841858
Area/958 Light/27.61250114440918
Area/143 Light/13.979999542236328
Area/1762 Light/51.98249816894531
Area/3575 Light/35.68499755859375
Area/5179 Light/0.9125000238418579
Area/3244 Light/27.889999389648438
Area/1300 Light/24.96500015258789
Area/306 Light/9.257499694824219
Area/1962 Light/34.915000915527344
Area/1284 Light/17.0625
Area/2482 Light/60.93250274658203
Area/3952 Light/9.239999771118164
Area/169 Light/6.362500190734863
Area/698 Light/21.577499389648438
Area/5023 Light/0.8500000238418579
Area/4369 Light/23.21000099182129
Area/1138 Light/37.66250228881836
Area/5039 Light/9.192500114440918
Area/1862 Light/37.54999923706055
Area/2949 Light/24.014999389648438
Area/3133 Light/39.46500015258789
Area/3633 Light/26.287500381469727
Area/2625 Light/16.954999923706055
Area/1043 Light/28.75
Area/3910 Light/48.63999938964844
Area/3873 Light/13.622499465942383
Area/3186 Light/2.695000171661377
Area/3019 Light/2.6050000190734863
Area/2682 Light/10.182499885559082
Area/250 Light/4.539999961853027
Area/4000 Light/17.63249969482422
Area/891 Light/32.98500061035156
Area/1051 Light/33.880001068115234
Area/451 Light/32.44750213623047
Area/4438 Light/2.6525001525878906
Area/998 Light/13.357500076293945
Area/3842 Light/9.97249984741211
Area/2677 Light/30.09000015258789
Area/3333 Light/33.154998779296875
Area/2446 Light/8.940000534057617
Area/4185 Light/20.494998931884766
Area/4450 Light/1.0174999237060547
Area/1107 Light/30.467498779296875
Area/2726 Light/32.595001220703125
Area/2498 Light/55.08000183105469
Area/863 Light/18.802501678466797
Area/4375 Light/5.857500076293945
Area/2934 Light/3.0299999713897705
Area/3604 Light/9.625
Area/4299 Light/17.065000534057617
Area/2013 Light/40.89500045776367
Area/2881 Light/36.61249923706055
Area/2988 Light/31.96249771118164
Area/2453 Light/23.557498931884766
Area/1234 Light/39.337501525878906
Area/539 Light/24.537500381469727
Area/4968 Light/6.779999732971191
Area/5032 Light/0.8774999976158142
Area/575 Light/24.22249984741211
Area/601 Light/39.9474983215332
Area/4310 Light/8.807499885559082
Area/1896 Light/30.260000228881836
Area/2173 Light/15.549999237060547
Area/367 Light/37.44000244140625
Area/3191 Light/2.012500047683716
Area/1197 Light/22.582500457763672
Area/5201 Light/1.2125000953674316
Area/4999 Light/1.8050000667572021
Area/2664 Light/49.09749984741211
Area/2624 Light/19.787498474121094
Area/4626 Light/8.145000457763672
Area/1097 Light/4.662499904632568
Area/4784 Light/1.8924999237060547
Area/653 Light/24.697500228881836
Area/3060 Light/35.31500244140625
Area/3502 Light/40.342498779296875
Area/911 Light/15.632500648498535
Area/1231 Light/31.62000274658203
Area/1903 Light/50.10749816894531
Area/195 Light/6.159999847412109
Area/2440 Light/9.280000686645508
Area/4843 Light/1.2625000476837158
Area/2746 Light/50.77750015258789
Area/839 Light/11.9375
Area/1405 Light/32.99250030517578
Area/1014 Light/12.505000114440918
Area/2567 Light/65.94749450683594
Area/2429 Light/13.385000228881836
Area/3138 Light/35.48500061035156
Area/3664 Light/28.63249969482422
Area/1007 Light/12.707499504089355
Area/4014 Light/4.394999980926514
Area/1967 Light/50.779998779296875
Area/4210 Light/34.022499084472656
Area/5017 Light/0.9024999737739563
Area/3099 Light/4.090000152587891
Area/4476 Light/9.227499961853027
Area/3306 Light/28.647499084472656
Area/999 Light/14.294999122619629
Area/2771 Light/1.9674999713897705
Area/1453 Light/27.64750099182129
Area/3508 Light/33.91250228881836
Area/326 Light/13.15250015258789
Area/2394 Light/31.98999786376953
Area/202 Light/25.845001220703125
Area/1869 Light/30.954998016357422
Area/2411 Light/44.217498779296875
Area/3786 Light/13.317500114440918
Area/4261 Light/2.5875000953674316
Area/1279 Light/33.22249984741211
Area/3693 Light/19.157501220703125
Area/1383 Light/26.02750015258789
Area/666 Light/28.169998168945312
Area/22 Light/5.552499771118164
Area/3870 Light/13.324999809265137
Area/506 Light/23.185001373291016
Area/4161 Light/31.17500114440918
Area/5199 Light/1.1675000190734863
Area/3772 Light/76.75
Area/3170 Light/37.15999984741211
Area/4418 Light/2.879999876022339
Area/1402 Light/31.955001831054688
Area/679 Light/19.575000762939453
Area/2942 Light/7.190000057220459
Area/760 Light/7.320000171661377
Area/1601 Light/20.602500915527344
Area/3343 Light/35.962501525878906
Area/4842 Light/1.2174999713897705
Area/452 Light/46.022499084472656
Area/3971 Light/15.345000267028809
Area/4899 Light/10.692499160766602
Area/2234 Light/49.310001373291016
Area/784 Light/20.797500610351562
Area/2177 Light/16.667499542236328
Area/3172 Light/42.84000015258789
Area/5212 Light/14.1850004196167
Area/4894 Light/5.717499732971191
Area/4193 Light/3.802500009536743
Area/3251 Light/29.670000076293945
Area/1245 Light/11.875
Area/4699 Light/1.8475000858306885
Area/2233 Light/51.689998626708984
Area/3145 Light/38.722503662109375
Area/1548 Light/35.63750076293945
Area/3179 Light/9.679999351501465
Area/508 Light/29.072500228881836
Area/268 Light/24.092498779296875
Area/4213 Light/21.657501220703125
Area/3857 Light/38.43000030517578
Area/487 Light/7.492499828338623
Area/4788 Light/29.602500915527344
Area/675 Light/5.217499732971191
Area/4943 Light/0.8925000429153442
Area/3561 Light/18.022499084472656
Area/5215 Light/11.827500343322754
Area/2164 Light/35.15500259399414
Area/339 Light/18.389999389648438
Area/1121 Light/19.262500762939453
Area/4758 Light/1.3125
Area/1066 Light/32.23249816894531
Area/5014 Light/0.9900000095367432
Area/2800 Light/47.82749938964844
Area/2873 Light/12.78499984741211
Area/5276 Light/0.8025000095367432
Area/374 Light/28.417499542236328
Area/1376 Light/40.369998931884766
Area/5284 Light/1.4525001049041748
Area/667 Light/28.825000762939453
Area/4170 Light/4.559999942779541
Area/3812 Light/35.00749969482422
Area/1774 Light/27.34000015258789
Area/605 Light/41.397499084472656
Area/699 Light/16.052499771118164
Area/3319 Light/36.317501068115234
Area/3672 Light/42.407501220703125
Area/3745 Light/58.032501220703125
Area/4627 Light/10.8125
Area/1723 Light/49.24250030517578
Area/1473 Light/17.97249984741211
Area/3694 Light/4.827500343322754
Area/4379 Light/28.837499618530273
Area/700 Light/25.314998626708984
Area/4519 Light/2.5824999809265137
Area/640 Light/32.98749923706055
Area/2226 Light/38.98500061035156
Area/3749 Light/50.782501220703125
Area/4441 Light/2.7325000762939453
Area/4753 Light/1.5674999952316284
Area/716 Light/26.752500534057617
Area/1937 Light/29.03499984741211
Area/3094 Light/22.522499084472656
Area/4296 Light/32.39500427246094
Area/540 Light/15.359999656677246
Area/2141 Light/37.994998931884766
Area/2160 Light/48.72249984741211
Area/837 Light/33.95750045776367
Area/4691 Light/1.4749999046325684
Area/3663 Light/34.67250061035156
Area/3509 Light/47.95249938964844
Area/1693 Light/18.832500457763672
Area/594 Light/41.59000015258789
Area/3167 Light/29.714998245239258
Area/4607 Light/1.3450000286102295
Area/4197 Light/1.9075000286102295
Area/2879 Light/34.275001525878906
Area/3810 Light/28.604999542236328
Area/4499 Light/3.9699997901916504
Area/1990 Light/55.26499938964844
Area/375 Light/25.76999855041504
Area/1772 Light/26.637500762939453
Area/3029 Light/34.73500061035156
Area/1217 Light/34.53499984741211
Area/546 Light/34.157501220703125
Area/558 Light/7.787499904632568
Area/2296 Light/56.35749816894531
Area/3444 Light/21.200000762939453
Area/110 Light/6.357500076293945
Area/4532 Light/1.3674999475479126
Area/4043 Light/22.017499923706055
Area/825 Light/7.887499809265137
Area/1630 Light/41.01000213623047
Area/3524 Light/9.09749984741211
Area/3981 Light/14.782501220703125
Area/1692 Light/15.845000267028809
Area/1682 Light/42.08250045776367
Area/3723 Light/24.56999969482422
Area/1596 Light/23.229999542236328
Area/4958 Light/36.49500274658203
Area/3968 Light/31.22249984741211
Area/3239 Light/30.579999923706055
Area/1381 Light/29.397499084472656
Area/4645 Light/9.412500381469727
Area/905 Light/17.50749969482422
Area/883 Light/21.422500610351562
Area/1074 Light/6.137499809265137
Area/4851 Light/1.100000023841858
Area/2810 Light/36.342498779296875
Area/77 Light/9.550000190734863
Area/4331 Light/17.9375
Area/3351 Light/4.074999809265137
Area/803 Light/28.935001373291016
Area/3131 Light/24.817501068115234
Area/1275 Light/37.20000076293945
Area/5128 Light/18.607500076293945
Area/1532 Light/17.68000030517578
Area/2069 Light/31.67999839782715
Area/315 Light/4.650000095367432
Area/4137 Light/19.27750015258789
Area/2112 Light/17.817501068115234
Area/4176 Light/3.134999990463257
Area/767 Light/25.27750015258789
Area/224 Light/8.3149995803833
Area/4402 Light/15.957500457763672
Area/2165 Light/33.54750061035156
Area/3394 Light/28.904998779296875
Area/2114 Light/41.185001373291016
Area/649 Light/23.837499618530273
Area/2156 Light/25.38249969482422
Area/5236 Light/3.197499990463257
Area/3978 Light/10.817500114440918
Area/1242 Light/11.717499732971191
Area/3084 Light/31.744998931884766
Area/42 Light/6.260000228881836
Area/4169 Light/4.047499656677246
Area/3866 Light/13.324999809265137
Area/3612 Light/9.727499961853027
Area/2020 Light/27.827499389648438
Area/2915 Light/30.3125
Area/3432 Light/6.53000020980835
Area/2080 Light/33.53499984741211
Area/3107 Light/1.8350000381469727
Area/2865 Light/14.40999984741211
Area/3571 Light/24.00749969482422
Area/3086 Light/43.162498474121094
Area/1812 Light/36.43000030517578
Area/864 Light/34.779998779296875
Area/743 Light/15.492500305175781
Area/3255 Light/48.459999084472656
Area/3326 Light/32.98749923706055
Area/5278 Light/0.8200000524520874
Area/4754 Light/1.5674999952316284
Area/3364 Light/8.892499923706055
Area/149 Light/8.032499313354492
Area/81 Light/11.107500076293945
Area/1444 Light/17.665000915527344
Area/4317 Light/10.010000228881836
Area/396 Light/9.694999694824219
Area/2192 Light/10.75
Area/3368 Light/13.167499542236328
Area/878 Light/34.252498626708984
Area/4230 Light/41.1875
Area/1347 Light/6.292500019073486
Area/1342 Light/11.65999984741211
Area/3504 Light/31.219999313354492
Area/5063 Light/5.9375
Area/5150 Light/21.40999984741211
Area/623 Light/26.77750015258789
Area/3670 Light/29.9325008392334
Area/2984 Light/32.782501220703125
Area/1776 Light/18.064998626708984
Area/2904 Light/37.272499084472656
Area/3049 Light/51.85000228881836
Area/2144 Light/33.87249755859375
Area/1978 Light/49.75749969482422
Area/2324 Light/68.17749786376953
Area/3233 Light/54.13249969482422
Area/2594 Light/36.092498779296875
Area/1427 Light/18.99250030517578
Area/486 Light/22.375
Area/1267 Light/10.34749984741211
Area/1570 Light/30.572500228881836
Area/1920 Light/24.110000610351562
Area/4055 Light/14.789999961853027
Area/4070 Light/22.087501525878906
Area/3961 Light/40.94750213623047
Area/2366 Light/26.657499313354492
Area/2196 Light/8.664999961853027
Area/5066 Light/19.487499237060547
Area/1064 Light/18.475000381469727
Area/4907 Light/24.724998474121094
Area/4734 Light/17.90250015258789
Area/4847 Light/1.2799999713897705
Area/4413 Light/30.43000030517578
Area/2792 Light/22.017499923706055
Area/2989 Light/35.79750061035156
Area/2603 Light/2.067500114440918
Area/3040 Light/14.845001220703125
Area/959 Light/27.392501831054688
Area/298 Light/8.77750015258789
Area/882 Light/28.455001831054688
Area/4523 Light/1.6399999856948853
Area/1168 Light/6.784999847412109
Area/1757 Light/41.74250030517578
Area/547 Light/29.940000534057617
Area/673 Light/2.7274999618530273
Area/4479 Light/18.522499084472656
Area/4684 Light/1.3550000190734863
Area/556 Light/17.332500457763672
Area/4560 Light/12.484999656677246
Area/4202 Light/7.102499961853027
Area/1763 Light/132.4199981689453
Area/5165 Light/1.524999976158142
Area/90 Light/6.797499656677246
Area/1460 Light/42.915000915527344
Area/3052 Light/43.61000061035156
Area/609 Light/26.797500610351562
Area/4974 Light/5.482500076293945
Area/2327 Light/42.095001220703125
Area/2762 Light/13.225000381469727
Area/4595 Light/6.759999752044678
Area/4987 Light/21.752500534057617
Area/3003 Light/46.97249984741211
Area/1265 Light/6.864999771118164
Area/2632 Light/34.407501220703125
Area/2588 Light/32.70000076293945
Area/3677 Light/45.84749984741211
Area/499 Light/16.087499618530273
Area/4492 Light/22.21500015258789
Area/1545 Light/34.459999084472656
Area/1936 Light/25.397499084472656
Area/1600 Light/32.12249755859375
Area/4703 Light/1.1100000143051147
Area/3793 Light/17.385000228881836
Area/193 Light/17.362499237060547
Area/1450 Light/22.957500457763672
Area/3905 Light/42.31999969482422
Area/1063 Light/19.989999771118164
Area/807 Light/33.14500045776367
Area/867 Light/14.567499160766602
Area/443 Light/33.68499755859375
Area/1555 Light/14.260000228881836
Area/4510 Light/1.9000000953674316
Area/3056 Light/32.595001220703125
Area/4164 Light/12.827500343322754
Area/859 Light/24.002500534057617
Area/3423 Light/25.0674991607666
Area/1507 Light/31.0575008392334
Area/1565 Light/30.15250015258789
Area/527 Light/22.677501678466797
Area/421 Light/10.127500534057617
Area/918 Light/23.40999984741211
Area/21 Light/7.489999771118164
Area/874 Light/32.5
Area/2250 Light/32.45000076293945
Area/4724 Light/7.292499542236328
Area/1925 Light/17.042499542236328
Area/2953 Light/23.607498168945312
Area/3720 Light/16.517499923706055
Area/5184 Light/0.8424999713897705
Area/1416 Light/11.197500228881836
Area/2376 Light/46.209999084472656
Area/2877 Light/29.037500381469727
Area/2012 Light/22.092498779296875
Area/226 Light/6.457499980926514
Area/1801 Light/27.282499313354492
Area/1110 Light/27.457500457763672
Area/1953 Light/40.57250213623047
Area/3862 Light/13.104999542236328
Area/2870 Light/22.264999389648438
Area/1224 Light/36.279998779296875
Area/651 Light/12.812499046325684
Area/4397 Light/27.5575008392334
Area/2689 Light/5.085000038146973
Area/974 Light/28.420000076293945
Area/2731 Light/56.025001525878906
Area/4434 Light/3.8424999713897705
Area/1433 Light/7.71750020980835
Area/3140 Light/24.202499389648438
Area/4389 Light/38.647499084472656
Area/2529 Light/12.329999923706055
Area/3248 Light/29.00749969482422
Area/4182 Light/11.454999923706055
Area/4033 Light/5.099999904632568
Area/1808 Light/49.025001525878906
Area/4854 Light/0.9800000190734863
Area/4306 Light/14.354999542236328
Area/4465 Light/24.005001068115234
Area/3001 Light/42.32500076293945
Area/1114 Light/29.457500457763672
Area/277 Light/22.610000610351562
Area/4546 Light/39.917503356933594
Area/2969 Light/28.599998474121094
Area/3341 Light/26.850000381469727
Area/2714 Light/38.23249816894531
Area/5111 Light/0.7825000286102295
Area/3025 Light/21.272499084472656
Area/66 Light/8.545000076293945
Area/1749 Light/19.32499885559082
Area/3147 Light/29.877498626708984
Area/4972 Light/6.369999885559082
Area/432 Light/33.064998626708984
Area/1819 Light/42.51499938964844
Area/1320 Light/23.207500457763672
Area/3149 Light/65.39749908447266
Area/4898 Light/13.432498931884766
Area/3562 Light/17.81999969482422
Area/2655 Light/35.08250045776367
Area/550 Light/9.917499542236328
Area/2692 Light/23.78499984741211
Area/47 Light/14.507499694824219
Area/2318 Light/47.30999755859375
Area/1423 Light/32.61000061035156
Area/2395 Light/46.37999725341797
Area/4896 Light/4.440000057220459
Area/4921 Light/1.287500023841858
Area/2237 Light/36.060001373291016
Area/3387 Light/16.84000015258789
Area/139 Light/8.317500114440918
Area/1398 Light/29.677501678466797
Area/3667 Light/33.900001525878906
Area/813 Light/28.127500534057617
Area/4867 Light/4.074999809265137
Area/2572 Light/32.787498474121094
Area/4249 Light/5.012499809265137
Area/5156 Light/51.7025032043457
Area/3818 Light/24.297500610351562
Area/3271 Light/2.682499885559082
Area/816 Light/12.875
Area/3044 Light/24.582500457763672
Area/4860 Light/0.9524999856948853
Area/2460 Light/31.635000228881836
Area/3408 Light/52.375
Area/3126 Light/15.114998817443848
Area/4793 Light/42.122501373291016
Area/4831 Light/2.6599998474121094
Area/4653 Light/12.742500305175781
Area/5227 Light/12.487499237060547
Area/1934 Light/34.040000915527344
Area/1002 Light/34.962501525878906
Area/913 Light/22.782501220703125
Area/684 Light/25.522499084472656
Area/3213 Light/38.084999084472656
Area/4707 Light/27.700000762939453
Area/3853 Light/28.524999618530273
Area/1158 Light/9.582500457763672
Area/5192 Light/0.8199999928474426
Area/5101 Light/0.9399999976158142
Area/4902 Light/24.13249969482422
Area/4825 Light/27.142499923706055
Area/1149 Light/34.55999755859375
Area/2372 Light/43.900001525878906
Area/31 Light/12.492500305175781
Area/24 Light/6.542500019073486
Area/4430 Light/7.432499885559082
Area/1212 Light/27.610000610351562
Area/2549 Light/37.36000061035156
Area/4586 Light/2.1100001335144043
Area/2794 Light/15.639999389648438
Area/1949 Light/49.26250076293945
Area/2495 Light/25.142499923706055
Area/3843 Light/9.392499923706055
Area/3328 Light/49.11499786376953
Area/3313 Light/21.325000762939453
Area/2279 Light/9.212499618530273
Area/4107 Light/18.25749969482422
Area/937 Light/20.797500610351562
Area/173 Light/13.899999618530273
Area/3747 Light/25.592498779296875
Area/4578 Light/16.452499389648438
Area/4487 Light/9.147500038146973
Area/196 Light/10.379999160766602
Area/3897 Light/18.625
Area/124 Light/20.157499313354492
Area/4832 Light/2.2699999809265137
Area/12 Light/10.90250015258789
Area/1965 Light/49.43499755859375
Area/2751 Light/25.657499313354492
Area/3815 Light/36.02000045776367
Area/1558 Light/39.91749954223633
Area/3660 Light/41.47500228881836
Area/1527 Light/26.344999313354492
Area/4286 Light/16.860000610351562
Area/5187 Light/0.8449999690055847
Area/4641 Light/16.05500030517578
Area/3980 Light/11.067500114440918
Area/1332 Light/18.157501220703125
Area/1272 Light/18.677499771118164
Area/383 Light/13.555000305175781
Area/4950 Light/1.2324999570846558
Area/3435 Light/3.7799999713897705
Area/1237 Light/48.29750061035156
Area/677 Light/14.947500228881836
Area/4698 Light/3.2100000381469727
Area/1294 Light/29.5625
Area/3141 Light/27.65250015258789
Area/4913 Light/2.8524999618530273
Area/3089 Light/26.452499389648438
Area/5224 Light/5.675000190734863
Area/1992 Light/61.04750061035156
Area/5168 Light/1.2325000762939453
Area/2700 Light/24.875
Area/3594 Light/111.10249328613281
Area/729 Light/30.577499389648438
Area/927 Light/9.09749984741211
Area/2639 Light/39.05500030517578
Area/4356 Light/6.09250020980835
Area/4937 Light/0.9474999904632568
Area/3376 Light/28.524999618530273
Area/4813 Light/5.722499847412109
Area/3246 Light/19.009998321533203
Area/3736 Light/33.30750274658203
Area/206 Light/20.432498931884766
Area/2674 Light/26.235000610351562
Area/1452 Light/18.572500228881836
Area/4787 Light/1.3424999713897705
Area/3030 Light/32.497501373291016
Area/4751 Light/1.965000033378601
Area/1001 Light/18.584999084472656
Area/2094 Light/26.38749885559082
Area/4436 Light/4.637499809265137
Area/1318 Light/35.099998474121094
Area/4581 Light/10.582499504089355
Area/3157 Light/42.334999084472656
Area/2493 Light/20.5625
Area/1124 Light/26.372501373291016
Area/1215 Light/34.38500213623047
Area/2947 Light/22.345001220703125
Area/3530 Light/5.359999656677246
Area/2135 Light/43.832496643066406
Area/4256 Light/2.807499885559082
Area/2188 Light/15.625
Area/1476 Light/39.220001220703125
Area/647 Light/25.4325008392334
Area/2463 Light/45.14249801635742
Area/1974 Light/43.47249984741211
Area/567 Light/14.0
Area/455 Light/27.185001373291016
Area/2236 Light/38.282501220703125
Area/1816 Light/38.462501525878906
Area/2417 Light/37.407501220703125
Area/1429 Light/10.682499885559082
Area/748 Light/31.687501907348633
Area/2809 Light/40.70249938964844
Area/1469 Light/31.084999084472656
Area/4661 Light/8.239999771118164
Area/2621 Light/19.322500228881836
Area/4963 Light/16.892499923706055
Area/701 Light/15.137499809265137
Area/3367 Light/31.27250099182129
Area/4821 Light/18.849998474121094
Area/1989 Light/54.532501220703125
Area/353 Light/34.147499084472656
Area/352 Light/31.932498931884766
Area/2816 Light/35.17499923706055
Area/2960 Light/27.03499984741211
Area/1401 Light/38.755001068115234
Area/3804 Light/20.365001678466797
Area/5104 Light/0.8974999785423279
Area/2355 Light/11.595000267028809
Area/28 Light/7.070000171661377
Area/1836 Light/21.8700008392334
Area/1549 Light/40.98500061035156
Area/2124 Light/68.91749572753906
Area/321 Light/8.085000038146973
Area/497 Light/12.867500305175781
Area/3607 Light/13.192500114440918
Area/4706 Light/40.089996337890625
Area/2977 Light/34.727500915527344
Area/4682 Light/2.5299999713897705
Area/5267 Light/0.8924999833106995
Area/1016 Light/24.114999771118164
Area/4997 Light/3.244999885559082
Area/2799 Light/36.407501220703125
Area/1706 Light/31.505001068115234
Area/4738 Light/12.132499694824219
Area/308 Light/9.762499809265137
Area/3548 Light/32.165000915527344
Area/3349 Light/4.96999979019165
Area/4207 Light/18.90250015258789
Area/1705 Light/33.97999954223633
Area/363 Light/16.170000076293945
Area/4718 Light/4.380000114440918
Area/801 Light/11.077500343322754
Area/1354 Light/12.8125
Area/260 Light/18.522499084472656
Area/1185 Light/18.642499923706055
Area/2325 Light/32.540000915527344
Area/4218 Light/26.647499084472656
Area/3949 Light/5.920000076293945
Area/2905 Light/44.85749816894531
Area/2565 Light/83.86250305175781
Area/1541 Light/30.764999389648438
Area/3646 Light/31.11499786376953
Area/3556 Light/21.892498016357422
Area/223 Light/9.5625
Area/3621 Light/33.125
Area/4615 Light/1.5750000476837158
Area/4120 Light/7.947500228881836
Area/2872 Light/20.302499771118164
Area/245 Light/4.972499847412109
Area/2835 Light/39.402496337890625
Area/1680 Light/32.57500076293945
Area/2051 Light/41.665000915527344
Area/4346 Light/4.3125
Area/1150 Light/45.769996643066406
Area/3137 Light/41.39250183105469
Area/1794 Light/40.77000045776367
Area/3324 Light/46.275001525878906
Area/2445 Light/10.127500534057617
Area/2615 Light/18.094999313354492
Area/1255 Light/43.334999084472656
Area/4809 Light/5.960000038146973
Area/1430 Light/12.107500076293945
Area/2856 Light/5.237499713897705
Area/2967 Light/70.89250183105469
Area/3020 Light/2.2175002098083496
Area/2599 Light/4.070000171661377
Area/4448 Light/1.2174999713897705
Area/2828 Light/39.51250076293945
Area/1026 Light/26.610000610351562
Area/3469 Light/28.314998626708984
Area/2749 Light/41.08000183105469
Area/3645 Light/18.692501068115234
Area/4042 Light/12.119999885559082
Area/1562 Light/28.584999084472656
Area/341 Light/14.954999923706055
Area/2519 Light/0
Area/2374 Light/40.30500030517578
Area/5098 Light/0.9350000023841858
Area/100 Light/11.475000381469727
Area/3510 Light/98.34500122070312
Area/3583 Light/29.967498779296875
Area/957 Light/34.752498626708984
Area/3625 Light/12.34000015258789
Area/2172 Light/26.217498779296875
Area/3649 Light/24.334999084472656
Area/1371 Light/20.00749969482422
Area/3915 Light/30.377498626708984
Area/4125 Light/21.8799991607666
Area/5042 Light/42.36750030517578
Area/4785 Light/1.212499976158142
Area/4498 Light/5.009999752044678
Area/1775 Light/23.26500129699707
Area/644 Light/17.850000381469727
Area/2990 Light/39.20500183105469
Area/4900 Light/11.012499809265137
Area/3481 Light/12.282499313354492
Area/3584 Light/33.47249984741211
Area/4329 Light/47.06999969482422
Area/1480 Light/30.4375
Area/2552 Light/45.56500244140625
Area/5282 Light/1.1124999523162842
Area/1311 Light/25.950000762939453
Area/3591 Light/53.49500274658203
Area/596 Light/17.020000457763672
Area/3224 Light/16.447500228881836
Area/4664 Light/3.4574999809265137
Area/255 Light/8.350000381469727
Area/1607 Light/15.26249885559082
Area/4561 Light/7.96750020980835
Area/2154 Light/34.400001525878906
Area/2190 Light/18.092498779296875
Area/4836 Light/1.4900000095367432
Area/3581 Light/21.947500228881836
Area/3035 Light/24.15999984741211
Area/2120 Light/35.69999694824219
Area/4569 Light/10.897500038146973
Area/3726 Light/30.315000534057617
Area/4954 Light/2.8324999809265137
Area/709 Light/22.272499084472656
Area/1986 Light/45.01499938964844
Area/5121 Light/1.9375
Area/925 Light/5.307499885559082
Area/3902 Light/25.489999771118164
Area/2055 Light/55.36750030517578
Area/3984 Light/25.565000534057617
Area/1457 Light/38.662498474121094
Area/1611 Light/16.25
Area/1169 Light/6.372500419616699
Area/1764 Light/31.600000381469727
Area/4174 Light/4.449999809265137
Area/4934 Light/0.9600000381469727
Area/2919 Light/38.26499938964844
Area/1714 Light/35.72249984741211
Area/204 Light/19.9424991607666
Area/2116 Light/16.010000228881836
Area/2442 Light/5.539999961853027
Area/5191 Light/0.7849999666213989
Area/4690 Light/1.3824999332427979
Area/2569 Light/67.90750122070312
Area/1818 Light/56.91749954223633
Area/2907 Light/40.375
Area/1274 Light/26.582500457763672
Area/3365 Light/21.564998626708984
Area/2738 Light/44.38500213623047
Area/3688 Light/29.220001220703125
Area/4115 Light/1.7350000143051147
Area/4440 Light/4.477499961853027
Area/3982 Light/19.017499923706055
Area/722 Light/26.552499771118164
Area/4678 Light/7.904999732971191
Area/1814 Light/55.875
Area/3002 Light/50.400001525878906
Area/4175 Light/3.4875001907348633
Area/3242 Light/37.712501525878906
Area/4341 Light/2.1624999046325684
Area/1424 Light/31.337499618530273
Area/4021 Light/23.705001831054688
Area/2185 Light/35.99749755859375
Area/4556 Light/8.664999961853027
Area/4774 Light/1.190000057220459
Area/3859 Light/33.599998474121094
Area/4804 Light/5.787500381469727
Area/2019 Light/24.19499969482422
Area/1111 Light/23.474998474121094
Area/399 Light/6.052499771118164
Area/3163 Light/24.90999984741211
Area/4251 Light/3.5999999046325684
Area/1127 Light/25.924999237060547
Area/1012 Light/5.507500171661377
Area/142 Light/11.960000038146973
Area/3321 Light/35.11250305175781
Area/780 Light/40.23500061035156
Area/5186 Light/0.8500000238418579
Area/1390 Light/26.482498168945312
Area/619 Light/27.532501220703125
Area/243 Light/6.715000152587891
Area/3281 Light/32.04750061035156
Area/579 Light/20.389999389648438
Area/386 Light/22.982500076293945
Area/1702 Light/22.43000030517578
Area/3130 Light/32.38500213623047
Area/4366 Light/1.1675000190734863
Area/4980 Light/6.552500247955322
Area/3380 Light/40.790000915527344
Area/3659 Light/32.55500030517578
Area/3962 Light/35.037498474121094
Area/507 Light/21.987499237060547
Area/5061 Light/7.94249963760376
Area/4377 Light/18.887500762939453
Area/835 Light/39.81500244140625
Area/3417 Light/37.307498931884766
Area/1786 Light/21.112499237060547
Area/2993 Light/40.057498931884766
Area/237 Light/4.739999771118164
Area/1501 Light/10.627500534057617
Area/868 Light/16.782499313354492
Area/4932 Light/1.057499885559082
Area/3258 Light/18.114999771118164
Area/520 Light/41.76250457763672
Area/553 Light/34.3125
Area/2780 Light/13.895000457763672
Area/4141 Light/7.920000076293945
Area/2027 Light/10.390000343322754
Area/1651 Light/32.81500244140625
Area/2102 Light/19.8125
Area/2161 Light/41.779998779296875
Area/531 Light/13.672500610351562
Area/4080 Light/10.9375
Area/1445 Light/23.36750030517578
Area/113 Light/11.957500457763672
Area/5181 Light/0.9399999976158142
Area/86 Light/8.864999771118164
Area/1889 Light/37.4375
Area/4415 Light/5.307499885559082
Area/4257 Light/2.744999885559082
Area/5223 Light/7.952499866485596
Area/4246 Light/31.860000610351562
Area/3197 Light/39.6150016784668
Area/3856 Light/34.352500915527344
Area/4721 Light/9.194999694824219
Area/2009 Light/30.11750030517578
Area/2986 Light/34.90250015258789
