Area/1172 Pop/3465.9052734375
Area/885 Pop/1864.7862548828125
Area/1745 Pop/289.8891906738281
Area/3617 Pop/1749.7518310546875
Area/3470 Pop/4243.6884765625
Area/3347 Pop/-99999.0
Area/5170 Pop/-99999.0
Area/1261 Pop/883.6962280273438
Area/2609 Pop/2901.24462890625
Area/59 Pop/3205.83642578125
Area/4412 Pop/617.8466796875
Area/991 Pop/1023.619873046875
Area/2893 Pop/31253.142578125
Area/1735 Pop/9014.150390625
Area/706 Pop/3662.51416015625
Area/2228 Pop/27731.24609375
Area/2360 Pop/567.9107055664062
Area/3214 Pop/3011.821044921875
Area/72 Pop/544.7699584960938
Area/1535 Pop/17851.69140625
Area/4522 Pop/-99999.0
Area/4752 Pop/-99999.0
Area/1863 Pop/2165.266357421875
Area/4887 Pop/773.8927001953125
Area/235 Pop/412.460693359375
Area/4368 Pop/709.7342529296875
Area/4460 Pop/703.1732788085938
Area/19 Pop/824.1512451171875
Area/3340 Pop/3349.495361328125
Area/1809 Pop/16266.03125
Area/4324 Pop/22608.595703125
Area/4365 Pop/-99999.0
Area/3684 Pop/-99999.0
Area/4583 Pop/-99999.0
Area/1797 Pop/17231.2109375
Area/3102 Pop/-99999.0
Area/203 Pop/6653.19970703125
Area/2298 Pop/3250.7294921875
Area/1643 Pop/25975.7421875
Area/165 Pop/760.9287109375
Area/2095 Pop/3521.543212890625
Area/4157 Pop/6820.59130859375
Area/2707 Pop/3810.495849609375
Area/4106 Pop/3136.91015625
Area/4404 Pop/2927.746337890625
Area/1679 Pop/2478.53857421875
Area/2036 Pop/6225.59375
Area/1526 Pop/785.32470703125
Area/4711 Pop/2210.184814453125
Area/541 Pop/6229.515625
Area/3827 Pop/8798.5927734375
Area/1923 Pop/2842.2490234375
Area/5172 Pop/37.418853759765625
Area/439 Pop/5497.85693359375
Area/4858 Pop/-99999.0
Area/138 Pop/1497.803955078125
Area/1911 Pop/1627.6827392578125
Area/4849 Pop/218.13217163085938
Area/4587 Pop/-99999.0
Area/4119 Pop/419.67852783203125
Area/3415 Pop/5095.6416015625
Area/108 Pop/2850.84716796875
Area/4013 Pop/-99999.0
Area/2745 Pop/48695.41015625
Area/191 Pop/3022.78076171875
Area/1628 Pop/8531.0849609375
Area/3362 Pop/1198.542236328125
Area/249 Pop/1439.4205322265625
Area/1370 Pop/7457.81591796875
Area/1154 Pop/704.5392456054688
Area/431 Pop/6052.89453125
Area/1463 Pop/17043.583984375
Area/2343 Pop/16748.1015625
Area/902 Pop/520.4623413085938
Area/1655 Pop/1666.5435791015625
Area/1407 Pop/1815.3035888671875
Area/2292 Pop/7811.35498046875
Area/4712 Pop/1556.0372314453125
Area/1530 Pop/1184.478759765625
Area/690 Pop/2570.68017578125
Area/335 Pop/753.858642578125
Area/2600 Pop/-99999.0
Area/1569 Pop/2298.82373046875
Area/515 Pop/12244.86328125
Area/1439 Pop/1632.2608642578125
Area/5075 Pop/3.32727313041687
Area/4956 Pop/1125.0853271484375
Area/580 Pop/4197.73291015625
Area/1389 Pop/2063.43115234375
Area/4189 Pop/2650.9384765625
Area/2476 Pop/34349.44921875
Area/3243 Pop/17513.7109375
Area/1144 Pop/1121.3946533203125
Area/1837 Pop/2209.822998046875
Area/3542 Pop/726.0455322265625
Area/3885 Pop/2089.000244140625
Area/3136 Pop/5596.958984375
Area/3767 Pop/-99999.0
Area/2956 Pop/4011.255615234375
Area/4876 Pop/2595.140625
Area/920 Pop/2092.1806640625
Area/2764 Pop/1738.120361328125
Area/69 Pop/2361.642333984375
Area/2946 Pop/3117.860107421875
Area/3592 Pop/2614.866943359375
Area/766 Pop/2605.984619140625
Area/1708 Pop/26260.27734375
Area/2575 Pop/33805.80078125
Area/1733 Pop/5931.341796875
Area/57 Pop/826.2293701171875
Area/4467 Pop/657.7061767578125
Area/4222 Pop/4560.26220703125
Area/2023 Pop/3962.916015625
Area/2486 Pop/42074.203125
Area/4470 Pop/4782.640625
Area/2662 Pop/19599.3515625
Area/463 Pop/1676.2034912109375
Area/1729 Pop/11008.150390625
Area/3160 Pop/29077.55859375
Area/5118 Pop/1261.8079833984375
Area/2645 Pop/27661.396484375
Area/3375 Pop/3223.413330078125
Area/3091 Pop/5064.310546875
Area/3078 Pop/27462.92578125
Area/2008 Pop/5055.86474609375
Area/4777 Pop/-99999.0
Area/958 Pop/8566.3525390625
Area/143 Pop/842.5833740234375
Area/1762 Pop/1333.109619140625
Area/3575 Pop/16014.451171875
Area/5179 Pop/-99999.0
Area/3244 Pop/26258.546875
Area/1300 Pop/7479.228515625
Area/306 Pop/1084.6300048828125
Area/1962 Pop/4154.796875
Area/1284 Pop/6255.5390625
Area/2482 Pop/62481.88671875
Area/3952 Pop/978.9049072265625
Area/169 Pop/1398.5220947265625
Area/698 Pop/2445.896728515625
Area/5023 Pop/-99999.0
Area/4369 Pop/518.1625366210938
Area/1138 Pop/2995.629638671875
Area/5039 Pop/545.215576171875
Area/1862 Pop/1883.312255859375
Area/2949 Pop/2701.16796875
Area/3133 Pop/9992.4111328125
Area/3633 Pop/4286.00390625
Area/2625 Pop/5182.8408203125
Area/1043 Pop/9231.7060546875
Area/3910 Pop/33075.546875
Area/3873 Pop/4259.34765625
Area/3186 Pop/-99999.0
Area/3019 Pop/-99999.0
Area/2682 Pop/-99999.0
Area/250 Pop/990.0267333984375
Area/4000 Pop/1777.467041015625
Area/891 Pop/6549.01220703125
Area/1051 Pop/7153.23828125
Area/451 Pop/4562.81591796875
Area/4438 Pop/364.1851806640625
Area/998 Pop/908.1101684570312
Area/3842 Pop/-99999.0
Area/2677 Pop/9205.8740234375
Area/3333 Pop/246.28851318359375
Area/2446 Pop/754.5309448242188
Area/4185 Pop/2283.90087890625
Area/4450 Pop/-99999.0
Area/1107 Pop/1745.4168701171875
Area/2726 Pop/61838.97265625
Area/2498 Pop/751.3228759765625
Area/863 Pop/1928.373046875
Area/4375 Pop/407.8993835449219
Area/2934 Pop/-99999.0
Area/3604 Pop/-99999.0
Area/4299 Pop/1553.35986328125
Area/2013 Pop/4410.89892578125
Area/2881 Pop/6229.3603515625
Area/2988 Pop/22298.966796875
Area/2453 Pop/4275.6484375
Area/1234 Pop/9722.61328125
Area/539 Pop/4171.9033203125
Area/4968 Pop/3763.00439453125
Area/5032 Pop/8.198800086975098
Area/575 Pop/4069.37841796875
Area/601 Pop/5447.66943359375
Area/4310 Pop/1336.1915283203125
Area/1896 Pop/9430.25390625
Area/2173 Pop/3335.288818359375
Area/367 Pop/1239.88525390625
Area/3191 Pop/-99999.0
Area/1197 Pop/2374.972412109375
Area/5201 Pop/402.0799255371094
Area/4999 Pop/-99999.0
Area/2664 Pop/381.275146484375
Area/2624 Pop/6174.6318359375
Area/4626 Pop/1939.6683349609375
Area/1097 Pop/964.7733154296875
Area/4784 Pop/-99999.0
Area/653 Pop/1911.0904541015625
Area/3060 Pop/22967.791015625
Area/3502 Pop/4588.5576171875
Area/911 Pop/468.93408203125
Area/1231 Pop/8770.501953125
Area/1903 Pop/9520.9033203125
Area/195 Pop/1241.1640625
Area/2440 Pop/503.5636291503906
Area/4843 Pop/89.76512145996094
Area/2746 Pop/22519.6796875
Area/839 Pop/1557.3782958984375
Area/1405 Pop/2000.695068359375
Area/1014 Pop/801.9478149414062
Area/2567 Pop/28445.431640625
Area/2429 Pop/6534.73583984375
Area/3138 Pop/11097.5556640625
Area/3664 Pop/2117.810302734375
Area/1007 Pop/1348.6270751953125
Area/4014 Pop/-99999.0
Area/1967 Pop/42877.3828125
Area/4210 Pop/4214.07568359375
Area/5017 Pop/-99999.0
Area/3099 Pop/-99999.0
Area/4476 Pop/1186.7354736328125
Area/3306 Pop/6829.986328125
Area/999 Pop/896.9746704101562
Area/2771 Pop/-99999.0
Area/1453 Pop/22578.314453125
Area/3508 Pop/2988.206787109375
Area/326 Pop/2413.166259765625
Area/2394 Pop/10961.765625
Area/202 Pop/9901.8662109375
Area/1869 Pop/6961.7333984375
Area/2411 Pop/1811.15185546875
Area/3786 Pop/1161.1944580078125
Area/4261 Pop/-99999.0
Area/1279 Pop/10633.65234375
Area/3693 Pop/1151.8016357421875
Area/1383 Pop/14701.421875
Area/666 Pop/13962.8974609375
Area/22 Pop/2617.37353515625
Area/3870 Pop/1466.724609375
Area/506 Pop/1686.3551025390625
Area/4161 Pop/1425.8297119140625
Area/5199 Pop/329.22216796875
Area/3772 Pop/413.2345886230469
Area/3170 Pop/7583.90234375
Area/4418 Pop/-99999.0
Area/1402 Pop/2881.2255859375
Area/679 Pop/879.1693725585938
Area/2942 Pop/972.4788818359375
Area/760 Pop/1871.4229736328125
Area/1601 Pop/8857.12890625
Area/3343 Pop/1470.9071044921875
Area/4842 Pop/63.47981643676758
Area/452 Pop/2095.180908203125
Area/3971 Pop/3807.58544921875
Area/4899 Pop/2273.291015625
Area/2234 Pop/12972.25
Area/784 Pop/1853.4375
Area/2177 Pop/8517.9462890625
Area/3172 Pop/5435.40966796875
Area/5212 Pop/431.8876647949219
Area/4894 Pop/1004.6048583984375
Area/4193 Pop/174.17994689941406
Area/3251 Pop/2727.1923828125
Area/1245 Pop/2178.556640625
Area/4699 Pop/-99999.0
Area/2233 Pop/34068.99609375
Area/3145 Pop/19257.71484375
Area/1548 Pop/16702.60546875
Area/3179 Pop/652.1217651367188
Area/508 Pop/1945.4603271484375
Area/268 Pop/21107.25390625
Area/4213 Pop/731.2139892578125
Area/3857 Pop/1419.486083984375
Area/487 Pop/1744.768798828125
Area/4788 Pop/9303.86328125
Area/675 Pop/529.3425903320312
Area/4943 Pop/-99999.0
Area/3561 Pop/5392.599609375
Area/5215 Pop/301.97125244140625
Area/2164 Pop/1502.309326171875
Area/339 Pop/973.1405639648438
Area/1121 Pop/4534.56787109375
Area/4758 Pop/51.09453582763672
Area/1066 Pop/6047.3720703125
Area/5014 Pop/69.69209289550781
Area/2800 Pop/10421.3544921875
Area/2873 Pop/4486.78271484375
Area/5276 Pop/-99999.0
Area/374 Pop/13306.44140625
Area/1376 Pop/22437.59765625
Area/5284 Pop/316.8052673339844
Area/667 Pop/14287.8427734375
Area/4170 Pop/-99999.0
Area/3812 Pop/13174.0224609375
Area/1774 Pop/1151.2222900390625
Area/605 Pop/3261.946044921875
Area/699 Pop/1271.7960205078125
Area/3319 Pop/21265.712890625
Area/3672 Pop/6173.8974609375
Area/3745 Pop/2585.4677734375
Area/4627 Pop/660.7255249023438
Area/1723 Pop/8037.93798828125
Area/1473 Pop/4085.4072265625
Area/3694 Pop/257.8794860839844
Area/4379 Pop/670.6075439453125
Area/700 Pop/1190.863525390625
Area/4519 Pop/244.04713439941406
Area/640 Pop/2529.472900390625
Area/2226 Pop/24907.83203125
Area/3749 Pop/2550.104736328125
Area/4441 Pop/-99999.0
Area/4753 Pop/-99999.0
Area/716 Pop/7873.50537109375
Area/1937 Pop/4374.0986328125
Area/3094 Pop/2662.192138671875
Area/4296 Pop/767.4049682617188
Area/540 Pop/5351.712890625
Area/2141 Pop/27044.08984375
Area/2160 Pop/1266.8529052734375
Area/837 Pop/2268.545166015625
Area/4691 Pop/-99999.0
Area/3663 Pop/1771.09228515625
Area/3509 Pop/1900.196533203125
Area/1693 Pop/2798.468017578125
Area/594 Pop/780.98583984375
Area/3167 Pop/7946.40380859375
Area/4607 Pop/-99999.0
Area/4197 Pop/-99999.0
Area/2879 Pop/9182.890625
Area/3810 Pop/4523.84228515625
Area/4499 Pop/-99999.0
Area/1990 Pop/3430.996337890625
Area/375 Pop/6665.15673828125
Area/1772 Pop/959.8003540039062
Area/3029 Pop/7366.87548828125
Area/1217 Pop/4156.36376953125
Area/546 Pop/4222.3994140625
Area/558 Pop/931.8472290039062
Area/2296 Pop/1105.497314453125
Area/3444 Pop/718.0239868164062
Area/110 Pop/1517.8504638671875
Area/4532 Pop/-99999.0
Area/4043 Pop/753.9625244140625
Area/825 Pop/538.2498168945312
Area/1630 Pop/14938.7890625
Area/3524 Pop/841.6436767578125
Area/3981 Pop/1371.22705078125
Area/1692 Pop/3782.75732421875
Area/1682 Pop/14121.505859375
Area/3723 Pop/2616.48828125
Area/1596 Pop/8664.4990234375
Area/4958 Pop/3683.081298828125
Area/3968 Pop/6103.96484375
Area/3239 Pop/16756.873046875
Area/1381 Pop/12325.2236328125
Area/4645 Pop/3616.870849609375
Area/905 Pop/1941.0660400390625
Area/883 Pop/4899.1845703125
Area/1074 Pop/899.7172241210938
Area/4851 Pop/7.172140121459961
Area/2810 Pop/59463.27734375
Area/77 Pop/1747.8883056640625
Area/4331 Pop/25.523765563964844
Area/3351 Pop/-99999.0
Area/803 Pop/1070.243408203125
Area/3131 Pop/6457.19775390625
Area/1275 Pop/2684.521240234375
Area/5128 Pop/1815.5670166015625
Area/1532 Pop/4172.48681640625
Area/2069 Pop/35765.8046875
Area/315 Pop/894.6357421875
Area/4137 Pop/2495.689208984375
Area/2112 Pop/2188.307373046875
Area/4176 Pop/-99999.0
Area/767 Pop/1755.0299072265625
Area/224 Pop/678.28662109375
Area/4402 Pop/4085.7294921875
Area/2165 Pop/5821.93994140625
Area/3394 Pop/8552.1689453125
Area/2114 Pop/5932.40576171875
Area/649 Pop/1028.3914794921875
Area/2156 Pop/15650.6279296875
Area/5236 Pop/62.4865608215332
Area/3978 Pop/3607.02880859375
Area/1242 Pop/1716.8736572265625
Area/3084 Pop/10428.794921875
Area/42 Pop/956.9373168945312
Area/4169 Pop/-99999.0
Area/3866 Pop/1208.2344970703125
Area/3612 Pop/202.09677124023438
Area/2020 Pop/8795.69921875
Area/2915 Pop/14319.5546875
Area/3432 Pop/-99999.0
Area/2080 Pop/679.7963256835938
Area/3107 Pop/-99999.0
Area/2865 Pop/1353.9136962890625
Area/3571 Pop/13282.1357421875
Area/3086 Pop/4930.6240234375
Area/1812 Pop/8735.6875
Area/864 Pop/5229.70166015625
Area/743 Pop/583.3265991210938
Area/3255 Pop/6376.20361328125
Area/3326 Pop/40413.31640625
Area/5278 Pop/34.727935791015625
Area/4754 Pop/-99999.0
Area/3364 Pop/547.6814575195312
Area/149 Pop/2944.12548828125
Area/81 Pop/528.7232055664062
Area/1444 Pop/802.4939575195312
Area/4317 Pop/2055.705322265625
Area/396 Pop/2085.91796875
Area/2192 Pop/1489.390869140625
Area/3368 Pop/1832.243896484375
Area/878 Pop/2723.8134765625
Area/4230 Pop/4180.359375
Area/1347 Pop/2773.843994140625
Area/1342 Pop/1101.2205810546875
Area/3504 Pop/4454.4140625
Area/5063 Pop/1433.2135009765625
Area/5150 Pop/883.9588012695312
Area/623 Pop/5483.6025390625
Area/3670 Pop/8884.740234375
Area/2984 Pop/36015.53125
Area/1776 Pop/1711.9901123046875
Area/2904 Pop/23677.97265625
Area/3049 Pop/5079.9580078125
Area/2144 Pop/29453.23046875
Area/1978 Pop/32076.3359375
Area/2324 Pop/19722.349609375
Area/3233 Pop/47008.84765625
Area/2594 Pop/5572.5771484375
Area/1427 Pop/15.982731819152832
Area/486 Pop/2861.713623046875
Area/1267 Pop/5560.65625
Area/1570 Pop/1296.0228271484375
Area/1920 Pop/3297.651123046875
Area/4055 Pop/1449.344482421875
Area/4070 Pop/8544.0205078125
Area/3961 Pop/986.368408203125
Area/2366 Pop/3300.96044921875
Area/2196 Pop/965.1022338867188
Area/5066 Pop/1092.4508056640625
Area/1064 Pop/4737.76904296875
Area/4907 Pop/1655.0203857421875
Area/4734 Pop/952.3399047851562
Area/4847 Pop/189.5962371826172
Area/4413 Pop/86.39308166503906
Area/2792 Pop/2888.27734375
Area/2989 Pop/26464.083984375
Area/2603 Pop/-99999.0
Area/3040 Pop/1285.3157958984375
Area/959 Pop/10033.873046875
Area/298 Pop/2531.547607421875
Area/882 Pop/5746.74169921875
Area/4523 Pop/-99999.0
Area/1168 Pop/2291.246337890625
Area/1757 Pop/3059.808349609375
Area/547 Pop/3135.785400390625
Area/673 Pop/422.3782043457031
Area/4479 Pop/2134.98046875
Area/4684 Pop/-99999.0
Area/556 Pop/1228.3665771484375
Area/4560 Pop/2865.42333984375
Area/4202 Pop/326.7442321777344
Area/1763 Pop/6017.3876953125
Area/5165 Pop/-99999.0
Area/90 Pop/851.9912109375
Area/1460 Pop/18133.03515625
Area/3052 Pop/4267.1103515625
Area/609 Pop/5286.2919921875
Area/4974 Pop/765.1244506835938
Area/2327 Pop/3587.238037109375
Area/2762 Pop/3449.277587890625
Area/4595 Pop/405.3594970703125
Area/4987 Pop/1646.392578125
Area/3003 Pop/1583.044921875
Area/1265 Pop/3051.11669921875
Area/2632 Pop/11683.5673828125
Area/2588 Pop/7368.21923828125
Area/3677 Pop/-99999.0
Area/499 Pop/1676.772705078125
Area/4492 Pop/11943.3212890625
Area/1545 Pop/16250.904296875
Area/1936 Pop/5784.267578125
Area/1600 Pop/10348.244140625
Area/4703 Pop/-99999.0
Area/3793 Pop/2282.15234375
Area/193 Pop/1017.6444091796875
Area/1450 Pop/8082.75146484375
Area/3905 Pop/9351.8125
Area/1063 Pop/2828.779296875
Area/807 Pop/6229.1171875
Area/867 Pop/3429.918212890625
Area/443 Pop/6478.91796875
Area/1555 Pop/8092.10107421875
Area/4510 Pop/-99999.0
Area/3056 Pop/19698.93359375
Area/4164 Pop/300.4608459472656
Area/859 Pop/1584.76953125
Area/3423 Pop/8726.9638671875
Area/1507 Pop/6322.1904296875
Area/1565 Pop/4744.1259765625
Area/527 Pop/4754.43115234375
Area/421 Pop/767.9561767578125
Area/918 Pop/2140.0869140625
Area/21 Pop/2166.365966796875
Area/874 Pop/10175.505859375
Area/2250 Pop/6996.6533203125
Area/4724 Pop/909.3211059570312
Area/1925 Pop/6014.197265625
Area/2953 Pop/4814.4736328125
Area/3720 Pop/1817.8236083984375
Area/5184 Pop/-99999.0
Area/1416 Pop/3882.663818359375
Area/2376 Pop/11259.5986328125
Area/2877 Pop/4191.0166015625
Area/2012 Pop/2364.009765625
Area/226 Pop/446.4044494628906
Area/1801 Pop/17323.197265625
Area/1110 Pop/2331.8017578125
Area/1953 Pop/8368.83203125
Area/3862 Pop/145.70460510253906
Area/2870 Pop/3797.04150390625
Area/1224 Pop/5005.720703125
Area/651 Pop/935.6903686523438
Area/4397 Pop/3405.365966796875
Area/2689 Pop/708.9080200195312
Area/974 Pop/1863.7119140625
Area/2731 Pop/30826.28515625
Area/4434 Pop/470.9818115234375
Area/1433 Pop/2251.200927734375
Area/3140 Pop/8718.193359375
Area/4389 Pop/4172.37353515625
Area/2529 Pop/780.5628662109375
Area/3248 Pop/5985.216796875
Area/4182 Pop/84.44510650634766
Area/4033 Pop/176.54441833496094
Area/1808 Pop/12375.0693359375
Area/4854 Pop/-99999.0
Area/4306 Pop/4468.4755859375
Area/4465 Pop/4941.24755859375
Area/3001 Pop/5725.93115234375
Area/1114 Pop/1450.27001953125
Area/277 Pop/6691.44921875
Area/4546 Pop/962.2932739257812
Area/2969 Pop/5142.4677734375
Area/3341 Pop/3256.68212890625
Area/2714 Pop/6227.2421875
Area/5111 Pop/-99999.0
Area/3025 Pop/1829.824951171875
Area/66 Pop/1679.51708984375
Area/1749 Pop/1545.5977783203125
Area/3147 Pop/24681.294921875
Area/4972 Pop/689.2244262695312
Area/432 Pop/6367.236328125
Area/1819 Pop/10387.2421875
Area/1320 Pop/1205.4268798828125
Area/3149 Pop/9212.615234375
Area/4898 Pop/3900.178466796875
Area/3562 Pop/7963.38134765625
Area/2655 Pop/11465.71484375
Area/550 Pop/2268.746826171875
Area/2692 Pop/3760.7734375
Area/47 Pop/5048.9130859375
Area/2318 Pop/16836.517578125
Area/1423 Pop/4365.544921875
Area/2395 Pop/21658.962890625
Area/4896 Pop/973.7792358398438
Area/4921 Pop/-99999.0
Area/2237 Pop/44431.92578125
Area/3387 Pop/5768.2685546875
Area/139 Pop/1362.2071533203125
Area/1398 Pop/5770.396484375
Area/3667 Pop/7420.42138671875
Area/813 Pop/2203.216064453125
Area/4867 Pop/-99999.0
Area/2572 Pop/1991.050537109375
Area/4249 Pop/-99999.0
Area/5156 Pop/12.037176132202148
Area/3818 Pop/5287.1240234375
Area/3271 Pop/-99999.0
Area/816 Pop/800.1422729492188
Area/3044 Pop/3162.456787109375
Area/4860 Pop/-99999.0
Area/2460 Pop/8547.32421875
Area/3408 Pop/2115.512451171875
Area/3126 Pop/1508.2921142578125
Area/4793 Pop/2222.9921875
Area/4831 Pop/-99999.0
Area/4653 Pop/1001.7982788085938
Area/5227 Pop/3569.129150390625
Area/1934 Pop/9990.5341796875
Area/1002 Pop/3001.142822265625
Area/913 Pop/4543.03515625
Area/684 Pop/4438.09619140625
Area/3213 Pop/2846.56884765625
Area/4707 Pop/3045.30615234375
Area/3853 Pop/-99999.0
Area/1158 Pop/1883.8389892578125
Area/5192 Pop/-99999.0
Area/5101 Pop/-99999.0
Area/4902 Pop/756.34716796875
Area/4825 Pop/4990.8232421875
Area/1149 Pop/10625.1552734375
Area/2372 Pop/4180.8037109375
Area/31 Pop/4773.2568359375
Area/24 Pop/1976.763916015625
Area/4430 Pop/725.0601196289062
Area/1212 Pop/6295.32177734375
Area/2549 Pop/3449.463134765625
Area/4586 Pop/-99999.0
Area/2794 Pop/3263.665283203125
Area/1949 Pop/1013.1400146484375
Area/2495 Pop/1464.8106689453125
Area/3843 Pop/-99999.0
Area/3328 Pop/31724.84375
Area/3313 Pop/5961.9248046875
Area/2279 Pop/778.3421630859375
Area/4107 Pop/1855.1710205078125
Area/937 Pop/542.6478881835938
Area/173 Pop/3568.50048828125
Area/3747 Pop/2271.886474609375
Area/4578 Pop/1746.581298828125
Area/4487 Pop/1219.7906494140625
Area/196 Pop/817.3814697265625
Area/3897 Pop/2067.608154296875
Area/124 Pop/3873.8310546875
Area/4832 Pop/-99999.0
Area/12 Pop/10522.56640625
Area/1965 Pop/6254.14013671875
Area/2751 Pop/4307.048828125
Area/3815 Pop/9051.3671875
Area/1558 Pop/17420.48046875
Area/3660 Pop/6509.1484375
Area/1527 Pop/878.6044311523438
Area/4286 Pop/435.3153991699219
Area/5187 Pop/-99999.0
Area/4641 Pop/3500.85498046875
Area/3980 Pop/2186.184814453125
Area/1332 Pop/4129.42138671875
Area/1272 Pop/1112.3084716796875
Area/383 Pop/4127.1865234375
Area/4950 Pop/-99999.0
Area/3435 Pop/-99999.0
Area/1237 Pop/1557.4815673828125
Area/677 Pop/926.6104736328125
Area/4698 Pop/-99999.0
Area/1294 Pop/17024.5546875
Area/3141 Pop/8742.1162109375
Area/4913 Pop/-99999.0
Area/3089 Pop/2884.319091796875
Area/5224 Pop/368.20721435546875
Area/1992 Pop/531.6939086914062
Area/5168 Pop/-99999.0
Area/2700 Pop/6501.60888671875
Area/3594 Pop/305.87103271484375
Area/729 Pop/2689.59716796875
Area/927 Pop/1732.605224609375
Area/2639 Pop/31537.1953125
Area/4356 Pop/393.29766845703125
Area/4937 Pop/-99999.0
Area/3376 Pop/3036.428955078125
Area/4813 Pop/804.559326171875
Area/3246 Pop/19812.94140625
Area/3736 Pop/10296.3876953125
Area/206 Pop/19465.603515625
Area/2674 Pop/5564.96923828125
Area/1452 Pop/17372.841796875
Area/4787 Pop/122.11714172363281
Area/3030 Pop/4331.5966796875
Area/4751 Pop/-99999.0
Area/1001 Pop/1360.8541259765625
Area/2094 Pop/4813.30908203125
Area/4436 Pop/429.9513244628906
Area/1318 Pop/2971.380615234375
Area/4581 Pop/-99999.0
Area/3157 Pop/24388.650390625
Area/2493 Pop/1905.5003662109375
Area/1124 Pop/11494.8623046875
Area/1215 Pop/10946.560546875
Area/2947 Pop/3561.479736328125
Area/3530 Pop/460.12884521484375
Area/2135 Pop/4709.4716796875
Area/4256 Pop/-99999.0
Area/2188 Pop/653.4180297851562
Area/1476 Pop/5232.22802734375
Area/647 Pop/4542.93408203125
Area/2463 Pop/3113.015625
Area/1974 Pop/12188.0283203125
Area/567 Pop/1360.7952880859375
Area/455 Pop/4019.93115234375
Area/2236 Pop/45604.5234375
Area/1816 Pop/5683.43115234375
Area/2417 Pop/5981.59765625
Area/1429 Pop/3658.376953125
Area/748 Pop/4916.13916015625
Area/2809 Pop/30410.28125
Area/1469 Pop/11547.634765625
Area/4661 Pop/2439.336669921875
Area/2621 Pop/3818.98388671875
Area/4963 Pop/839.0977783203125
Area/701 Pop/1982.727294921875
Area/3367 Pop/2444.83349609375
Area/4821 Pop/1417.8189697265625
Area/1989 Pop/6250.05419921875
Area/353 Pop/9308.0791015625
Area/352 Pop/11007.751953125
Area/2816 Pop/36783.375
Area/2960 Pop/3299.10302734375
Area/1401 Pop/7734.13818359375
Area/3804 Pop/2770.468505859375
Area/5104 Pop/-99999.0
Area/2355 Pop/1960.9566650390625
Area/28 Pop/4249.84521484375
Area/1836 Pop/2477.226806640625
Area/1549 Pop/20529.814453125
Area/2124 Pop/8876.267578125
Area/321 Pop/324.8228759765625
Area/497 Pop/1388.644775390625
Area/3607 Pop/1066.61328125
Area/4706 Pop/7677.49072265625
Area/2977 Pop/24050.81640625
Area/4682 Pop/108.84092712402344
Area/5267 Pop/-99999.0
Area/1016 Pop/790.2648315429688
Area/4997 Pop/-99999.0
Area/2799 Pop/6578.8271484375
Area/1706 Pop/3939.654541015625
Area/4738 Pop/1544.65966796875
Area/308 Pop/1709.6973876953125
Area/3548 Pop/2534.47998046875
Area/3349 Pop/-99999.0
Area/4207 Pop/529.425537109375
Area/1705 Pop/6830.1494140625
Area/363 Pop/1284.104736328125
Area/4718 Pop/3007.6044921875
Area/801 Pop/2350.655029296875
Area/1354 Pop/1736.3319091796875
Area/260 Pop/1537.9771728515625
Area/1185 Pop/3701.716552734375
Area/2325 Pop/16094.0009765625
Area/4218 Pop/7710.873046875
Area/3949 Pop/429.8374328613281
Area/2905 Pop/28016.28125
Area/2565 Pop/46738.04296875
Area/1541 Pop/15604.77734375
Area/3646 Pop/10650.8623046875
Area/3556 Pop/1796.9149169921875
Area/223 Pop/796.7369384765625
Area/3621 Pop/794.9183349609375
Area/4615 Pop/-99999.0
Area/4120 Pop/607.5615844726562
Area/2872 Pop/2782.4287109375
Area/245 Pop/986.2880249023438
Area/2835 Pop/4670.13525390625
Area/1680 Pop/9360.6162109375
Area/2051 Pop/23964.71484375
Area/4346 Pop/-99999.0
Area/1150 Pop/5078.5546875
Area/3137 Pop/11635.1455078125
Area/1794 Pop/12187.9462890625
Area/3324 Pop/6651.0390625
Area/2445 Pop/794.8372802734375
Area/2615 Pop/2146.017578125
Area/1255 Pop/1803.178955078125
Area/4809 Pop/1945.6229248046875
Area/1430 Pop/6393.54638671875
Area/2856 Pop/701.5663452148438
Area/2967 Pop/1747.612060546875
Area/3020 Pop/-99999.0
Area/2599 Pop/-99999.0
Area/4448 Pop/-99999.0
Area/2828 Pop/14455.2470703125
Area/1026 Pop/2171.5146484375
Area/3469 Pop/1990.749267578125
Area/2749 Pop/2644.963623046875
Area/3645 Pop/5193.6787109375
Area/4042 Pop/671.0235595703125
Area/1562 Pop/11783.3134765625
Area/341 Pop/2255.592529296875
Area/2519 Pop/-99999.0
Area/2374 Pop/5765.119140625
Area/5098 Pop/-99999.0
Area/100 Pop/11855.130859375
Area/3510 Pop/937.8892822265625
Area/3583 Pop/8404.6396484375
Area/957 Pop/11363.7841796875
Area/3625 Pop/863.9783935546875
Area/2172 Pop/9067.0869140625
Area/3649 Pop/5546.42138671875
Area/1371 Pop/5922.845703125
Area/3915 Pop/2407.90087890625
Area/4125 Pop/743.2421875
Area/5042 Pop/410.2358093261719
Area/4785 Pop/-99999.0
Area/4498 Pop/-99999.0
Area/1775 Pop/1351.9769287109375
Area/644 Pop/1046.052490234375
Area/2990 Pop/22346.53125
Area/4900 Pop/1343.1119384765625
Area/3481 Pop/2416.534423828125
Area/3584 Pop/7977.359375
Area/4329 Pop/1126.5751953125
