Area/3147 GDP/126.943603515625
Area/6621 GDP/10003.876953125
Area/5173 GDP/20412.9765625
Area/7843 GDP/23568.771484375
Area/1255 GDP/0.0
Area/3849 GDP/35657.08984375
Area/4329 GDP/30387.642578125
Area/6717 GDP/164.4772186279297
Area/3022 GDP/486.2032470703125
Area/8152 GDP/10230.4150390625
Area/1864 GDP/16306.6171875
Area/8126 GDP/29540.08984375
Area/7916 GDP/1259.037109375
Area/2004 GDP/406.55810546875
Area/2591 GDP/7808.4501953125
Area/8525 GDP/7.695740699768066
Area/2277 GDP/405.2438659667969
Area/1251 GDP/0.0
Area/2456 GDP/10014.30859375
Area/7419 GDP/3942.570556640625
Area/7301 GDP/28254.595703125
Area/2580 GDP/234.60153198242188
Area/7963 GDP/489.800048828125
Area/2492 GDP/410.7791748046875
Area/8078 GDP/1026.388916015625
Area/8204 GDP/10000.0
Area/7795 GDP/18297.45703125
Area/5094 GDP/4174.31884765625
Area/852 GDP/338.24481201171875
Area/5764 GDP/10000.0
Area/6119 GDP/10000.0
Area/266 GDP/0.0
Area/7429 GDP/25420.65234375
Area/4310 GDP/573.4799194335938
Area/6123 GDP/10000.0
Area/973 GDP/0.0
Area/2540 GDP/13250.396484375
Area/8424 GDP/10018.779296875
Area/2788 GDP/0.0
Area/1949 GDP/581.4164428710938
Area/6040 GDP/10206.1962890625
Area/8422 GDP/10137.0244140625
Area/4732 GDP/10209.8125
Area/749 GDP/16595.93359375
Area/6890 GDP/9.528892517089844
Area/5151 GDP/26867.634765625
Area/2109 GDP/559.8616333007812
Area/6692 GDP/106.3497543334961
Area/712 GDP/3242.45361328125
Area/4020 GDP/580.5811157226562
Area/284 GDP/233.9920196533203
Area/8463 GDP/17.32559585571289
Area/3365 GDP/11075.5390625
Area/3658 GDP/10000.0
Area/4961 GDP/28225.251953125
Area/1269 GDP/301.61151123046875
Area/6546 GDP/10004.087890625
Area/2623 GDP/472.0078125
Area/5727 GDP/7073.7724609375
Area/7303 GDP/41689.35546875
Area/6821 GDP/28710.740234375
Area/2726 GDP/0.0
Area/7392 GDP/20.394756317138672
Area/4860 GDP/10000.0
Area/7697 GDP/70.33331298828125
Area/4043 GDP/561.384765625
Area/1905 GDP/7761.6875
Area/4177 GDP/579.9481201171875
Area/2650 GDP/581.4164428710938
Area/3492 GDP/2677.816650390625
Area/4873 GDP/38060.12890625
Area/5835 GDP/10000.0
Area/4290 GDP/441.41925048828125
Area/8014 GDP/12612.5380859375
Area/269 GDP/0.0
Area/4780 GDP/567.7088012695312
Area/388 GDP/2.7543017864227295
Area/2377 GDP/0.0
Area/8051 GDP/20101.310546875
Area/5128 GDP/10841.666015625
Area/961 GDP/6585.82568359375
Area/5359 GDP/3788.161865234375
Area/4893 GDP/22535.7890625
Area/5272 GDP/27834.7421875
Area/8425 GDP/10000.0
Area/7734 GDP/69.46270751953125
Area/3144 GDP/55.803794860839844
Area/8473 GDP/9.528892517089844
Area/2348 GDP/18993.4609375
Area/5728 GDP/13272.5673828125
Area/4578 GDP/10023.0732421875
Area/3456 GDP/16695.828125
Area/1686 GDP/29247.744140625
Area/7885 GDP/251.66607666015625
Area/430 GDP/213.0458984375
Area/1582 GDP/7471.42822265625
Area/1438 GDP/1128.320556640625
Area/5291 GDP/214.71652221679688
Area/4314 GDP/11048.75390625
Area/375 GDP/19710.03125
Area/6537 GDP/10000.0
Area/8515 GDP/33685.91015625
Area/1659 GDP/405.2438659667969
Area/1861 GDP/461.47833251953125
Area/7278 GDP/170.551025390625
Area/8443 GDP/508.3292236328125
Area/5900 GDP/10000.0
Area/7690 GDP/161.0722198486328
Area/1932 GDP/6755.58740234375
Area/1763 GDP/421.6488037109375
Area/8440 GDP/21572.861328125
Area/1056 GDP/303.582275390625
Area/1501 GDP/456.9326171875
Area/4455 GDP/575.8516845703125
Area/8251 GDP/166.08770751953125
Area/3705 GDP/23975.12109375
Area/3169 GDP/10001.9462890625
Area/3113 GDP/2438.6484375
Area/3004 GDP/0.0
Area/7394 GDP/221.82150268554688
Area/3396 GDP/21445.669921875
Area/1776 GDP/13502.4384765625
Area/6630 GDP/648.5465698242188
Area/2500 GDP/577.0335693359375
Area/1590 GDP/432.3174133300781
Area/919 GDP/303.8312683105469
Area/2154 GDP/580.412841796875
Area/1434 GDP/16605.07421875
Area/7559 GDP/279.1432189941406
Area/4885 GDP/159.4189453125
Area/5898 GDP/10000.0
Area/1118 GDP/0.0
Area/5176 GDP/27420.5
Area/7924 GDP/26713.015625
Area/5461 GDP/10000.0
Area/3962 GDP/580.8235473632812
Area/1695 GDP/31038.193359375
Area/3551 GDP/23187.546875
Area/856 GDP/536.2979125976562
Area/4763 GDP/13072.46484375
Area/5404 GDP/2816.99609375
Area/4828 GDP/37020.1015625
Area/6171 GDP/10057.96484375
Area/2046 GDP/12109.7216796875
Area/6370 GDP/19034.73046875
Area/759 GDP/0.0
Area/3303 GDP/18887.384765625
Area/7999 GDP/38609.38671875
Area/4165 GDP/31742.83203125
Area/6645 GDP/1565.2864990234375
Area/5015 GDP/36807.96484375
Area/7166 GDP/58.20258331298828
Area/3845 GDP/19600.138671875
Area/5529 GDP/31168.0390625
Area/6454 GDP/10000.0
Area/2539 GDP/8174.1826171875
Area/3215 GDP/92.26817321777344
Area/5072 GDP/10002.740234375
Area/5028 GDP/167.99070739746094
Area/6619 GDP/12044.3623046875
Area/3309 GDP/37505.41015625
Area/4865 GDP/10000.8271484375
Area/2276 GDP/405.2438659667969
Area/7190 GDP/41.32583999633789
Area/4558 GDP/485.0661315917969
Area/198 GDP/0.0
Area/1193 GDP/5010.57275390625
Area/2359 GDP/439.42987060546875
Area/7558 GDP/250.89083862304688
Area/6634 GDP/27206.5078125
Area/8008 GDP/1158.425537109375
Area/795 GDP/10640.5126953125
Area/817 GDP/2591.729248046875
Area/1196 GDP/301.61151123046875
Area/5376 GDP/22756.37890625
Area/4118 GDP/3841.809326171875
Area/6783 GDP/3268.080810546875
Area/7209 GDP/149.6148223876953
Area/8039 GDP/26.11420249938965
Area/6035 GDP/10154.380859375
Area/2972 GDP/2904.655517578125
Area/6623 GDP/30304.77734375
Area/4058 GDP/34711.53125
Area/2560 GDP/500.92132568359375
Area/8065 GDP/10000.0
Area/6939 GDP/4998.74658203125
Area/4976 GDP/19095.53515625
Area/3844 GDP/31720.236328125
Area/6927 GDP/27606.353515625
Area/2866 GDP/0.0
Area/4577 GDP/10000.638671875
Area/3362 GDP/486.68780517578125
Area/834 GDP/0.0
Area/1985 GDP/6650.38623046875
Area/8342 GDP/10000.0
Area/2012 GDP/443.3262023925781
Area/8198 GDP/10252.953125
Area/2007 GDP/14213.6318359375
Area/3285 GDP/92.26817321777344
Area/5111 GDP/10000.0
Area/1032 GDP/442.27484130859375
Area/6807 GDP/10000.0
Area/962 GDP/486.696533203125
Area/3823 GDP/581.4164428710938
Area/1828 GDP/42651.1875
Area/2100 GDP/5745.79541015625
Area/675 GDP/2.7543017864227295
Area/2153 GDP/581.2542114257812
Area/3300 GDP/6324.44140625
Area/6506 GDP/35670.7109375
Area/5338 GDP/4399.6923828125
Area/5699 GDP/10002.55078125
Area/3966 GDP/581.4164428710938
Area/4251 GDP/562.448486328125
Area/6148 GDP/42885.703125
Area/803 GDP/13748.0869140625
Area/1898 GDP/42651.1875
Area/6192 GDP/10000.0
Area/6463 GDP/1452.159912109375
Area/3811 GDP/576.0179443359375
Area/8493 GDP/10000.0
Area/4615 GDP/37228.0625
Area/773 GDP/360.7483825683594
Area/5433 GDP/22070.296875
Area/2873 GDP/484.3300476074219
Area/8490 GDP/13789.583984375
Area/4469 GDP/106.02544403076172
Area/213 GDP/253.04666137695312
Area/4628 GDP/11685.7041015625
Area/175 GDP/2.7543017864227295
Area/5572 GDP/11447.92578125
Area/2242 GDP/14100.5703125
Area/6466 GDP/10000.0
Area/6415 GDP/12034.6806640625
Area/1211 GDP/550.2444458007812
Area/5752 GDP/10163.4423828125
Area/28 GDP/16780.646484375
Area/3610 GDP/577.4822387695312
Area/1389 GDP/420.1026306152344
Area/2563 GDP/409.78961181640625
Area/4702 GDP/485.89996337890625
Area/5234 GDP/1.1859462261199951
Area/3858 GDP/23849.77734375
Area/1229 GDP/19035.359375
Area/3225 GDP/6644.30419921875
Area/5243 GDP/19595.6328125
Area/1539 GDP/0.0
Area/763 GDP/0.0
Area/825 GDP/392.9189147949219
Area/3913 GDP/16021.3828125
Area/7360 GDP/13430.9521484375
Area/6802 GDP/646.0877075195312
Area/2186 GDP/42651.1875
Area/191 GDP/25735.48046875
Area/8280 GDP/10262.27734375
Area/7081 GDP/35759.13671875
Area/4277 GDP/457.28509521484375
Area/3586 GDP/10042.1455078125
Area/6209 GDP/10003.8349609375
Area/5355 GDP/10259.0791015625
Area/779 GDP/301.61151123046875
Area/878 GDP/37942.80078125
Area/6273 GDP/10003.56640625
Area/6947 GDP/33987.48046875
Area/2970 GDP/31160.923828125
Area/2290 GDP/488.474609375
Area/6529 GDP/10000.0
Area/1369 GDP/17923.083984375
Area/1523 GDP/11347.1083984375
Area/4576 GDP/10085.16796875
Area/6859 GDP/10256.16015625
Area/6959 GDP/45699.29296875
Area/2270 GDP/6803.6552734375
Area/8450 GDP/108.78909301757812
Area/133 GDP/3959.093017578125
Area/1249 GDP/407.90325927734375
Area/3770 GDP/3563.34228515625
Area/8069 GDP/10267.974609375
Area/1618 GDP/6280.09765625
Area/3647 GDP/486.68780517578125
Area/5308 GDP/35.32356643676758
Area/7407 GDP/4883.6259765625
Area/7037 GDP/210.2940673828125
Area/1701 GDP/6678.00732421875
Area/5467 GDP/10000.0
Area/2232 GDP/570.5439453125
Area/653 GDP/42651.1875
Area/2185 GDP/42651.1875
Area/561 GDP/261.1631164550781
Area/2991 GDP/564.29736328125
Area/4088 GDP/579.0787353515625
Area/8352 GDP/10046.6875
Area/974 GDP/0.0
Area/7532 GDP/9.528892517089844
Area/1883 GDP/581.4164428710938
Area/6065 GDP/10202.7685546875
Area/4246 GDP/569.8501586914062
Area/5310 GDP/4125.92431640625
Area/1745 GDP/0.0
Area/5969 GDP/10000.0
Area/1233 GDP/42595.74609375
Area/1920 GDP/459.51470947265625
Area/3248 GDP/24242.1796875
Area/5826 GDP/10202.0986328125
Area/6664 GDP/10000.0
Area/1432 GDP/28961.1015625
Area/7344 GDP/377.7504577636719
Area/8459 GDP/164.61526489257812
Area/3289 GDP/13259.3984375
Area/4151 GDP/25787.64453125
Area/1593 GDP/496.5611267089844
Area/6639 GDP/13051.6083984375
Area/1819 GDP/0.0
Area/7210 GDP/41041.03125
Area/5794 GDP/11527.1103515625
Area/7502 GDP/6543.7470703125
Area/704 GDP/322.1087951660156
Area/4760 GDP/10000.0
Area/2385 GDP/337.332763671875
Area/302 GDP/547.0438842773438
Area/4470 GDP/9945.109375
Area/3884 GDP/2947.352294921875
Area/8368 GDP/10947.4306640625
Area/459 GDP/2.7543017864227295
Area/1989 GDP/442.151123046875
Area/8070 GDP/10267.974609375
Area/8151 GDP/10204.716796875
Area/271 GDP/0.0
Area/7093 GDP/10018.6630859375
Area/636 GDP/282.3152770996094
Area/2901 GDP/410.20709228515625
Area/5871 GDP/13343.298828125
Area/6480 GDP/10004.1904296875
Area/964 GDP/9971.048828125
Area/7219 GDP/567.1558837890625
Area/6334 GDP/48973.90234375
Area/8209 GDP/20014.0859375
Area/730 GDP/42037.05078125
Area/1472 GDP/22191.0234375
Area/1646 GDP/937.2950439453125
Area/4247 GDP/567.3541870117188
Area/1042 GDP/0.0
Area/7369 GDP/799.7062377929688
Area/3684 GDP/569.7179565429688
Area/2921 GDP/577.3219604492188
Area/3065 GDP/10007.943359375
Area/2566 GDP/389.3606872558594
Area/4382 GDP/1428.108642578125
Area/8020 GDP/333.9035339355469
Area/1000 GDP/456.5614929199219
Area/7350 GDP/4198.2451171875
Area/6220 GDP/42885.703125
Area/3932 GDP/41661.40625
Area/7756 GDP/546.8744506835938
Area/2685 GDP/42651.1875
Area/5336 GDP/10034.3779296875
Area/2622 GDP/419.5459899902344
Area/2767 GDP/8216.5185546875
Area/3474 GDP/2387.88037109375
Area/5600 GDP/10000.0
Area/2577 GDP/578.2186889648438
Area/5733 GDP/21857.845703125
Area/4386 GDP/572.0897216796875
Area/7890 GDP/360.3031311035156
Area/8458 GDP/164.61526489257812
Area/1937 GDP/24923.580078125
Area/6472 GDP/33895.02734375
Area/2964 GDP/41714.16015625
Area/5249 GDP/8873.0263671875
Area/7797 GDP/16740.76171875
Area/2405 GDP/559.8616333007812
Area/2458 GDP/36032.390625
Area/4502 GDP/21852.751953125
Area/2694 GDP/413.91790771484375
Area/19 GDP/542.3125
Area/7472 GDP/128.13836669921875
Area/3539 GDP/581.4164428710938
Area/6808 GDP/10000.0
Area/1010 GDP/39991.015625
Area/6356 GDP/2.1410934925079346
Area/5789 GDP/10000.0
Area/6503 GDP/11675.4169921875
Area/944 GDP/38446.0546875
Area/3616 GDP/7874.4189453125
Area/5518 GDP/4353.00830078125
Area/7443 GDP/10074.33984375
Area/3718 GDP/5165.3427734375
Area/677 GDP/2177.299560546875
Area/3037 GDP/42651.1875
Area/6112 GDP/10000.0
Area/3656 GDP/10000.0
Area/1296 GDP/36605.796875
Area/3893 GDP/577.4922485351562
Area/6885 GDP/18144.076171875
Area/2074 GDP/458.2622985839844
Area/1758 GDP/29998.537109375
Area/4954 GDP/1.1859462261199951
Area/1610 GDP/20687.89453125
Area/4319 GDP/570.2327880859375
Area/714 GDP/353.24957275390625
Area/4460 GDP/1185.6656494140625
Area/4621 GDP/28305.0625
Area/1998 GDP/477.0638427734375
Area/6307 GDP/10006.73828125
Area/2971 GDP/2904.655517578125
Area/5570 GDP/160.68222045898438
Area/4701 GDP/3965.26611328125
Area/8396 GDP/239.70953369140625
Area/8449 GDP/69.42023468017578
Area/5761 GDP/10000.0
Area/6889 GDP/16653.03515625
Area/8239 GDP/290.5316162109375
Area/6686 GDP/10003.7353515625
Area/3189 GDP/580.52099609375
Area/7481 GDP/115.42668151855469
Area/4152 GDP/10109.55859375
Area/2133 GDP/463.9986267089844
Area/5349 GDP/10135.9111328125
Area/6773 GDP/10001.20703125
Area/3738 GDP/10202.2744140625
Area/231 GDP/559.8616333007812
Area/6378 GDP/29308.22265625
Area/6831 GDP/9.528892517089844
Area/2554 GDP/488.95391845703125
Area/5177 GDP/37228.0625
Area/6091 GDP/10000.0
Area/2555 GDP/488.95391845703125
Area/3139 GDP/83.81708526611328
Area/7373 GDP/10150.2958984375
Area/3572 GDP/1205.087646484375
Area/6732 GDP/786.96435546875
Area/2000 GDP/405.2438659667969
Area/752 GDP/25769.708984375
Area/4778 GDP/15769.41796875
Area/7020 GDP/10000.0
Area/7377 GDP/10065.7001953125
Area/4869 GDP/10003.6748046875
Area/8163 GDP/244.57467651367188
Area/7735 GDP/13.07459545135498
Area/456 GDP/2.7543017864227295
Area/7019 GDP/10272.3935546875
Area/1236 GDP/29920.630859375
Area/317 GDP/2.7543017864227295
Area/3408 GDP/46910.375
Area/95 GDP/564.07080078125
Area/1264 GDP/304.63525390625
Area/5109 GDP/10229.09375
Area/5549 GDP/10103.533203125
Area/1933 GDP/10117.6630859375
Area/3991 GDP/1168.8658447265625
Area/3310 GDP/44671.296875
Area/2722 GDP/574.9141845703125
Area/508 GDP/16568.953125
Area/2564 GDP/368.83233642578125
Area/7427 GDP/970.7429809570312
Area/5335 GDP/9743.046875
Area/2182 GDP/20582.705078125
Area/3989 GDP/35318.328125
Area/5841 GDP/10002.4013671875
Area/2010 GDP/446.2021484375
Area/3100 GDP/10000.0
Area/7333 GDP/8207.984375
Area/7162 GDP/10000.0
Area/1112 GDP/0.0
Area/4611 GDP/102.14002227783203
Area/5060 GDP/2281.4853515625
Area/2770 GDP/7332.24609375
Area/3937 GDP/9861.25390625
Area/3646 GDP/486.68780517578125
Area/3381 GDP/10000.04296875
Area/2527 GDP/43119.796875
Area/3186 GDP/572.6886596679688
Area/2934 GDP/0.0
Area/1210 GDP/494.05633544921875
Area/8465 GDP/133.5100555419922
Area/8114 GDP/11452.0244140625
Area/8414 GDP/10000.0
Area/322 GDP/2.7543017864227295
Area/2264 GDP/564.07080078125
Area/2887 GDP/13568.810546875
Area/8145 GDP/11678.5263671875
Area/8173 GDP/82.55892944335938
Area/2877 GDP/7692.13232421875
Area/7307 GDP/10000.55859375
Area/1800 GDP/405.2438659667969
Area/1881 GDP/581.4164428710938
Area/5837 GDP/10000.0
Area/7555 GDP/460.4830017089844
Area/1683 GDP/25584.208984375
Area/3197 GDP/1071.6612548828125
Area/5676 GDP/46480.78125
Area/873 GDP/11368.5625
Area/1793 GDP/405.2438659667969
Area/4896 GDP/22540.85546875
Area/1957 GDP/0.0
Area/684 GDP/2434.733642578125
Area/7321 GDP/2097.93701171875
Area/3892 GDP/581.4164428710938
Area/2579 GDP/64.13023376464844
Area/892 GDP/1689.8798828125
Area/6741 GDP/45288.953125
Area/6547 GDP/50086.26171875
Area/3627 GDP/9150.4912109375
Area/3904 GDP/561.667236328125
Area/6684 GDP/6583.66552734375
Area/4739 GDP/568.8966674804688
Area/1320 GDP/427.6015930175781
Area/4121 GDP/178.49574279785156
Area/4093 GDP/37019.41796875
Area/8444 GDP/21090.71875
Area/5615 GDP/10000.0
Area/6332 GDP/8719.0498046875
Area/441 GDP/411.0420227050781
Area/4168 GDP/24102.935546875
Area/5957 GDP/10044.1630859375
Area/6145 GDP/42885.703125
Area/2988 GDP/11446.7021484375
Area/336 GDP/0.0
Area/4236 GDP/10116.6650390625
Area/1780 GDP/507.94097900390625
Area/1328 GDP/0.0
Area/840 GDP/321.3688659667969
Area/2832 GDP/2534.6640625
Area/4446 GDP/8743.3173828125
Area/4108 GDP/581.1620483398438
Area/6374 GDP/9455.94140625
Area/3054 GDP/572.1978759765625
Area/1902 GDP/32805.19140625
Area/7937 GDP/19282.591796875
Area/5531 GDP/10000.0
Area/5021 GDP/561.384765625
Area/1591 GDP/463.7666931152344
Area/4681 GDP/10241.0126953125
Area/7766 GDP/184.9993133544922
Area/2511 GDP/22.384532928466797
Area/2140 GDP/405.2438659667969
Area/7784 GDP/581.4164428710938
Area/6663 GDP/10207.5009765625
Area/6084 GDP/22330.4765625
Area/7068 GDP/11661.162109375
Area/4538 GDP/112.99041748046875
Area/3523 GDP/22244.203125
Area/3418 GDP/10125.7880859375
Area/3567 GDP/33770.72265625
Area/790 GDP/27930.498046875
Area/4158 GDP/1139.4619140625
Area/1372 GDP/42651.1875
Area/8445 GDP/21090.71875
Area/7964 GDP/338.46575927734375
Area/6311 GDP/29456.109375
Area/6718 GDP/392.5588073730469
Area/2409 GDP/467.26104736328125
Area/7184 GDP/9.528892517089844
Area/2059 GDP/419.6233215332031
Area/7030 GDP/9062.279296875
Area/7549 GDP/4843.71533203125
Area/7222 GDP/10061.2294921875
Area/8344 GDP/10000.0
Area/7062 GDP/48.387413024902344
Area/5655 GDP/630.3201904296875
Area/8426 GDP/19356.09765625
Area/1253 GDP/0.0
Area/2349 GDP/3683.529052734375
Area/7005 GDP/40764.3671875
Area/4142 GDP/10005.83984375
Area/7552 GDP/9620.068359375
Area/7785 GDP/9742.341796875
Area/2043 GDP/39296.51171875
Area/4405 GDP/37228.0625
Area/8000 GDP/12217.91796875
Area/7770 GDP/572.9169921875
Area/6424 GDP/3.7975847721099854
Area/5866 GDP/16753.744140625
Area/1327 GDP/0.0
Area/6099 GDP/10000.0
Area/2009 GDP/459.59197998046875
Area/8374 GDP/287.98095703125
Area/3367 GDP/35006.1015625
Area/5468 GDP/40413.88671875
Area/2911 GDP/566.4627685546875
Area/2177 GDP/32755.517578125
Area/7115 GDP/9.528892517089844
Area/4629 GDP/14049.7265625
Area/6088 GDP/23411.677734375
Area/5444 GDP/10987.3857421875
Area/12 GDP/319.7013854980469
Area/5210 GDP/10159.19140625
Area/7767 GDP/70.33331298828125
Area/3842 GDP/19270.09375
Area/2040 GDP/11857.1728515625
Area/5971 GDP/10003.8740234375
Area/837 GDP/0.0
Area/7291 GDP/9101.7939453125
Area/7078 GDP/450.068115234375
Area/6074 GDP/42885.703125
Area/6076 GDP/42885.703125
Area/8089 GDP/417.8565979003906
Area/882 GDP/36902.1796875
Area/2314 GDP/20042.5703125
Area/1516 GDP/3247.7470703125
Area/4037 GDP/581.4164428710938
Area/8337 GDP/10000.755859375
Area/2127 GDP/420.4891662597656
Area/6045 GDP/10258.0126953125
Area/5268 GDP/574.4635009765625
Area/809 GDP/2.7543017864227295
Area/4242 GDP/23661.919921875
Area/1038 GDP/0.0
Area/477 GDP/0.0
Area/1363 GDP/22270.7109375
Area/2428 GDP/736.564697265625
Area/2983 GDP/570.5632934570312
Area/7788 GDP/36499.33984375
Area/4003 GDP/10000.0
Area/8275 GDP/10000.0
Area/1402 GDP/25090.453125
Area/4348 GDP/6192.4375
Area/5674 GDP/30564.41015625
Area/7110 GDP/9.528892517089844
Area/1144 GDP/40251.62109375
Area/4757 GDP/37228.0625
Area/2974 GDP/434.9923095703125
Area/1111 GDP/0.0
Area/3333 GDP/581.1680908203125
Area/6 GDP/339.41314697265625
Area/2272 GDP/405.2438659667969
Area/7960 GDP/511.9320983886719
Area/7316 GDP/112.06832885742188
Area/5108 GDP/8154.677734375
Area/8524 GDP/68.67144775390625
Area/1318 GDP/412.49542236328125
Area/1143 GDP/40251.62109375
Area/5315 GDP/18662.13671875
Area/5717 GDP/10259.7529296875
Area/3425 GDP/11874.97265625
Area/6881 GDP/10000.0
Area/3207 GDP/30280.173828125
Area/5667 GDP/35783.51171875
Area/7668 GDP/744.9271850585938
Area/1490 GDP/6584.2783203125
Area/793 GDP/7956.6875
Area/1083 GDP/42651.1875
Area/92 GDP/559.8616333007812
Area/5168 GDP/105.5731430053711
Area/5303 GDP/1233.395751953125
Area/3820 GDP/581.4164428710938
Area/5079 GDP/10027.6923828125
Area/826 GDP/392.9189147949219
Area/3851 GDP/8304.5693359375
Area/6691 GDP/7716.4697265625
Area/4339 GDP/7019.5634765625
Area/7390 GDP/23.940458297729492
Area/8486 GDP/24942.033203125
Area/6860 GDP/19481.892578125
Area/8401 GDP/7735.833984375
Area/5889 GDP/10001.0732421875
Area/2751 GDP/22295.82421875
Area/1718 GDP/424.8957824707031
Area/4381 GDP/1428.108642578125
Area/1130 GDP/301.61151123046875
Area/2754 GDP/17808.88671875
Area/6836 GDP/9.528892517089844
Area/665 GDP/2.7543017864227295
Area/1163 GDP/25668.58203125
Area/6134 GDP/10000.017578125
Area/7055 GDP/28184.400390625
Area/344 GDP/7095.0302734375
Area/2683 GDP/21273.00390625
Area/6068 GDP/36549.2578125
Area/7275 GDP/277.9468688964844
Area/4556 GDP/6881.4560546875
Area/7824 GDP/337.220458984375
Area/3178 GDP/10037.5234375
Area/2574 GDP/581.4164428710938
Area/1136 GDP/15928.095703125
Area/1711 GDP/417.8606872558594
Area/4373 GDP/39754.6328125
Area/891 GDP/27941.912109375
Area/821 GDP/35046.37890625
Area/1869 GDP/423.17950439453125
Area/7495 GDP/457.60711669921875
Area/2861 GDP/0.0
Area/6412 GDP/31534.40234375
Area/2872 GDP/469.2060546875
Area/5169 GDP/11288.8349609375
Area/7685 GDP/13537.0498046875
Area/5092 GDP/80.26354217529297
Area/5174 GDP/20412.9765625
Area/8215 GDP/34201.18359375
Area/2517 GDP/0.0
Area/6735 GDP/10000.0
Area/7202 GDP/17.96978759765625
Area/5812 GDP/41374.6796875
Area/5266 GDP/21911.06640625
Area/6510 GDP/344.47283935546875
Area/1470 GDP/22197.681640625
Area/8293 GDP/3950.130615234375
Area/3653 GDP/425.24578857421875
Area/5540 GDP/48269.2265625
Area/690 GDP/0.0
Area/2208 GDP/435.05419921875
Area/5522 GDP/56.0215950012207
Area/5759 GDP/10000.673828125
Area/382 GDP/8165.66455078125
Area/5477 GDP/49223.98046875
Area/2903 GDP/406.3106994628906
Area/2739 GDP/486.68780517578125
Area/5865 GDP/31491.546875
Area/3480 GDP/25743.953125
Area/3505 GDP/21480.84765625
Area/3125 GDP/572.1978759765625
Area/179 GDP/8.509902954101562
Area/5228 GDP/577.4782104492188
Area/7801 GDP/10143.7451171875
Area/3192 GDP/580.9036254882812
Area/6376 GDP/33607.8515625
Area/5576 GDP/1774.5205078125
Area/5702 GDP/2519.977783203125
Area/5575 GDP/580.6031494140625
Area/6871 GDP/518.3120727539062
Area/1383 GDP/19275.58203125
Area/84 GDP/359.34466552734375
Area/7057 GDP/42542.9375
Area/5275 GDP/10000.0
Area/3224 GDP/546.994384765625
Area/5195 GDP/43352.94921875
Area/1951 GDP/581.4164428710938
Area/8265 GDP/21596.296875
Area/5932 GDP/10000.0
Area/6005 GDP/42885.703125
Area/7497 GDP/3036.271240234375
Area/578 GDP/13000.4853515625
Area/1117 GDP/0.0
Area/119 GDP/5293.5869140625
Area/778 GDP/318.6368408203125
Area/880 GDP/42506.1796875
Area/4292 GDP/20709.8828125
Area/4317 GDP/579.3832397460938
Area/6322 GDP/10000.0
Area/7988 GDP/27355.03125
Area/8499 GDP/13354.09375
Area/1863 GDP/559.7095336914062
Area/889 GDP/256.0030822753906
Area/4257 GDP/99.19477844238281
Area/735 GDP/6127.06982421875
Area/3449 GDP/24654.205078125
Area/927 GDP/462.6225280761719
Area/7699 GDP/38.9059944152832
Area/1522 GDP/15787.509765625
Area/1894 GDP/15226.2177734375
Area/2567 GDP/9703.1728515625
Area/5928 GDP/10659.6806640625
Area/1230 GDP/27310.546875
Area/1481 GDP/405.2438659667969
Area/4646 GDP/11526.333984375
Area/5760 GDP/10000.0
Area/2006 GDP/6205.7353515625
Area/2253 GDP/42651.1875
Area/1912 GDP/42651.1875
Area/1993 GDP/405.2438659667969
Area/4850 GDP/570.923828125
Area/750 GDP/15373.6416015625
Area/3734 GDP/559.7596435546875
Area/5284 GDP/10035.3076171875
Area/3435 GDP/486.68780517578125
Area/2438 GDP/580.3787841796875
Area/7731 GDP/17088.115234375
Area/971 GDP/0.0
Area/5921 GDP/10000.0
Area/6125 GDP/10000.0
Area/4688 GDP/37228.0625
Area/8454 GDP/24.635602951049805
Area/5288 GDP/241.8989715576172
Area/7557 GDP/390.26617431640625
Area/7716 GDP/22189.310546875
Area/7643 GDP/10198.3779296875
Area/1380 GDP/6550.21923828125
Area/7011 GDP/13161.158203125
Area/723 GDP/11352.140625
Area/1977 GDP/24080.49609375
Area/4823 GDP/10159.7822265625
Area/631 GDP/341.7238464355469
Area/116 GDP/3.5789380073547363
Area/3584 GDP/17713.42578125
Area/2570 GDP/565.6514892578125
Area/6747 GDP/10002.7734375
Area/4479 GDP/20567.53515625
Area/8375 GDP/35289.21484375
Area/4886 GDP/188.20449829101562
Area/4582 GDP/10000.0
Area/5 GDP/7.390992164611816
Area/7304 GDP/17347.98828125
Area/6778 GDP/10963.1796875
Area/4639 GDP/431.32122802734375
Area/7256 GDP/52.90476608276367
Area/3525 GDP/6357.7548828125
Area/3771 GDP/3563.34228515625
Area/1101 GDP/2132.19580078125
Area/6169 GDP/36775.5
Area/6051 GDP/10015.71875
Area/7218 GDP/9629.90234375
Area/5399 GDP/10000.171875
Area/8537 GDP/435.73968505859375
Area/6392 GDP/10004.451171875
Area/5751 GDP/43534.5859375
Area/37 GDP/2.7543017864227295
Area/7397 GDP/12543.9140625
Area/6699 GDP/22075.00390625
Area/6142 GDP/10000.0
Area/5117 GDP/650.5027465820312
Area/8307 GDP/3205.645751953125
Area/3417 GDP/43356.2265625
Area/2381 GDP/164.6693572998047
Area/4291 GDP/441.41925048828125
Area/2536 GDP/41329.51953125
Area/5998 GDP/19627.482421875
Area/6301 GDP/10059.83984375
Area/6668 GDP/10000.0
Area/3440 GDP/486.68780517578125
Area/3746 GDP/576.6068115234375
Area/5924 GDP/10000.0
