Area/1109 Light/18.91499900817871
Area/920 Light/9.734999656677246
Area/2617 Light/11.075000762939453
Area/1681 Light/129.30250549316406
Area/3433 Light/48.467498779296875
Area/3056 Light/21.197498321533203
Area/3619 Light/28.94499969482422
Area/3801 Light/23.317501068115234
Area/1655 Light/44.61750030517578
Area/2231 Light/32.50250244140625
Area/384 Light/7.454999923706055
Area/1792 Light/31.094999313354492
Area/1401 Light/31.712501525878906
Area/2622 Light/24.372501373291016
Area/977 Light/11.904999732971191
Area/2098 Light/25.950000762939453
Area/1888 Light/31.077499389648438
Area/2775 Light/32.67500305175781
Area/1303 Light/46.282501220703125
Area/2815 Light/7.237500190734863
Area/1830 Light/31.072498321533203
Area/3225 Light/18.387500762939453
Area/117 Light/6.435000419616699
Area/1702 Light/30.689998626708984
Area/2772 Light/61.93250274658203
Area/395 Light/22.395000457763672
Area/4132 Light/3.0225000381469727
Area/1915 Light/7.359999656677246
Area/2251 Light/10.719999313354492
Area/2196 Light/18.770000457763672
Area/3519 Light/22.122501373291016
Area/2070 Light/12.75
Area/922 Light/6.945000171661377
Area/1411 Light/28.237499237060547
Area/4276 Light/4.769999980926514
Area/985 Light/7.635000228881836
Area/2628 Light/10.989999771118164
Area/510 Light/23.395000457763672
Area/2825 Light/0.9325000047683716
Area/3350 Light/28.3125
Area/2604 Light/32.39500045776367
Area/470 Light/19.282501220703125
Area/2767 Light/32.39250183105469
Area/3486 Light/36.907501220703125
Area/842 Light/12.274999618530273
Area/3207 Light/10.182499885559082
Area/6 Light/4.039999961853027
Area/3242 Light/24.010000228881836
Area/231 Light/20.287500381469727
Area/2484 Light/11.28499984741211
Area/1661 Light/34.41749954223633
Area/2026 Light/16.065000534057617
Area/1212 Light/40.852500915527344
Area/1540 Light/28.795000076293945
Area/3178 Light/3.6575000286102295
Area/3585 Light/28.53499984741211
Area/3030 Light/21.63249969482422
Area/188 Light/8.247499465942383
Area/589 Light/20.2549991607666
Area/4115 Light/9.917499542236328
Area/2035 Light/44.2599983215332
Area/4131 Light/3.4875001907348633
Area/3238 Light/13.069999694824219
Area/889 Light/14.027501106262207
Area/2350 Light/20.280000686645508
Area/394 Light/22.295000076293945
Area/3846 Light/17.204999923706055
Area/4244 Light/8.069999694824219
Area/4247 Light/15.647499084472656
Area/674 Light/79.80000305175781
Area/1268 Light/10.242500305175781
Area/4143 Light/6.042499542236328
Area/1230 Light/38.092498779296875
Area/3751 Light/10.619999885559082
Area/3206 Light/11.430000305175781
Area/2498 Light/38.834999084472656
Area/1320 Light/33.55999755859375
Area/3043 Light/28.037500381469727
Area/3013 Light/1.4574999809265137
Area/822 Light/1.5099999904632568
Area/303 Light/23.91499900817871
Area/2668 Light/20.512500762939453
Area/2438 Light/8.77750015258789
Area/4037 Light/4.424999713897705
Area/3501 Light/8.739999771118164
Area/2264 Light/17.99250030517578
Area/1342 Light/10.372499465942383
Area/1023 Light/23.239999771118164
Area/4075 Light/41.73249816894531
Area/3966 Light/28.0625
Area/138 Light/17.865001678466797
Area/135 Light/7.852499961853027
Area/3134 Light/21.857500076293945
Area/2162 Light/19.397499084472656
Area/3498 Light/24.357500076293945
Area/599 Light/30.90250015258789
Area/2649 Light/1.7975000143051147
Area/2249 Light/25.5625
Area/3730 Light/3.367499828338623
Area/606 Light/24.287498474121094
Area/814 Light/4.072499752044678
Area/2505 Light/48.61750030517578
Area/1783 Light/54.0
Area/2060 Light/35.652503967285156
Area/2174 Light/22.657501220703125
Area/2239 Light/24.497499465942383
Area/950 Light/35.974998474121094
Area/3110 Light/5.487500190734863
Area/3573 Light/34.33250045776367
Area/1745 Light/38.279998779296875
Area/1605 Light/30.174999237060547
Area/4029 Light/20.927499771118164
Area/433 Light/31.0575008392334
Area/564 Light/16.817501068115234
Area/2195 Light/29.39750099182129
Area/2310 Light/39.73249816894531
Area/2420 Light/38.17000198364258
Area/937 Light/22.060001373291016
Area/1613 Light/20.84749984741211
Area/1036 Light/33.657501220703125
Area/1190 Light/2.427500009536743
Area/2202 Light/24.200000762939453
Area/913 Light/1.3874999284744263
Area/55 Light/16.897499084472656
Area/1521 Light/22.244998931884766
Area/595 Light/22.3125
Area/271 Light/12.732500076293945
Area/642 Light/4.777499675750732
Area/3121 Light/29.482500076293945
Area/1827 Light/16.3125
Area/341 Light/9.642499923706055
Area/3184 Light/5.539999961853027
Area/1967 Light/35.04750061035156
Area/2888 Light/18.357500076293945
Area/1674 Light/44.74250030517578
Area/3245 Light/19.975000381469727
Area/2394 Light/26.197498321533203
Area/1091 Light/4.707499980926514
Area/1927 Light/30.407501220703125
Area/2433 Light/18.502500534057617
Area/3956 Light/8.067499160766602
Area/2450 Light/6.680000305175781
Area/3468 Light/19.060001373291016
Area/1956 Light/35.00749969482422
Area/3363 Light/5.255000114440918
Area/796 Light/10.914999961853027
Area/551 Light/3.5275001525878906
Area/367 Light/3.0274999141693115
Area/1353 Light/39.15250015258789
Area/999 Light/4.345000267028809
Area/483 Light/18.09000015258789
Area/2482 Light/15.682500839233398
Area/954 Light/29.427499771118164
Area/1715 Light/36.272499084472656
Area/2512 Light/42.58000183105469
Area/200 Light/20.700000762939453
Area/3766 Light/13.09000015258789
Area/3513 Light/5.0625
Area/1013 Light/15.197500228881836
Area/1701 Light/29.189998626708984
Area/1446 Light/29.702499389648438
Area/1462 Light/7.917500019073486
Area/296 Light/4.287499904632568
Area/903 Light/4.837499618530273
Area/176 Light/3.6374998092651367
Area/1719 Light/44.47999954223633
Area/1162 Light/18.615001678466797
Area/3072 Light/22.90250015258789
Area/957 Light/34.082496643066406
Area/3515 Light/6.257499694824219
Area/1428 Light/17.489999771118164
Area/1932 Light/33.78499984741211
Area/990 Light/15.917500495910645
Area/3324 Light/26.920000076293945
Area/213 Light/13.987500190734863
Area/2503 Light/33.144996643066406
Area/3995 Light/8.102499961853027
Area/54 Light/21.889999389648438
Area/1624 Light/44.31749725341797
Area/3274 Light/5.204999923706055
Area/3156 Light/13.9350004196167
Area/2955 Light/18.98750114440918
Area/4049 Light/13.309999465942383
Area/4107 Light/8.524999618530273
Area/4233 Light/6.534999847412109
Area/3 Light/3.0500001907348633
Area/2601 Light/47.727500915527344
Area/978 Light/8.934999465942383
Area/3368 Light/0.7524999976158142
Area/1022 Light/19.397499084472656
Area/3155 Light/19.849998474121094
Area/2948 Light/32.19499969482422
Area/4135 Light/2.7350001335144043
Area/2027 Light/22.19499969482422
Area/3104 Light/3.1125001907348633
Area/823 Light/1.8450000286102295
Area/261 Light/3.700000047683716
Area/2273 Light/18.295000076293945
Area/926 Light/19.849998474121094
Area/2405 Light/37.26000213623047
Area/2736 Light/3.492499828338623
Area/3815 Light/7.299999713897705
Area/2624 Light/18.842498779296875
Area/967 Light/20.307498931884766
Area/2779 Light/25.024999618530273
Area/2762 Light/18.362499237060547
Area/3164 Light/23.47749900817871
Area/1972 Light/29.760000228881836
Area/501 Light/20.787500381469727
Area/2011 Light/21.587499618530273
Area/1536 Light/43.98750305175781
Area/2500 Light/43.69499969482422
Area/1168 Light/21.8174991607666
Area/240 Light/28.729999542236328
Area/1016 Light/14.870000839233398
Area/2261 Light/9.46500015258789
Area/4228 Light/4.667500019073486
Area/1591 Light/54.31749725341797
Area/3254 Light/61.8275032043457
Area/4113 Light/9.960000038146973
Area/3888 Light/60.00749969482422
Area/2786 Light/28.90250015258789
Area/2659 Light/6.367500305175781
Area/2657 Light/3.5174999237060547
Area/490 Light/30.087501525878906
Area/1084 Light/9.387500762939453
Area/3781 Light/15.367499351501465
Area/2372 Light/7.625
Area/1542 Light/9.790000915527344
Area/101 Light/4.107500076293945
Area/1389 Light/26.23750114440918
Area/862 Light/25.782501220703125
Area/172 Light/3.7149999141693115
Area/1604 Light/40.50250244140625
Area/2044 Light/23.872501373291016
Area/272 Light/14.352499008178711
Area/3544 Light/6.482500076293945
Area/3878 Light/9.970000267028809
Area/1722 Light/34.807498931884766
Area/3371 Light/0.8350000381469727
Area/292 Light/6.659999847412109
Area/2932 Light/2.377500057220459
Area/403 Light/20.57499885559082
Area/1562 Light/16.135000228881836
Area/1896 Light/28.580001831054688
Area/4103 Light/1.3324999809265137
Area/4063 Light/19.314998626708984
Area/2680 Light/44.279998779296875
Area/468 Light/14.042499542236328
Area/3564 Light/5.347499847412109
Area/671 Light/19.829999923706055
Area/366 Light/1.9149999618530273
Area/3673 Light/29.314998626708984
Area/3706 Light/133.09750366210938
Area/1693 Light/56.5525016784668
Area/3833 Light/8.6875
Area/3647 Light/2.5500001907348633
Area/1981 Light/22.782501220703125
Area/1789 Light/41.532501220703125
Area/4129 Light/3.4850001335144043
Area/790 Light/21.717500686645508
Area/1504 Light/47.70249938964844
Area/2107 Light/5.287500381469727
Area/2768 Light/35.37249755859375
Area/3149 Light/14.84999942779541
Area/1853 Light/32.01250076293945
Area/1143 Light/38.23500061035156
Area/3427 Light/11.817500114440918
Area/1146 Light/29.842500686645508
Area/1117 Light/27.295000076293945
Area/1041 Light/32.58000183105469
Area/2257 Light/10.057500839233398
Area/3788 Light/10.112499237060547
Area/407 Light/6.497500419616699
Area/2418 Light/41.95249938964844
Area/2485 Light/8.460000038146973
Area/3272 Light/4.524999618530273
Area/1304 Light/41.91999816894531
Area/1601 Light/41.647499084472656
Area/448 Light/2.4650001525878906
Area/1426 Light/30.469999313354492
Area/1107 Light/11.989999771118164
Area/800 Light/10.582500457763672
Area/47 Light/21.247499465942383
Area/3420 Light/7.922500133514404
Area/1443 Light/29.815000534057617
Area/1072 Light/9.145000457763672
Area/3411 Light/23.795001983642578
Area/123 Light/24.917499542236328
Area/3047 Light/24.15250015258789
Area/3769 Light/25.255001068115234
Area/1291 Light/19.692501068115234
Area/3354 Light/4.375
Area/1939 Light/37.94750213623047
Area/3834 Light/14.78499984741211
Area/1413 Light/27.542499542236328
Area/2253 Light/18.369998931884766
Area/1889 Light/29.857500076293945
Area/872 Light/17.575000762939453
Area/1920 Light/36.48500061035156
Area/2286 Light/17.814998626708984
Area/1384 Light/7.914999961853027
Area/1858 Light/46.13749694824219
Area/1596 Light/55.665000915527344
Area/3734 Light/0.7774999737739563
Area/3904 Light/9.167499542236328
Area/233 Light/9.244999885559082
Area/3915 Light/0.6675000190734863
Area/1625 Light/34.26249694824219
Area/3109 Light/7.462499618530273
Area/1675 Light/39.12249755859375
Area/2089 Light/21.352500915527344
Area/277 Light/3.455000162124634
Area/3215 Light/31.237499237060547
Area/4074 Light/30.822500228881836
Area/103 Light/5.920000076293945
Area/1105 Light/7.882500171661377
Area/648 Light/16.177501678466797
Area/3401 Light/25.59749984741211
Area/1224 Light/44.19499969482422
Area/228 Light/12.145000457763672
Area/1316 Light/39.98500061035156
Area/2013 Light/26.2549991607666
Area/3744 Light/14.4350004196167
Area/3850 Light/29.3075008392334
Area/1236 Light/44.50250244140625
Area/2508 Light/38.282501220703125
Area/419 Light/23.729999542236328
Area/2584 Light/43.83250045776367
Area/1712 Light/38.82999801635742
Area/2813 Light/6.050000190734863
Area/4261 Light/16.182498931884766
Area/3569 Light/8.6274995803833
Area/1164 Light/10.274999618530273
Area/3004 Light/0.9099999666213989
Area/3114 Light/12.22249984741211
Area/2344 Light/10.832500457763672
Area/3079 Light/11.65000057220459
Area/1569 Light/45.404998779296875
Area/1683 Light/77.00250244140625
Area/827 Light/4.425000190734863
Area/1283 Light/3.8450000286102295
Area/1249 Light/14.21250057220459
Area/218 Light/33.75499725341797
Area/2679 Light/37.95000076293945
Area/2741 Light/1.7950000762939453
Area/1424 Light/25.137500762939453
Area/2398 Light/42.400001525878906
Area/2200 Light/3.637500047683716
Area/2269 Light/17.552499771118164
Area/3615 Light/203.72000122070312
Area/2183 Light/24.599998474121094
Area/1815 Light/6.884999752044678
Area/2735 Light/2.9800000190734863
Area/3342 Light/34.71249771118164
Area/2307 Light/46.3125
Area/3891 Light/48.755001068115234
Area/1764 Light/33.38999938964844
Area/170 Light/6.96999979019165
Area/120 Light/10.129999160766602
Area/1883 Light/31.595001220703125
Area/1334 Light/32.0
Area/1264 Light/19.00749969482422
Area/870 Light/26.329999923706055
Area/3623 Light/17.704999923706055
Area/2903 Light/3.934999942779541
Area/1765 Light/32.76250076293945
Area/2514 Light/25.22249984741211
Area/3937 Light/15.704999923706055
Area/1599 Light/41.20500183105469
Area/2839 Light/1.8824999332427979
Area/77 Light/5.454999923706055
Area/590 Light/25.3125
Area/1758 Light/55.442501068115234
Area/3933 Light/13.952500343322754
Area/4263 Light/12.53499984741211
Area/1171 Light/23.565000534057617
Area/3635 Light/4.732500076293945
Area/1945 Light/30.919998168945312
Area/4018 Light/14.757499694824219
Area/677 Light/20.709999084472656
Area/128 Light/20.020000457763672
Area/4080 Light/26.740001678466797
Area/3113 Light/15.042499542236328
Area/181 Light/9.037500381469727
Area/358 Light/2.4200000762939453
Area/2606 Light/12.670000076293945
Area/3791 Light/28.547500610351562
Area/1328 Light/42.85750198364258
Area/1381 Light/10.72249984741211
Area/1549 Light/1.8550000190734863
Area/2272 Light/8.944999694824219
Area/1560 Light/26.139999389648438
Area/91 Light/4.055000305175781
Area/921 Light/4.470000267028809
Area/1796 Light/24.440000534057617
Area/2045 Light/27.342500686645508
Area/365 Light/1.7574999332427979
Area/817 Light/4.699999809265137
Area/1586 Light/38.877498626708984
Area/1386 Light/20.377498626708984
Area/4218 Light/5.265000343322754
Area/641 Light/2.9625000953674316
Area/3224 Light/41.15250015258789
Area/3765 Light/20.594999313354492
Area/1748 Light/32.98500061035156
Area/1445 Light/32.567501068115234
Area/3666 Light/22.137500762939453
Area/1159 Light/17.274999618530273
Area/1922 Light/16.549999237060547
Area/737 Light/13.042500495910645
Area/357 Light/2.630000114440918
Area/3990 Light/35.8849983215332
Area/1728 Light/5.494999885559082
Area/2373 Light/10.875
Area/521 Light/16.459999084472656
Area/1911 Light/1.6749999523162842
Area/947 Light/28.587499618530273
Area/1893 Light/41.040000915527344
Area/1667 Light/48.45000076293945
Area/3338 Light/31.032501220703125
Area/3928 Light/3.429999828338623
Area/752 Light/5.039999961853027
Area/1642 Light/2.5225000381469727
Area/3710 Light/26.670000076293945
Area/4160 Light/17.389999389648438
Area/3793 Light/21.135000228881836
Area/2744 Light/1.4900000095367432
Area/2718 Light/21.297500610351562
Area/3918 Light/0.9375
Area/1941 Light/30.817501068115234
Area/1323 Light/38.22999954223633
Area/3403 Light/21.854999542236328
Area/1657 Light/32.73500061035156
Area/2758 Light/35.782501220703125
Area/2452 Light/5.630000114440918
Area/1097 Light/1.8125
Area/2199 Light/4.202500343322754
Area/809 Light/3.4800000190734863
Area/1770 Light/44.464996337890625
Area/1656 Light/46.76750183105469
Area/2468 Light/2.0174999237060547
Area/1516 Light/34.07250213623047
Area/2800 Light/4.875
Area/3063 Light/37.12249755859375
Area/1704 Light/23.229999542236328
Area/1062 Light/22.9375
Area/844 Light/30.0674991607666
Area/1425 Light/24.74250030517578
Area/45 Light/6.989999771118164
Area/254 Light/3.8450000286102295
Area/963 Light/25.317501068115234
Area/2866 Light/23.857500076293945
Area/401 Light/29.822498321533203
Area/4215 Light/23.244998931884766
Area/2393 Light/13.272500038146973
Area/4241 Light/25.672500610351562
Area/3973 Light/27.735000610351562
Area/1474 Light/16.369998931884766
Area/2582 Light/40.67000198364258
Area/3712 Light/42.13999938964844
Area/3517 Light/15.817500114440918
Area/3779 Light/9.704999923706055
Area/849 Light/40.20750045776367
Area/2586 Light/37.36750030517578
Area/1151 Light/22.09000015258789
Area/942 Light/44.63999938964844
Area/2012 Light/22.345001220703125
Area/1360 Light/8.71500015258789
Area/1476 Light/30.78999900817871
Area/2746 Light/1.6225000619888306
Area/2256 Light/6.599999904632568
Area/3451 Light/4.684999942779541
Area/1027 Light/26.084999084472656
Area/1392 Light/43.26750183105469
Area/562 Light/21.462501525878906
Area/343 Light/4.125
Area/1015 Light/14.707499504089355
Area/234 Light/10.827499389648438
Area/746 Light/8.324999809265137
Area/4026 Light/14.707499504089355
Area/3145 Light/15.65000057220459
Area/2007 Light/22.457500457763672
Area/2494 Light/38.51000213623047
Area/1459 Light/2.0625
Area/3736 Light/0.9724999666213989
Area/3359 Light/3.5174999237060547
Area/1095 Light/1.5975000858306885
Area/3952 Light/8.895000457763672
Area/1691 Light/50.154998779296875
Area/1824 Light/3.005000114440918
Area/2877 Light/15.989999771118164
Area/3136 Light/7.785000324249268
Area/630 Light/2.3299999237060547
Area/94 Light/3.302500009536743
Area/274 Light/1.8399999141693115
Area/3071 Light/27.637500762939453
Area/2923 Light/1.3600000143051147
Area/3563 Light/8.58750057220459
Area/2977 Light/8.212499618530273
Area/4168 Light/37.77750015258789
Area/1059 Light/22.90250015258789
Area/4038 Light/4.867500305175781
Area/1947 Light/34.714996337890625
Area/1511 Light/40.25749969482422
Area/3328 Light/10.630000114440918
Area/1142 Light/31.885000228881836
Area/2745 Light/1.5875000953674316
Area/62 Light/22.342500686645508
Area/1849 Light/42.095001220703125
Area/2243 Light/34.60749816894531
Area/2152 Light/27.567501068115234
Area/1699 Light/42.25749969482422
Area/209 Light/16.817501068115234
Area/573 Light/21.270000457763672
Area/544 Light/4.637499809265137
Area/3098 Light/0.8725000023841858
Area/3067 Light/10.78499984741211
Area/2437 Light/11.0
Area/514 Light/19.15999984741211
Area/222 Light/14.015000343322754
Area/3373 Light/1.3324999809265137
Area/3808 Light/24.782501220703125
Area/1464 Light/34.56999969482422
Area/1442 Light/38.73500061035156
Area/1158 Light/19.67500114440918
Area/3035 Light/25.93000030517578
Area/986 Light/7.755000114440918
Area/1637 Light/5.419999599456787
Area/2980 Light/11.407499313354492
Area/2363 Light/12.925000190734863
Area/3939 Light/15.9350004196167
Area/2 Light/4.309999942779541
Area/2665 Light/26.247499465942383
Area/2607 Light/9.452500343322754
Area/2542 Light/5.164999961853027
Area/3429 Light/35.845001220703125
Area/4236 Light/15.34749984741211
Area/2429 Light/9.942500114440918
Area/1332 Light/18.68000030517578
Area/2728 Light/15.432499885559082
Area/2470 Light/1.9774999618530273
Area/2596 Light/57.82250213623047
Area/4065 Light/34.60000228881836
Area/3785 Light/9.77750015258789
Area/807 Light/7.247500419616699
Area/1478 Light/34.41999816894531
Area/1081 Light/16.165000915527344
Area/2608 Light/8.317499160766602
Area/1630 Light/33.42250061035156
Area/3061 Light/22.73499870300293
Area/4264 Light/13.614999771118164
Area/1165 Light/11.552499771118164
Area/474 Light/9.092500686645508
Area/3968 Light/11.809999465942383
Area/3913 Light/0.4675000011920929
Area/2025 Light/16.104999542236328
Area/2983 Light/13.577499389648438
Area/2881 Light/15.862500190734863
Area/3656 Light/8.425000190734863
Area/749 Light/6.307499885559082
Area/2327 Light/30.397499084472656
Area/629 Light/3.174999952316284
Area/1046 Light/37.564998626708984
Area/1160 Light/12.3100004196167
Area/1155 Light/26.229999542236328
Area/473 Light/15.889999389648438
Area/3626 Light/18.49250030517578
Area/2323 Light/47.71500015258789
Area/2037 Light/31.295000076293945
Area/2931 Light/2.190000057220459
Area/1368 Light/6.357500076293945
Area/1477 Light/42.39250183105469
Area/4165 Light/33.13249969482422
Area/2828 Light/1.3949999809265137
Area/655 Light/12.96250057220459
Area/3230 Light/25.112499237060547
Area/1648 Light/43.997501373291016
Area/1754 Light/22.892501831054688
Area/489 Light/16.575000762939453
Area/2340 Light/25.84749984741211
Area/2806 Light/23.139999389648438
Area/1473 Light/18.065000534057617
Area/1585 Light/46.587501525878906
Area/2188 Light/2.367499828338623
Area/4216 Light/12.372499465942383
Area/1408 Light/30.5049991607666
Area/4036 Light/5.349999904632568
Area/1848 Light/39.28499984741211
Area/1452 Light/5.975000381469727
Area/2161 Light/9.0649995803833
Area/1682 Light/82.99250030517578
Area/2576 Light/7.247499942779541
Area/1869 Light/53.904998779296875
Area/2278 Light/1.8224999904632568
Area/1245 Light/25.799999237060547
Area/2177 Light/12.230000495910645
Area/2564 Light/2.317500114440918
Area/525 Light/11.475000381469727
Area/2263 Light/12.717500686645508
Area/3412 Light/26.16750144958496
Area/605 Light/30.4375
Area/2686 Light/42.31500244140625
Area/3631 Light/6.842499732971191
Area/1841 Light/32.60499954223633
Area/3572 Light/30.084999084472656
Area/2947 Light/26.952499389648438
Area/1603 Light/44.837501525878906
Area/1211 Light/25.877500534057617
Area/2543 Light/6.6474995613098145
Area/699 Light/26.1299991607666
Area/766 Light/25.329999923706055
Area/1878 Light/33.342498779296875
Area/1812 Light/38.847503662109375
Area/3586 Light/27.842498779296875
Area/2135 Light/28.537500381469727
Area/1730 Light/1.472499966621399
Area/4130 Light/3.99750018119812
Area/1409 Light/17.649999618530273
Area/1460 Light/2.177500009536743
Area/2265 Light/26.389999389648438
Area/2126 Light/28.974998474121094
Area/3447 Light/6.409999847412109
Area/1612 Light/21.292499542236328
Area/3962 Light/12.177499771118164
Area/3826 Light/0.7999999523162842
Area/1457 Light/8.199999809265137
Area/777 Light/20.229999542236328
Area/1439 Light/22.52750015258789
Area/1816 Light/7.03000020980835
Area/681 Light/20.987499237060547
Area/901 Light/5.059999942779541
Area/3604 Light/7.532500267028809
Area/2994 Light/3.1100001335144043
Area/1415 Light/35.342498779296875
Area/1186 Light/1.684999942779541
Area/1664 Light/31.102500915527344
Area/3907 Light/5.894999980926514
Area/1903 Light/25.0575008392334
Area/1020 Light/11.760000228881836
Area/1555 Light/40.24749755859375
Area/3795 Light/16.582500457763672
Area/1037 Light/39.352500915527344
Area/2430 Light/13.257499694824219
Area/1074 Light/12.75
Area/838 Light/11.53499984741211
Area/3638 Light/3.2024998664855957
Area/3437 Light/23.865001678466797
Area/2645 Light/4.512499809265137
Area/3756 Light/8.572500228881836
Area/1988 Light/38.07749938964844
Area/2883 Light/19.11750030517578
Area/175 Light/4.850000381469727
Area/147 Light/27.412500381469727
Area/2689 Light/44.80249786376953
Area/4072 Light/28.540000915527344
Area/1706 Light/27.93000030517578
Area/2695 Light/33.462501525878906
Area/2496 Light/38.85749816894531
Area/1753 Light/20.467500686645508
Area/2743 Light/1.527500033378601
Area/3727 Light/4.599999904632568
Area/446 Light/3.069999933242798
Area/3924 Light/5.269999980926514
Area/3982 Light/42.42250061035156
Area/3652 Light/6.460000038146973
Area/1618 Light/22.325000762939453
Area/171 Light/3.4724998474121094
Area/1456 Light/3.697499990463257
Area/2673 Light/36.05000305175781
Area/219 Light/28.697500228881836
Area/28 Light/11.237500190734863
Area/169 Light/9.559999465942383
Area/2694 Light/40.11000061035156
Area/49 Light/20.35249900817871
Area/2091 Light/12.03499984741211
Area/3431 Light/31.85249900817871
Area/3743 Light/16.904998779296875
Area/3532 Light/10.342500686645508
Area/2081 Light/33.51249694824219
Area/1321 Light/29.06999969482422
Area/1383 Light/9.635000228881836
Area/4027 Light/16.182498931884766
Area/4090 Light/4.949999809265137
Area/2159 Light/18.3799991607666
Area/1219 Light/34.279998779296875
Area/4193 Light/1.0475000143051147
Area/3048 Light/32.5
Area/2889 Light/8.52750015258789
Area/3050 Light/37.540000915527344
Area/3518 Light/20.184999465942383
Area/98 Light/10.805000305175781
Area/4054 Light/14.832500457763672
Area/408 Light/9.899999618530273
Area/524 Light/22.9375
Area/688 Light/16.737499237060547
Area/2047 Light/40.665000915527344
Area/290 Light/13.769999504089355
Area/3016 Light/1.6575000286102295
Area/480 Light/4.130000114440918
Area/2077 Light/22.549999237060547
Area/3456 Light/3.890000104904175
Area/2739 Light/5.362500190734863
Area/4136 Light/5.547500133514404
Area/3467 Light/13.0625
Area/744 Light/7.582499980926514
Area/3701 Light/27.422500610351562
Area/4202 Light/4.367499828338623
Area/1593 Light/44.915000915527344
Area/1130 Light/41.69750213623047
Area/1524 Light/22.70250129699707
Area/3204 Light/11.482500076293945
Area/288 Light/14.557499885559082
Area/3087 Light/3.615000009536743
Area/4205 Light/6.275000095367432
Area/189 Light/10.380000114440918
Area/418 Light/26.420000076293945
Area/1299 Light/28.0625
Area/2629 Light/8.697500228881836
Area/837 Light/12.829999923706055
Area/3128 Light/37.067501068115234
Area/856 Light/37.23249816894531
Area/2281 Light/4.335000038146973
Area/2640 Light/1.190000057220459
Area/512 Light/34.369998931884766
Area/3969 Light/6.920000076293945
Area/2853 Light/16.125
Area/1890 Light/26.93000030517578
Area/900 Light/4.180000305175781
Area/4012 Light/2.179999828338623
Area/2677 Light/38.147499084472656
Area/1527 Light/29.82000160217285
Area/2245 Light/40.625
Area/2532 Light/18.302499771118164
Area/3686 Light/8.112500190734863
Area/2832 Light/1.5475000143051147
Area/1620 Light/34.119998931884766
Area/2765 Light/47.84749984741211
Area/3853 Light/13.267499923706055
Area/4016 Light/12.577499389648438
Area/3520 Light/29.50749969482422
Area/4068 Light/24.795000076293945
Area/1453 Light/10.0600004196167
Area/1163 Light/9.182499885559082
Area/774 Light/27.28499984741211
Area/1577 Light/43.25
Area/3823 Light/0.4675000011920929
Area/2080 Light/28.200000762939453
Area/1874 Light/41.03999710083008
Area/1255 Light/21.065000534057617
Area/1546 Light/3.5399999618530273
Area/2163 Light/34.48249816894531
Area/767 Light/30.030000686645508
Area/3881 Light/20.454999923706055
Area/4082 Light/16.559999465942383
Area/3877 Light/9.829999923706055
Area/3461 Light/0.762499988079071
Area/779 Light/16.977500915527344
Area/3301 Light/19.844999313354492
Area/325 Light/8.262499809265137
Area/769 Light/15.582500457763672
Area/3845 Light/5.480000019073486
Area/93 Light/3.3500001430511475
Area/223 Light/10.107500076293945
Area/607 Light/23.149999618530273
Area/2672 Light/45.98500061035156
Area/1178 Light/9.46500015258789
Area/1737 Light/30.387500762939453
Area/1822 Light/2.2174999713897705
Area/743 Light/5.942500114440918
Area/1387 Light/18.662498474121094
Area/1419 Light/50.00749969482422
Area/3240 Light/7.94249963760376
Area/878 Light/28.294998168945312
Area/4272 Light/13.219999313354492
Area/3822 Light/0.612500011920929
Area/4085 Light/10.350000381469727
Area/1083 Light/10.575000762939453
Area/689 Light/14.86250114440918
Area/2301 Light/10.994999885559082
Area/1365 Light/17.602500915527344
Area/1213 Light/39.99749755859375
Area/2518 Light/9.427499771118164
Area/2182 Light/11.522500038146973
Area/538 Light/3.3975000381469727
Area/773 Light/13.425000190734863
Area/661 Light/4.255000114440918
Area/4061 Light/6.977499961853027
Area/201 Light/15.855001449584961
Area/586 Light/15.774999618530273
Area/3470 Light/17.017499923706055
Area/1418 Light/43.125
Area/1258 Light/29.649999618530273
Area/3381 Light/19.014999389648438
Area/3091 Light/3.0199999809265137
Area/2662 Light/22.040000915527344
Area/1498 Light/36.277496337890625
Area/972 Light/10.975000381469727
Area/2810 Light/6.880000114440918
Area/3596 Light/9.569999694824219
Area/1308 Light/37.244998931884766
Area/2015 Light/9.5
Area/3266 Light/4.222499847412109
Area/1201 Light/33.20000076293945
Area/1871 Light/43.540000915527344
Area/2733 Light/1.0475000143051147
Area/4019 Light/6.100000381469727
Area/1307 Light/44.17250061035156
Area/4159 Light/19.327499389648438
Area/3151 Light/27.012500762939453
Area/1500 Light/28.919998168945312
Area/3117 Light/11.2524995803833
Area/3385 Light/22.357500076293945
Area/690 Light/20.547500610351562
Area/116 Light/6.240000247955322
Area/1354 Light/17.375
Area/572 Light/5.822500228881836
Area/2031 Light/30.982500076293945
Area/1237 Light/27.042499542236328
Area/821 Light/1.2925000190734863
Area/1367 Light/17.862499237060547
Area/2425 Light/33.14500045776367
Area/596 Light/24.950000762939453
Area/4183 Light/3.305000066757202
Area/541 Light/2.555000066757202
Area/1188 Light/1.8675000667572021
Area/4221 Light/4.472499847412109
Area/3221 Light/39.26000213623047
Area/4144 Light/6.767499923706055
Area/2722 Light/7.7099995613098145
Area/1954 Light/31.0
Area/2865 Light/24.40250015258789
Area/4102 Light/1.1449999809265137
Area/2962 Light/34.50499725341797
Area/3275 Light/4.852499961853027
Area/340 Light/8.244999885559082
Area/710 Light/4.662499904632568
