Area/1109 GDP/34959.9921875
Area/3828 GDP/141.71107482910156
Area/3737 GDP/7207.67919921875
Area/1123 GDP/36111.55078125
Area/2289 GDP/0.0
Area/1590 GDP/10000.0
Area/2193 GDP/10000.0
Area/1616 GDP/9680.4765625
Area/3759 GDP/9380.9462890625
Area/4214 GDP/13278.044921875
Area/2819 GDP/3120.773193359375
Area/1800 GDP/9349.9755859375
Area/2033 GDP/10000.0
Area/920 GDP/11566.578125
Area/2617 GDP/21004.568359375
Area/1681 GDP/10000.0
Area/3433 GDP/10000.0
Area/3056 GDP/10055.078125
Area/3619 GDP/8056.12158203125
Area/3801 GDP/5973.7802734375
Area/1655 GDP/10000.0
Area/2231 GDP/10000.0
Area/384 GDP/14826.1884765625
Area/1792 GDP/10000.0
Area/1401 GDP/10000.0
Area/2622 GDP/6227.07275390625
Area/977 GDP/10087.017578125
Area/2098 GDP/19803.720703125
Area/1888 GDP/10000.0
Area/2775 GDP/10000.0
Area/1303 GDP/36111.55078125
Area/2815 GDP/7254.53369140625
Area/1830 GDP/20590.248046875
Area/3225 GDP/4204.69482421875
Area/117 GDP/231.30691528320312
Area/1702 GDP/10000.0
Area/2772 GDP/10000.0
Area/395 GDP/36111.55078125
Area/4132 GDP/6567.1025390625
Area/1915 GDP/6077.80615234375
Area/2251 GDP/10051.1328125
Area/2196 GDP/10000.0
Area/3519 GDP/12120.228515625
Area/2070 GDP/35230.65234375
Area/922 GDP/7559.8583984375
Area/1411 GDP/10000.0
Area/4276 GDP/10920.8212890625
Area/985 GDP/6900.77001953125
Area/2628 GDP/5478.93310546875
Area/510 GDP/9652.640625
Area/2825 GDP/0.5915083289146423
Area/3350 GDP/7862.5068359375
Area/2604 GDP/10034.5009765625
Area/470 GDP/10411.4375
Area/2767 GDP/10000.0
Area/3486 GDP/43899.78125
Area/842 GDP/18675.09375
Area/3207 GDP/22092.560546875
Area/6 GDP/5016.02197265625
Area/3242 GDP/326.0995178222656
Area/231 GDP/4357.3720703125
Area/2484 GDP/10000.0
Area/1661 GDP/10000.0
Area/2026 GDP/10000.0
Area/1212 GDP/36111.55078125
Area/1540 GDP/510.9921875
Area/3178 GDP/3502.235595703125
Area/3585 GDP/15241.0986328125
Area/3030 GDP/10000.0
Area/188 GDP/8132.07080078125
Area/589 GDP/36111.55078125
Area/4115 GDP/11097.4365234375
Area/2035 GDP/10000.0
Area/4131 GDP/6567.1025390625
Area/3238 GDP/31750.34375
Area/889 GDP/2513.136962890625
Area/2350 GDP/4435.9521484375
Area/394 GDP/9652.640625
Area/3846 GDP/10054.9150390625
Area/4244 GDP/5438.3779296875
Area/4247 GDP/11126.2890625
Area/674 GDP/36111.55078125
Area/1268 GDP/1229.3240966796875
Area/4143 GDP/5582.951171875
Area/1230 GDP/36111.55078125
Area/3751 GDP/38577.33203125
Area/3206 GDP/36308.3515625
Area/2498 GDP/10000.0
Area/1320 GDP/36111.55078125
Area/3043 GDP/10000.0
Area/3013 GDP/21.934288024902344
Area/822 GDP/8580.208984375
Area/303 GDP/7748.2099609375
Area/2668 GDP/10000.0
Area/2438 GDP/1556.016357421875
Area/4037 GDP/5869.99169921875
Area/3501 GDP/10773.8466796875
Area/2264 GDP/5386.85791015625
Area/1342 GDP/16994.13671875
Area/1023 GDP/30067.10546875
Area/4075 GDP/8623.1337890625
Area/3966 GDP/10500.009765625
Area/138 GDP/4972.9736328125
Area/135 GDP/6098.06982421875
Area/3134 GDP/10102.5068359375
Area/2162 GDP/32530.681640625
Area/3498 GDP/15241.0986328125
Area/599 GDP/9652.640625
Area/2649 GDP/558.5711669921875
Area/2249 GDP/33451.48046875
Area/3730 GDP/5922.41357421875
Area/606 GDP/6058.5234375
Area/814 GDP/6194.21337890625
Area/2505 GDP/10000.0
Area/1783 GDP/10000.0
Area/2060 GDP/10000.0
Area/2174 GDP/4355.61328125
Area/2239 GDP/10000.0
Area/950 GDP/36111.55078125
Area/3110 GDP/41745.83984375
Area/3573 GDP/9997.8359375
Area/1745 GDP/10000.0
Area/1605 GDP/10000.0
Area/4029 GDP/10483.78515625
Area/433 GDP/1143.6373291015625
Area/564 GDP/17912.68359375
Area/2195 GDP/10000.0
Area/2310 GDP/10000.0
Area/2420 GDP/10000.0
Area/937 GDP/36111.55078125
Area/1613 GDP/10049.6650390625
Area/1036 GDP/36111.55078125
Area/1190 GDP/24533.080078125
Area/2202 GDP/39727.234375
Area/913 GDP/5354.1240234375
Area/55 GDP/2970.668212890625
Area/1521 GDP/26456.61328125
Area/595 GDP/9652.640625
Area/271 GDP/1962.6234130859375
Area/642 GDP/5838.24169921875
Area/3121 GDP/10058.9501953125
Area/1827 GDP/611.4652709960938
Area/341 GDP/2200.161376953125
Area/3184 GDP/1893.3104248046875
Area/1967 GDP/10000.0
Area/2888 GDP/496.490478515625
Area/1674 GDP/10000.0
Area/3245 GDP/10000.0
Area/2394 GDP/10000.0
Area/1091 GDP/5756.12841796875
Area/1927 GDP/10000.0
Area/2433 GDP/49851.50390625
Area/3956 GDP/9782.728515625
Area/2450 GDP/3914.620849609375
Area/3468 GDP/46074.484375
Area/1956 GDP/10000.0
Area/3363 GDP/3163.02392578125
Area/796 GDP/6045.83935546875
Area/551 GDP/2335.54296875
Area/367 GDP/5425.3037109375
Area/1353 GDP/6547.70654296875
Area/999 GDP/1830.516845703125
Area/483 GDP/9652.640625
Area/2482 GDP/10000.0
Area/954 GDP/36111.55078125
Area/1715 GDP/10124.740234375
Area/2512 GDP/10000.0
Area/200 GDP/8709.2255859375
Area/3766 GDP/9717.841796875
Area/3513 GDP/22498.732421875
Area/1013 GDP/18931.1796875
Area/1701 GDP/10000.0
Area/1446 GDP/5808.46533203125
Area/1462 GDP/9689.5244140625
Area/296 GDP/14923.6103515625
Area/903 GDP/2630.282470703125
Area/176 GDP/987.3123779296875
Area/1719 GDP/3190.617919921875
Area/1162 GDP/4684.17724609375
Area/3072 GDP/5017.56298828125
Area/957 GDP/10000.0
Area/3515 GDP/6893.61669921875
Area/1428 GDP/10112.765625
Area/1932 GDP/10000.0
Area/990 GDP/5679.56005859375
Area/3324 GDP/46857.703125
Area/213 GDP/9046.1865234375
Area/2503 GDP/10000.0
Area/3995 GDP/653.2855224609375
Area/54 GDP/3232.27587890625
Area/1624 GDP/10154.4228515625
Area/3274 GDP/605.9247436523438
Area/3156 GDP/25939.556640625
Area/2955 GDP/10000.0
Area/4049 GDP/14998.814453125
Area/4107 GDP/7992.99609375
Area/4233 GDP/12278.541015625
Area/3 GDP/4699.38916015625
Area/2601 GDP/10000.0
Area/978 GDP/6881.3857421875
Area/3368 GDP/3.341392755508423
Area/1022 GDP/36111.55078125
Area/3155 GDP/45585.75
Area/2948 GDP/10000.0
Area/4135 GDP/188.44256591796875
Area/2027 GDP/10000.0
Area/3104 GDP/4.1700005531311035
Area/823 GDP/8580.208984375
Area/261 GDP/7623.80419921875
Area/2273 GDP/14461.4208984375
Area/926 GDP/1671.56005859375
Area/2405 GDP/10000.0
Area/2736 GDP/3573.035888671875
Area/3815 GDP/434.24884033203125
Area/2624 GDP/1480.923828125
Area/967 GDP/10000.0
Area/2779 GDP/10000.0
Area/2762 GDP/10000.0
Area/3164 GDP/10567.1796875
Area/1972 GDP/10000.0
Area/501 GDP/34708.875
Area/2011 GDP/10000.0
Area/1536 GDP/4571.23193359375
Area/2500 GDP/10000.0
Area/1168 GDP/3638.39501953125
Area/240 GDP/9291.08203125
Area/1016 GDP/6088.62353515625
Area/2261 GDP/2107.036376953125
Area/4228 GDP/2054.225830078125
Area/1591 GDP/10000.0
Area/3254 GDP/20320.990234375
Area/4113 GDP/21222.046875
Area/3888 GDP/13279.75390625
Area/2786 GDP/10041.1865234375
Area/2659 GDP/10000.2568359375
Area/2657 GDP/10001.4501953125
Area/490 GDP/9652.640625
Area/1084 GDP/7299.1171875
Area/3781 GDP/9166.4208984375
Area/2372 GDP/8033.01513671875
Area/1542 GDP/7095.1494140625
Area/101 GDP/14811.4267578125
Area/1389 GDP/36111.55078125
Area/862 GDP/36111.55078125
Area/172 GDP/1828.871826171875
Area/1604 GDP/10000.0
Area/2044 GDP/10000.0
Area/272 GDP/7999.859375
Area/3544 GDP/3993.46484375
Area/3878 GDP/10065.6533203125
Area/1722 GDP/6722.43505859375
Area/3371 GDP/4.1700005531311035
Area/292 GDP/6272.18408203125
Area/2932 GDP/18819.361328125
Area/403 GDP/9652.640625
Area/1562 GDP/10000.0
Area/1896 GDP/2811.862060546875
Area/4103 GDP/12080.7470703125
Area/4063 GDP/9608.9853515625
Area/2680 GDP/10000.0
Area/468 GDP/21177.21484375
Area/3564 GDP/10057.3017578125
Area/671 GDP/36111.55078125
Area/366 GDP/3239.894287109375
Area/3673 GDP/15241.0986328125
Area/3706 GDP/10000.0
Area/1693 GDP/10000.0
Area/3833 GDP/240.42201232910156
Area/3647 GDP/10052.6416015625
Area/1981 GDP/21918.072265625
Area/1789 GDP/10000.0
Area/4129 GDP/3971.156005859375
Area/790 GDP/9607.7861328125
Area/1504 GDP/10000.0
Area/2107 GDP/3763.48486328125
Area/2768 GDP/10000.0
Area/3149 GDP/8761.5625
Area/1853 GDP/10000.0
Area/1143 GDP/10000.0
Area/3427 GDP/14878.6123046875
Area/1146 GDP/10000.0
Area/1117 GDP/36111.55078125
Area/1041 GDP/36111.55078125
Area/2257 GDP/2354.18603515625
Area/3788 GDP/5499.62353515625
Area/407 GDP/9652.640625
Area/2418 GDP/10000.0
Area/2485 GDP/10000.0
Area/3272 GDP/756.1997680664062
Area/1304 GDP/36111.55078125
Area/1601 GDP/10000.0
Area/448 GDP/479.4200744628906
Area/1426 GDP/39405.46875
Area/1107 GDP/23595.12109375
Area/800 GDP/462.2796325683594
Area/47 GDP/2057.785400390625
Area/3420 GDP/23355.791015625
Area/1443 GDP/5506.91015625
Area/1072 GDP/5735.7744140625
Area/3411 GDP/14401.126953125
Area/123 GDP/9652.640625
Area/3047 GDP/10000.0
Area/3769 GDP/6820.24560546875
Area/1291 GDP/36111.55078125
Area/3354 GDP/4337.93798828125
Area/1939 GDP/10000.0
Area/3834 GDP/240.42201232910156
Area/1413 GDP/10000.0
Area/2253 GDP/10051.9150390625
Area/1889 GDP/10000.0
Area/872 GDP/10000.0
Area/1920 GDP/20100.845703125
Area/2286 GDP/29258.28515625
Area/1384 GDP/10000.0
Area/1858 GDP/10000.0
Area/1596 GDP/10000.0
Area/3734 GDP/4.1700005531311035
Area/3904 GDP/98.154052734375
Area/233 GDP/5466.91748046875
Area/3915 GDP/3.1487350463867188
Area/1625 GDP/8539.7587890625
Area/3109 GDP/5723.697265625
Area/1675 GDP/10000.0
Area/2089 GDP/3425.16748046875
Area/277 GDP/3175.323974609375
Area/3215 GDP/10000.0
Area/4074 GDP/18700.953125
Area/103 GDP/4112.64794921875
Area/1105 GDP/24069.599609375
Area/648 GDP/15211.373046875
Area/3401 GDP/15241.0986328125
Area/1224 GDP/10000.0
Area/228 GDP/4813.81298828125
Area/1316 GDP/10000.0
Area/2013 GDP/10000.0
Area/3744 GDP/10123.494140625
Area/3850 GDP/5143.3271484375
Area/1236 GDP/10000.0
Area/2508 GDP/10000.0
Area/419 GDP/8698.619140625
Area/2584 GDP/10000.0
Area/1712 GDP/10154.4228515625
Area/2813 GDP/874.1956787109375
Area/4261 GDP/4479.93408203125
Area/3569 GDP/45299.7890625
Area/1164 GDP/4245.123046875
Area/3004 GDP/17.330772399902344
Area/3114 GDP/10138.732421875
Area/2344 GDP/37505.984375
Area/3079 GDP/14314.9970703125
Area/1569 GDP/10000.0
Area/1683 GDP/10000.0
Area/827 GDP/7658.93505859375
Area/1283 GDP/2752.58349609375
Area/1249 GDP/40807.75
Area/218 GDP/9652.640625
Area/2679 GDP/10000.0
Area/2741 GDP/2.6425857543945312
Area/1424 GDP/34809.26953125
Area/2398 GDP/10000.0
Area/2200 GDP/133.40711975097656
Area/2269 GDP/1734.8695068359375
Area/3615 GDP/10000.0
Area/2183 GDP/15959.37109375
Area/1815 GDP/2662.35888671875
Area/2735 GDP/3573.035888671875
Area/3342 GDP/10000.0
Area/2307 GDP/10000.0
Area/3891 GDP/12280.072265625
Area/1764 GDP/10000.0
Area/170 GDP/7623.80419921875
Area/120 GDP/4182.66162109375
Area/1883 GDP/10000.0
Area/1334 GDP/10024.6201171875
Area/1264 GDP/6320.2109375
Area/870 GDP/10000.0
Area/3623 GDP/16713.443359375
Area/2903 GDP/7825.40087890625
Area/1765 GDP/10000.0
Area/2514 GDP/10000.0
Area/3937 GDP/5075.56396484375
Area/1599 GDP/10000.0
Area/2839 GDP/4.1700005531311035
Area/77 GDP/504.92510986328125
Area/590 GDP/36111.55078125
Area/1758 GDP/10000.0
Area/3933 GDP/10052.2099609375
Area/4263 GDP/14431.9443359375
Area/1171 GDP/8998.150390625
Area/3635 GDP/15792.787109375
Area/1945 GDP/10000.0
Area/4018 GDP/28234.162109375
Area/677 GDP/36111.55078125
Area/128 GDP/9652.640625
Area/4080 GDP/20283.451171875
Area/3113 GDP/10026.1533203125
Area/181 GDP/1285.9354248046875
Area/358 GDP/1914.780517578125
Area/2606 GDP/30880.87890625
Area/3791 GDP/14334.7548828125
Area/1328 GDP/10000.0
Area/1381 GDP/10000.0
Area/1549 GDP/96.5557861328125
Area/2272 GDP/3104.698974609375
Area/1560 GDP/20590.248046875
Area/91 GDP/12610.5595703125
Area/921 GDP/7940.63330078125
Area/1796 GDP/10000.0
Area/2045 GDP/10000.0
Area/365 GDP/3239.894287109375
Area/817 GDP/2643.37158203125
Area/1586 GDP/10000.0
Area/1386 GDP/10000.0
Area/4218 GDP/3456.527099609375
Area/641 GDP/8297.39453125
Area/3224 GDP/46953.24609375
Area/3765 GDP/9717.841796875
Area/1748 GDP/10000.0
Area/1445 GDP/5808.46533203125
Area/3666 GDP/38106.640625
Area/1159 GDP/27958.296875
Area/1922 GDP/44909.05078125
Area/737 GDP/13980.8974609375
Area/357 GDP/1914.780517578125
Area/3990 GDP/20283.451171875
Area/1728 GDP/1021.7449951171875
Area/2373 GDP/11581.1279296875
Area/521 GDP/4346.890625
Area/1911 GDP/1139.1993408203125
Area/947 GDP/36111.55078125
Area/1893 GDP/10154.4228515625
Area/1667 GDP/10000.0
Area/3338 GDP/19181.037109375
Area/3928 GDP/233.9796600341797
Area/752 GDP/9341.2958984375
Area/1642 GDP/122.84261322021484
Area/3710 GDP/4764.67919921875
Area/4160 GDP/9713.6962890625
Area/3793 GDP/15397.65625
Area/2744 GDP/0.5915083289146423
Area/2718 GDP/4347.85986328125
Area/3918 GDP/46.86863327026367
Area/1941 GDP/10000.0
Area/1323 GDP/10000.0
Area/3403 GDP/15241.0986328125
Area/1657 GDP/10000.0
Area/2758 GDP/10000.0
Area/2452 GDP/15047.9013671875
Area/1097 GDP/12718.0849609375
Area/2199 GDP/147.449951171875
Area/809 GDP/5201.828125
Area/1770 GDP/10000.0
Area/1656 GDP/10000.0
Area/2468 GDP/22391.330078125
Area/1516 GDP/10091.515625
Area/2800 GDP/5881.65478515625
Area/3063 GDP/16213.876953125
Area/1704 GDP/10000.0
Area/1062 GDP/10000.0
Area/844 GDP/34746.67578125
Area/1425 GDP/39405.46875
Area/45 GDP/567.7191772460938
Area/254 GDP/2818.65966796875
Area/963 GDP/10000.0
Area/2866 GDP/10000.0
Area/401 GDP/9652.640625
Area/4215 GDP/5821.8779296875
Area/2393 GDP/10000.0
Area/4241 GDP/2804.8291015625
Area/3973 GDP/13892.20703125
Area/1474 GDP/10000.0
Area/2582 GDP/10000.0
Area/3712 GDP/1560.166259765625
Area/3517 GDP/14311.810546875
Area/3779 GDP/3558.56298828125
Area/849 GDP/36111.55078125
Area/2586 GDP/10000.0
Area/1151 GDP/10000.0
Area/942 GDP/36111.55078125
Area/2012 GDP/10000.0
Area/1360 GDP/1948.342041015625
Area/1476 GDP/10000.0
Area/2746 GDP/4.1700005531311035
Area/2256 GDP/535.9347534179688
Area/3451 GDP/558.9884033203125
Area/1027 GDP/36111.55078125
Area/1392 GDP/36111.55078125
Area/562 GDP/13557.5830078125
Area/343 GDP/4785.9423828125
Area/1015 GDP/14070.5830078125
Area/234 GDP/5466.91748046875
Area/746 GDP/23570.0078125
Area/4026 GDP/10119.861328125
Area/3145 GDP/42698.49609375
Area/2007 GDP/15421.283203125
Area/2494 GDP/10000.0
Area/1459 GDP/120.47576904296875
Area/3736 GDP/7207.67919921875
Area/3359 GDP/5398.26611328125
Area/1095 GDP/459.4527587890625
Area/3952 GDP/8239.4345703125
Area/1691 GDP/10000.0
Area/1824 GDP/1003.6845092773438
Area/2877 GDP/33420.26953125
Area/3136 GDP/10045.4853515625
Area/630 GDP/1395.8505859375
Area/94 GDP/2907.361328125
Area/274 GDP/906.7505493164062
Area/3071 GDP/2704.07080078125
Area/2923 GDP/0.7888811826705933
Area/3563 GDP/10116.732421875
Area/2977 GDP/326.28570556640625
Area/4168 GDP/20362.48046875
Area/1059 GDP/10000.0
Area/4038 GDP/5869.99169921875
Area/1947 GDP/10000.0
Area/1511 GDP/10000.0
Area/3328 GDP/3135.3193359375
Area/1142 GDP/36111.55078125
Area/2745 GDP/4.1700005531311035
Area/62 GDP/7914.56884765625
Area/1849 GDP/10000.0
Area/2243 GDP/10000.0
Area/2152 GDP/10000.0
Area/1699 GDP/10000.0
Area/209 GDP/9652.640625
Area/573 GDP/36111.55078125
Area/544 GDP/2751.84130859375
Area/3098 GDP/4.1700005531311035
Area/3067 GDP/2528.060546875
Area/2437 GDP/10111.5908203125
Area/514 GDP/8734.26953125
Area/222 GDP/9652.640625
Area/3373 GDP/4.1700005531311035
Area/3808 GDP/15929.107421875
Area/1464 GDP/11683.0751953125
Area/1442 GDP/9169.701171875
Area/1158 GDP/22138.12890625
Area/3035 GDP/10000.0
Area/986 GDP/6900.77001953125
Area/1637 GDP/894.3037109375
Area/2980 GDP/1702.873779296875
Area/2363 GDP/11017.9521484375
Area/3939 GDP/13425.9423828125
Area/2 GDP/1042.593994140625
Area/2665 GDP/10000.0
Area/2607 GDP/8088.92431640625
Area/2542 GDP/3720.71923828125
Area/3429 GDP/13117.75
Area/4236 GDP/9244.2998046875
Area/2429 GDP/40849.09375
Area/1332 GDP/10000.0
Area/2728 GDP/3120.773193359375
Area/2470 GDP/0.0
Area/2596 GDP/10000.0
Area/4065 GDP/8986.6552734375
Area/3785 GDP/10900.021484375
Area/807 GDP/8753.9091796875
Area/1478 GDP/10000.0
Area/1081 GDP/5834.060546875
Area/2608 GDP/8088.92431640625
Area/1630 GDP/4464.16552734375
Area/3061 GDP/45187.65234375
Area/4264 GDP/20362.48046875
Area/1165 GDP/6283.380859375
Area/474 GDP/6322.37109375
Area/3968 GDP/14120.798828125
Area/3913 GDP/3.1487350463867188
Area/2025 GDP/10000.0
Area/2983 GDP/6859.09423828125
Area/2881 GDP/47162.03515625
Area/3656 GDP/5677.11865234375
Area/749 GDP/14923.6103515625
Area/2327 GDP/10000.0
Area/629 GDP/1395.8505859375
Area/1046 GDP/36111.55078125
Area/1160 GDP/38328.59765625
Area/1155 GDP/10081.39453125
Area/473 GDP/28039.904296875
Area/3626 GDP/5959.951171875
Area/2323 GDP/10000.0
Area/2037 GDP/10000.0
Area/2931 GDP/4.1700005531311035
Area/1368 GDP/120.47576904296875
Area/1477 GDP/10000.0
Area/4165 GDP/20362.48046875
Area/2828 GDP/1684.8251953125
Area/655 GDP/35612.90234375
Area/3230 GDP/10000.0
Area/1648 GDP/20590.248046875
Area/1754 GDP/10000.0
Area/489 GDP/9652.640625
Area/2340 GDP/23644.2578125
Area/2806 GDP/2469.5224609375
Area/1473 GDP/10000.0
Area/1585 GDP/10000.0
Area/2188 GDP/356.79254150390625
Area/4216 GDP/5821.8779296875
Area/1408 GDP/10000.0
Area/4036 GDP/9357.208984375
Area/1848 GDP/10000.0
Area/1452 GDP/2820.37841796875
Area/2161 GDP/10026.6748046875
Area/1682 GDP/10000.0
Area/2576 GDP/10000.0
Area/1869 GDP/10000.0
Area/2278 GDP/0.9595820903778076
Area/1245 GDP/10000.75
Area/2177 GDP/4887.7119140625
Area/2564 GDP/4.1700005531311035
Area/525 GDP/3953.3896484375
Area/2263 GDP/3203.217529296875
Area/3412 GDP/15075.4150390625
Area/605 GDP/7320.12451171875
Area/2686 GDP/10000.0
Area/3631 GDP/10256.3349609375
Area/1841 GDP/10000.0
Area/3572 GDP/10043.80078125
Area/2947 GDP/10000.0
Area/1603 GDP/10000.0
Area/1211 GDP/36111.55078125
Area/2543 GDP/3720.71923828125
Area/699 GDP/10154.4228515625
Area/766 GDP/36111.55078125
Area/1878 GDP/10000.0
Area/1812 GDP/7384.80224609375
Area/3586 GDP/15241.0986328125
Area/2135 GDP/10000.0
Area/1730 GDP/73.2305908203125
Area/4130 GDP/4681.103515625
Area/1409 GDP/10000.0
Area/1460 GDP/103.77583312988281
Area/2265 GDP/5386.85791015625
Area/2126 GDP/10000.0
Area/3447 GDP/6177.27294921875
Area/1612 GDP/10070.111328125
Area/3962 GDP/7068.00634765625
Area/3826 GDP/158.5791015625
Area/1457 GDP/119.53608703613281
Area/777 GDP/10000.0
Area/1439 GDP/10154.4228515625
Area/1816 GDP/2841.700927734375
Area/681 GDP/36111.55078125
Area/901 GDP/5229.8447265625
Area/3604 GDP/4342.85595703125
Area/2994 GDP/605.9247436523438
Area/1415 GDP/10000.0
Area/1186 GDP/22.519134521484375
Area/1664 GDP/10000.0
Area/3907 GDP/11025.53125
Area/1903 GDP/8698.826171875
Area/1020 GDP/36111.55078125
Area/1555 GDP/14333.826171875
Area/3795 GDP/12600.1279296875
Area/1037 GDP/36111.55078125
Area/2430 GDP/40849.09375
Area/1074 GDP/2963.82177734375
Area/838 GDP/36111.55078125
Area/3638 GDP/980.332275390625
Area/3437 GDP/16861.615234375
Area/2645 GDP/8343.51953125
Area/3756 GDP/10120.7099609375
Area/1988 GDP/8933.912109375
Area/2883 GDP/10092.9052734375
Area/175 GDP/572.6636962890625
Area/147 GDP/9069.96875
Area/2689 GDP/10000.0
Area/4072 GDP/18957.705078125
Area/1706 GDP/10000.0
Area/2695 GDP/47240.06640625
Area/2496 GDP/10000.0
Area/1753 GDP/10000.0
Area/2743 GDP/0.5915083289146423
Area/3727 GDP/607.3678588867188
Area/446 GDP/2272.059326171875
Area/3924 GDP/938.4558715820312
Area/3982 GDP/13358.78125
Area/3652 GDP/13582.341796875
Area/1618 GDP/10154.4228515625
Area/171 GDP/1163.99072265625
Area/1456 GDP/119.53608703613281
Area/2673 GDP/10000.0
Area/219 GDP/9652.640625
Area/28 GDP/4172.60009765625
Area/169 GDP/8493.1884765625
Area/2694 GDP/47240.06640625
Area/49 GDP/2007.476318359375
Area/2091 GDP/350.8330078125
Area/3431 GDP/19915.978515625
Area/3743 GDP/240.42201232910156
Area/3532 GDP/9533.912109375
Area/2081 GDP/8333.26953125
Area/1321 GDP/36111.55078125
Area/1383 GDP/36111.55078125
Area/4027 GDP/23527.236328125
Area/4090 GDP/4037.637939453125
Area/2159 GDP/10004.6962890625
Area/1219 GDP/36111.55078125
Area/4193 GDP/3.1487350463867188
Area/3048 GDP/10000.0
Area/2889 GDP/496.490478515625
Area/3050 GDP/10000.0
Area/3518 GDP/13496.7138671875
Area/98 GDP/4390.1552734375
Area/4054 GDP/9980.7099609375
Area/408 GDP/36111.55078125
Area/524 GDP/1143.6373291015625
Area/688 GDP/9652.640625
Area/2047 GDP/10000.0
Area/290 GDP/14866.04296875
Area/3016 GDP/4.1700005531311035
Area/480 GDP/8019.6484375
Area/2077 GDP/6243.84033203125
Area/3456 GDP/1615.484619140625
Area/2739 GDP/1677.9874267578125
Area/4136 GDP/4740.41064453125
Area/3467 GDP/46074.484375
Area/744 GDP/28746.625
Area/3701 GDP/13712.4228515625
Area/4202 GDP/15513.388671875
Area/1593 GDP/10000.0
Area/1130 GDP/36111.55078125
Area/1524 GDP/10034.142578125
Area/3204 GDP/10026.1533203125
Area/288 GDP/12521.994140625
Area/3087 GDP/846.9547119140625
Area/4205 GDP/42789.42578125
Area/189 GDP/8960.1630859375
Area/418 GDP/8698.619140625
Area/1299 GDP/36111.55078125
Area/2629 GDP/1967.469482421875
Area/837 GDP/22002.31640625
Area/3128 GDP/10000.0
Area/856 GDP/36111.55078125
Area/2281 GDP/1671.267333984375
Area/2640 GDP/3601.3583984375
Area/512 GDP/9652.640625
Area/3969 GDP/9767.0380859375
Area/2853 GDP/10000.0
Area/1890 GDP/36978.61328125
Area/900 GDP/3983.81982421875
Area/4012 GDP/1813.9610595703125
Area/2677 GDP/10000.0
Area/1527 GDP/8365.2529296875
Area/2245 GDP/10000.0
Area/2532 GDP/2324.618408203125
Area/3686 GDP/8409.5419921875
Area/2832 GDP/2094.10888671875
Area/1620 GDP/10154.4228515625
Area/2765 GDP/10000.0
Area/3853 GDP/4356.232421875
Area/4016 GDP/10589.326171875
Area/3520 GDP/18297.91796875
Area/4068 GDP/16521.802734375
Area/1453 GDP/2653.673095703125
Area/1163 GDP/4245.123046875
Area/774 GDP/9652.640625
Area/1577 GDP/10000.0
Area/3823 GDP/3.1487350463867188
Area/2080 GDP/10154.4228515625
Area/1874 GDP/10000.0
Area/1255 GDP/3649.05615234375
Area/1546 GDP/471.5320739746094
Area/2163 GDP/17969.560546875
Area/767 GDP/36111.55078125
Area/3881 GDP/19161.37109375
Area/4082 GDP/1577.1328125
Area/3877 GDP/16567.142578125
Area/3461 GDP/4.1700005531311035
Area/779 GDP/10000.0
Area/3301 GDP/10086.666015625
Area/325 GDP/5600.4658203125
Area/769 GDP/36111.55078125
Area/3845 GDP/36604.34765625
Area/93 GDP/2907.361328125
Area/223 GDP/9642.580078125
Area/607 GDP/6058.5234375
Area/2672 GDP/10000.0
Area/1178 GDP/1960.78759765625
Area/1737 GDP/10500.2099609375
Area/1822 GDP/95.01093292236328
Area/743 GDP/13061.8408203125
Area/1387 GDP/36111.55078125
Area/1419 GDP/10000.0
Area/3240 GDP/27973.50390625
Area/878 GDP/4274.1328125
Area/4272 GDP/9000.4853515625
Area/3822 GDP/3.1487350463867188
Area/4085 GDP/2053.562255859375
Area/1083 GDP/4171.06494140625
Area/689 GDP/9652.640625
Area/2301 GDP/10000.0
Area/1365 GDP/2697.025146484375
Area/1213 GDP/36111.55078125
Area/2518 GDP/10009.033203125
Area/2182 GDP/1373.4847412109375
Area/538 GDP/1168.165283203125
Area/773 GDP/9652.640625
Area/661 GDP/16112.62109375
Area/4061 GDP/4573.04052734375
Area/201 GDP/8709.2255859375
Area/586 GDP/36111.55078125
Area/3470 GDP/48292.953125
Area/1418 GDP/10000.0
Area/1258 GDP/9261.7763671875
Area/3381 GDP/43384.3046875
Area/3091 GDP/101.47494506835938
Area/2662 GDP/10000.0
Area/1498 GDP/10000.0
Area/972 GDP/10082.1767578125
Area/2810 GDP/646.4303588867188
Area/3596 GDP/15232.033203125
Area/1308 GDP/36111.55078125
Area/2015 GDP/19526.587890625
Area/3266 GDP/10268.0380859375
Area/1201 GDP/36111.55078125
Area/1871 GDP/10000.0
Area/2733 GDP/10.014730453491211
Area/4019 GDP/28234.162109375
Area/1307 GDP/36111.55078125
Area/4159 GDP/16521.802734375
Area/3151 GDP/44040.6796875
Area/1500 GDP/10000.0
Area/3117 GDP/10009.779296875
Area/3385 GDP/6232.29443359375
Area/690 GDP/9652.640625
Area/116 GDP/231.30691528320312
Area/1354 GDP/4890.61962890625
Area/572 GDP/10133.8310546875
Area/2031 GDP/10000.0
Area/1237 GDP/10000.0
Area/821 GDP/9269.3779296875
Area/1367 GDP/1979.9949951171875
Area/2425 GDP/10000.0
Area/596 GDP/8284.556640625
Area/4183 GDP/3047.834716796875
Area/541 GDP/1555.5533447265625
Area/1188 GDP/12480.1806640625
